"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Morgan","540","US-13211","13","211","19138","42","6","2821.61","31.35","130.63","25"
"Murray","1105","US-13213","13","213","40261","66","10","2744.59","24.84","372.57","150"
"Muscogee","6419","US-13215","13","215","191626","698","175","3349.75","91.32","81.41","156"
"Newton","2925","US-13217","13","217","112354","303","96","2603.38","85.44","120.16","135"
"Non-GA Resident/Unknown State","15116","US-.",".",".","0","672","189","0","0","0","1850"
"Oconee","877","US-13219","13","219","41737","73","31","2101.25","74.27","129.38","54"
"Oglethorpe","432","US-13221","13","221","15240","48","13","2834.65","85.3","269.03","41"
"Paulding","3251","US-13223","13","223","172542","156","61","1884.18","35.35","127.51","220"
"Peach","805","US-13225","13","225","27375","108","26","2940.64","94.98","259.36","71"
"Pickens","820","US-13227","13","227","33530","69","10","2445.57","29.82","384.73","129"
"Pierce","688","US-13229","13","229","19545","84","24","3520.08","122.79","235.35","46"
"Pike","395","US-13231","13","231","18860","33","11","2094.38","58.32","127.25","24"
"Polk","1751","US-13233","13","233","43482","139","29","4026.95","66.69","266.78","116"
"Pulaski","343","US-13235","13","235","10893","42","23","3148.81","211.14","183.6","20"
"Putnam","821","US-13237","13","237","21885","70","27","3751.43","123.37","214.76","47"
"Quitman","41","US-13239","13","239","2294","7","1","1787.27","43.59","174.37","4"
"Rabun","437","US-13241","13","241","16986","55","11","2572.71","64.76","105.97","18"
"Randolph","340","US-13243","13","243","6754","57","30","5034.05","444.18","14.81","1"
"Richmond","8160","US-13245","13","245","202240","636","185","4034.81","91.48","220.04","445"
"Rockdale","2175","US-13247","13","247","94960","283","41","2290.44","43.18","161.12","153"
"Schley","109","US-13249","13","249","5275","16","2","2066.35","37.91","18.96","1"
"Screven","454","US-13251","13","251","13900","47","11","3266.19","79.14","86.33","12"
"Seminole","396","US-13253","13","253","8140","31","11","4864.86","135.14","184.28","15"
"Spalding","1631","US-13255","13","255","69110","209","63","2360.01","91.16","212.7","147"
"Stephens","1293","US-13257","13","257","26328","131","42","4911.12","159.53","197.51","52"
"Stewart","571","US-13259","13","259","6129","81","16","9316.36","261.05","750.53","46"
"Sumter","967","US-13261","13","261","29399","206","68","3289.23","231.3","40.82","12"
"Talbot","180","US-13263","13","263","6158","26","8","2923.03","129.91","194.87","12"
"Taliaferro","31","US-13265","13","265","1632","2","0","1899.51","0","367.65","6"
"Tattnall","955","US-13267","13","267","25411","70","16","3758.21","62.96","177.09","45"
"Taylor","237","US-13269","13","269","7958","33","12","2978.14","150.79","150.79","12"
"Telfair","495","US-13271","13","271","15644","45","24","3164.15","153.41","536.95","84"
"Terrell","341","US-13273","13","273","8467","74","32","4027.4","377.94","47.24","4"
"Thomas","1625","US-13275","13","275","44431","176","71","3657.36","159.8","117.04","52"
"Tift","1984","US-13277","13","277","40830","245","65","4859.17","159.2","186.14","76"
"Toombs","1523","US-13279","13","279","26983","117","57","5644.29","211.24","292.78","79"
"Towns","455","US-13281","13","281","12034","58","13","3780.95","108.03","423.8","51"
"Treutlen","315","US-13283","13","283","6829","33","12","4612.68","175.72","468.59","32"
"Troup","3069","US-13285","13","285","70414","340","109","4358.51","154.8","167.58","118"
"Turner","339","US-13287","13","287","8076","51","24","4197.62","297.18","99.06","8"
"Twiggs","224","US-13289","13","289","8086","51","10","2770.22","123.67","173.14","14"
"Union","912","US-13291","13","291","25335","97","26","3599.76","102.62","201.3","51"
"Unknown","1901","US-.",".",".","0","38","6","0","0","0","216"
"Upson","843","US-13293","13","293","26277","98","70","3208.13","266.39","95.14","25"
"Walker","1952","US-13295","13","295","69610","98","46","2804.19","66.08","252.84","176"
"Walton","2394","US-13297","13","297","95814","231","70","2498.59","73.06","153.42","147"
"Ware","1765","US-13299","13","299","35853","195","65","4922.88","181.3","156.19","56"
"Warren","170","US-13301","13","301","5210","28","6","3262.96","115.16","134.36","7"
"Washington","792","US-13303","13","303","20302","49","13","3901.09","64.03","325.09","66"
"Wayne","1268","US-13305","13","305","29974","119","33","4230.33","110.1","206.85","62"
"Webster","44","US-13307","13","307","2550","10","2","1725.49","78.43","39.22","1"
"Wheeler","370","US-13309","13","309","7909","23","17","4678.21","214.94","177.01","14"
"White","1022","US-13311","13","311","31758","108","24","3218.09","75.57","116.51","37"
"Whitfield","5701","US-13313","13","313","104672","285","64","5446.54","61.14","571.31","598"
"Wilcox","259","US-13315","13","315","8790","53","25","2946.53","284.41","102.39","9"
"Wilkes","317","US-13317","13","317","10014","35","7","3165.57","69.9","369.48","37"
"Wilkinson","374","US-13319","13","319","8919","65","17","4193.3","190.6","134.54","12"
"Worth","612","US-13321","13","321","20142","103","35","3038.43","173.77","104.26","21"
