"","NAME","DATE","mandatory_traveler_quarantine","prohibit_restaurants","prohibit_business","non-contact_school","state_of_emergency","gathering_size_limited","public_health_emergency","shelter_in_place","travel_screening","gathering_size","Intervention_Score"
"1024","Kentucky","2020-02-17",0,0,0,0,0,0,0,0,0,NA,0
"1025","Kentucky","2020-02-18",0,0,0,0,0,0,0,0,0,NA,0
"1026","Kentucky","2020-02-19",0,0,0,0,0,0,0,0,0,NA,0
"1027","Kentucky","2020-02-20",0,0,0,0,0,0,0,0,0,NA,0
"1028","Kentucky","2020-02-21",0,0,0,0,0,0,0,0,0,NA,0
"1029","Kentucky","2020-02-22",0,0,0,0,0,0,0,0,0,NA,0
"1030","Kentucky","2020-02-23",0,0,0,0,0,0,0,0,0,NA,0
"1031","Kentucky","2020-02-24",0,0,0,0,0,0,0,0,0,NA,0
"1032","Kentucky","2020-02-25",0,0,0,0,0,0,0,0,0,NA,0
"1033","Kentucky","2020-02-26",0,0,0,0,0,0,0,0,0,NA,0
"1034","Kentucky","2020-02-27",0,0,0,0,0,0,0,0,0,NA,0
"1035","Kentucky","2020-02-28",0,0,0,0,0,0,0,0,0,NA,0
"1036","Kentucky","2020-02-29",0,0,0,0,0,0,0,0,0,NA,0
"1037","Kentucky","2020-03-01",0,0,0,0,0,0,0,0,0,NA,0
"1038","Kentucky","2020-03-02",0,0,0,0,0,0,0,0,0,NA,0
"1039","Kentucky","2020-03-03",0,0,0,0,0,0,0,0,0,NA,0
"1040","Kentucky","2020-03-04",0,0,0,0,0,0,0,0,0,NA,0
"1041","Kentucky","2020-03-05",0,0,0,0,0,0,0,0,0,NA,0
"1042","Kentucky","2020-03-06",0,0,0,0,1,0,0,0,0,NA,1
"1043","Kentucky","2020-03-07",0,0,0,0,1,0,0,0,0,NA,1
"1044","Kentucky","2020-03-08",0,0,0,0,1,0,0,0,0,NA,1
"1045","Kentucky","2020-03-09",0,0,0,0,1,0,0,0,0,NA,1
"1046","Kentucky","2020-03-10",0,0,0,0,1,0,0,0,0,NA,1
"1047","Kentucky","2020-03-11",0,0,0,0,1,0,0,0,0,NA,1
"1048","Kentucky","2020-03-12",0,0,0,0,1,0,0,0,0,NA,1
"1049","Kentucky","2020-03-13",0,0,0,0,1,0,0,0,0,NA,1
"1050","Kentucky","2020-03-14",0,0,0,0,1,0,0,0,0,NA,1
"1051","Kentucky","2020-03-15",0,0,0,0,1,0,0,0,0,NA,1
"1052","Kentucky","2020-03-16",0,0,0,0,1,0,0,0,0,NA,1
"1053","Kentucky","2020-03-17",0,0,1,0,1,0,0,0,0,NA,2
"1054","Kentucky","2020-03-18",0,0,1,0,1,0,0,0,0,NA,2
"1055","Kentucky","2020-03-19",0,0,1,0,1,0,0,0,0,NA,2
"1056","Kentucky","2020-03-20",0,0,1,0,1,0,0,0,0,NA,2
"1057","Kentucky","2020-03-21",0,0,1,0,1,0,0,0,0,NA,2
"1058","Kentucky","2020-03-22",0,0,1,0,1,0,0,0,0,NA,2
"1059","Kentucky","2020-03-23",0,0,1,0,1,0,0,0,0,NA,2
"1060","Kentucky","2020-03-24",0,0,1,0,1,0,0,0,0,NA,2
"1061","Louisiana","2020-02-01",0,0,0,0,0,0,0,0,0,NA,0
"1062","Louisiana","2020-02-02",0,0,0,0,0,0,0,0,0,NA,0
"1063","Louisiana","2020-02-03",0,0,0,0,0,0,0,0,0,NA,0
"1064","Louisiana","2020-02-04",0,0,0,0,0,0,0,0,0,NA,0
"1065","Louisiana","2020-02-05",0,0,0,0,0,0,0,0,0,NA,0
"1066","Louisiana","2020-02-06",0,0,0,0,0,0,0,0,0,NA,0
"1067","Louisiana","2020-02-07",0,0,0,0,0,0,0,0,0,NA,0
"1068","Louisiana","2020-02-08",0,0,0,0,0,0,0,0,0,NA,0
"1069","Louisiana","2020-02-09",0,0,0,0,0,0,0,0,0,NA,0
"1070","Louisiana","2020-02-10",0,0,0,0,0,0,0,0,0,NA,0
"1071","Louisiana","2020-02-11",0,0,0,0,0,0,0,0,0,NA,0
"1072","Louisiana","2020-02-12",0,0,0,0,0,0,0,0,0,NA,0
"1073","Louisiana","2020-02-13",0,0,0,0,0,0,0,0,0,NA,0
"1074","Louisiana","2020-02-14",0,0,0,0,0,0,0,0,0,NA,0
"1075","Louisiana","2020-02-15",0,0,0,0,0,0,0,0,0,NA,0
"1076","Louisiana","2020-02-16",0,0,0,0,0,0,0,0,0,NA,0
"1077","Louisiana","2020-02-17",0,0,0,0,0,0,0,0,0,NA,0
"1078","Louisiana","2020-02-18",0,0,0,0,0,0,0,0,0,NA,0
"1079","Louisiana","2020-02-19",0,0,0,0,0,0,0,0,0,NA,0
"1080","Louisiana","2020-02-20",0,0,0,0,0,0,0,0,0,NA,0
"1081","Louisiana","2020-02-21",0,0,0,0,0,0,0,0,0,NA,0
"1082","Louisiana","2020-02-22",0,0,0,0,0,0,0,0,0,NA,0
"1083","Louisiana","2020-02-23",0,0,0,0,0,0,0,0,0,NA,0
"1084","Louisiana","2020-02-24",0,0,0,0,0,0,0,0,0,NA,0
"1085","Louisiana","2020-02-25",0,0,0,0,0,0,0,0,0,NA,0
"1086","Louisiana","2020-02-26",0,0,0,0,0,0,0,0,0,NA,0
"1087","Louisiana","2020-02-27",0,0,0,0,0,0,0,0,0,NA,0
"1088","Louisiana","2020-02-28",0,0,0,0,0,0,0,0,0,NA,0
"1089","Louisiana","2020-02-29",0,0,0,0,0,0,0,0,0,NA,0
"1090","Louisiana","2020-03-01",0,0,0,0,0,0,0,0,0,NA,0
"1091","Louisiana","2020-03-02",0,0,0,0,0,0,0,0,0,NA,0
"1092","Louisiana","2020-03-03",0,0,0,0,0,0,0,0,0,NA,0
"1093","Louisiana","2020-03-04",0,0,0,0,0,0,0,0,0,NA,0
"1094","Louisiana","2020-03-05",0,0,0,0,0,0,0,0,0,NA,0
"1095","Louisiana","2020-03-06",0,0,0,0,0,0,0,0,0,NA,0
"1096","Louisiana","2020-03-07",0,0,0,0,0,0,0,0,0,NA,0
"1097","Louisiana","2020-03-08",0,0,0,0,0,0,0,0,0,NA,0
"1098","Louisiana","2020-03-09",0,0,0,0,0,0,0,0,0,NA,0
"1099","Louisiana","2020-03-10",0,0,0,0,0,0,0,0,0,NA,0
"1100","Louisiana","2020-03-11",0,0,0,0,0,0,0,0,0,NA,0
"1101","Louisiana","2020-03-12",0,0,0,0,0,0,0,0,0,NA,0
"1102","Louisiana","2020-03-13",0,0,0,0,0,1,0,0,0,250,1
"1103","Louisiana","2020-03-14",0,0,0,0,0,1,0,0,0,250,1
"1104","Louisiana","2020-03-15",0,0,0,0,0,1,0,0,0,250,1
"1105","Louisiana","2020-03-16",0,0,0,1,0,1,0,0,0,250,2
"1106","Louisiana","2020-03-17",0,0,1,1,0,1,0,0,0,250,3
"1107","Louisiana","2020-03-18",0,0,1,1,0,1,0,0,0,250,3
"1108","Louisiana","2020-03-19",0,0,1,1,0,1,0,0,0,250,3
"1109","Louisiana","2020-03-20",0,0,1,1,0,1,0,0,0,250,3
"1110","Louisiana","2020-03-21",0,0,1,1,0,1,0,0,0,250,3
"1111","Louisiana","2020-03-22",0,0,1,1,0,1,0,0,0,250,3
"1112","Louisiana","2020-03-23",0,0,1,1,0,1,0,0,0,250,3
"1113","Louisiana","2020-03-24",0,0,1,1,0,1,0,0,0,250,3
"1114","Maine","2020-02-01",0,0,0,0,0,0,0,0,0,NA,0
"1115","Maine","2020-02-02",0,0,0,0,0,0,0,0,0,NA,0
"1116","Maine","2020-02-03",0,0,0,0,0,0,0,0,0,NA,0
"1117","Maine","2020-02-04",0,0,0,0,0,0,0,0,0,NA,0
"1118","Maine","2020-02-05",0,0,0,0,0,0,0,0,0,NA,0
"1119","Maine","2020-02-06",0,0,0,0,0,0,0,0,0,NA,0
"1120","Maine","2020-02-07",0,0,0,0,0,0,0,0,0,NA,0
"1121","Maine","2020-02-08",0,0,0,0,0,0,0,0,0,NA,0
"1122","Maine","2020-02-09",0,0,0,0,0,0,0,0,0,NA,0
"1123","Maine","2020-02-10",0,0,0,0,0,0,0,0,0,NA,0
"1124","Maine","2020-02-11",0,0,0,0,0,0,0,0,0,NA,0
"1125","Maine","2020-02-12",0,0,0,0,0,0,0,0,0,NA,0
"1126","Maine","2020-02-13",0,0,0,0,0,0,0,0,0,NA,0
"1127","Maine","2020-02-14",0,0,0,0,0,0,0,0,0,NA,0
"1128","Maine","2020-02-15",0,0,0,0,0,0,0,0,0,NA,0
"1129","Maine","2020-02-16",0,0,0,0,0,0,0,0,0,NA,0
"1130","Maine","2020-02-17",0,0,0,0,0,0,0,0,0,NA,0
"1131","Maine","2020-02-18",0,0,0,0,0,0,0,0,0,NA,0
"1132","Maine","2020-02-19",0,0,0,0,0,0,0,0,0,NA,0
"1133","Maine","2020-02-20",0,0,0,0,0,0,0,0,0,NA,0
"1134","Maine","2020-02-21",0,0,0,0,0,0,0,0,0,NA,0
"1135","Maine","2020-02-22",0,0,0,0,0,0,0,0,0,NA,0
"1136","Maine","2020-02-23",0,0,0,0,0,0,0,0,0,NA,0
"1137","Maine","2020-02-24",0,0,0,0,0,0,0,0,0,NA,0
"1138","Maine","2020-02-25",0,0,0,0,0,0,0,0,0,NA,0
"1139","Maine","2020-02-26",0,0,0,0,0,0,0,0,0,NA,0
"1140","Maine","2020-02-27",0,0,0,0,0,0,0,0,0,NA,0
"1141","Maine","2020-02-28",0,0,0,0,0,0,0,0,0,NA,0
"1142","Maine","2020-02-29",0,0,0,0,0,0,0,0,0,NA,0
"1143","Maine","2020-03-01",0,0,0,0,0,0,0,0,0,NA,0
"1144","Maine","2020-03-02",0,0,0,0,0,0,0,0,0,NA,0
"1145","Maine","2020-03-03",0,0,0,0,0,0,0,0,0,NA,0
"1146","Maine","2020-03-04",0,0,0,0,0,0,0,0,0,NA,0
"1147","Maine","2020-03-05",0,0,0,0,0,0,0,0,0,NA,0
"1148","Maine","2020-03-06",0,0,0,0,0,0,0,0,0,NA,0
"1149","Maine","2020-03-07",0,0,0,0,0,0,0,0,0,NA,0
"1150","Maine","2020-03-08",0,0,0,0,0,0,0,0,0,NA,0
"1151","Maine","2020-03-09",0,0,0,0,0,0,0,0,0,NA,0
"1152","Maine","2020-03-10",0,0,0,0,0,0,0,0,0,NA,0
"1153","Maine","2020-03-11",0,0,0,0,0,0,0,0,0,NA,0
"1154","Maine","2020-03-12",0,0,0,0,0,0,0,0,0,NA,0
"1155","Maine","2020-03-13",0,0,0,0,0,0,0,0,0,NA,0
"1156","Maine","2020-03-14",0,0,0,0,0,0,0,0,0,NA,0
"1157","Maine","2020-03-15",0,0,0,0,1,0,0,0,0,NA,1
"1158","Maine","2020-03-16",0,0,0,0,1,0,0,0,0,NA,1
"1159","Maine","2020-03-17",0,0,0,0,1,0,0,0,0,NA,1
"1160","Maine","2020-03-18",0,0,0,0,1,0,0,0,0,NA,1
"1161","Maine","2020-03-19",0,0,0,0,1,0,0,0,0,NA,1
"1162","Maine","2020-03-20",0,0,0,0,1,0,0,0,0,NA,1
"1163","Maine","2020-03-21",0,0,0,0,1,0,0,0,0,NA,1
"1164","Maine","2020-03-22",0,0,0,0,1,0,0,0,0,NA,1
"1165","Maine","2020-03-23",0,0,0,0,1,0,0,0,0,NA,1
"1166","Maine","2020-03-24",0,0,0,0,1,0,0,0,0,NA,1
"1167","Maryland","2020-02-01",0,0,0,0,0,0,0,0,0,NA,0
"1168","Maryland","2020-02-02",0,0,0,0,0,0,0,0,0,NA,0
"1169","Maryland","2020-02-03",0,0,0,0,0,0,0,0,0,NA,0
"1170","Maryland","2020-02-04",0,0,0,0,0,0,0,0,0,NA,0
"1171","Maryland","2020-02-05",0,0,0,0,0,0,0,0,0,NA,0
"1172","Maryland","2020-02-06",0,0,0,0,0,0,0,0,0,NA,0
"1173","Maryland","2020-02-07",0,0,0,0,0,0,0,0,0,NA,0
"1174","Maryland","2020-02-08",0,0,0,0,0,0,0,0,0,NA,0
"1175","Maryland","2020-02-09",0,0,0,0,0,0,0,0,0,NA,0
"1176","Maryland","2020-02-10",0,0,0,0,0,0,0,0,0,NA,0
"1177","Maryland","2020-02-11",0,0,0,0,0,0,0,0,0,NA,0
"1178","Maryland","2020-02-12",0,0,0,0,0,0,0,0,0,NA,0
"1179","Maryland","2020-02-13",0,0,0,0,0,0,0,0,0,NA,0
"1180","Maryland","2020-02-14",0,0,0,0,0,0,0,0,0,NA,0
"1181","Maryland","2020-02-15",0,0,0,0,0,0,0,0,0,NA,0
"1182","Maryland","2020-02-16",0,0,0,0,0,0,0,0,0,NA,0
"1183","Maryland","2020-02-17",0,0,0,0,0,0,0,0,0,NA,0
"1184","Maryland","2020-02-18",0,0,0,0,0,0,0,0,0,NA,0
"1185","Maryland","2020-02-19",0,0,0,0,0,0,0,0,0,NA,0
"1186","Maryland","2020-02-20",0,0,0,0,0,0,0,0,0,NA,0
"1187","Maryland","2020-02-21",0,0,0,0,0,0,0,0,0,NA,0
"1188","Maryland","2020-02-22",0,0,0,0,0,0,0,0,0,NA,0
"1189","Maryland","2020-02-23",0,0,0,0,0,0,0,0,0,NA,0
"1190","Maryland","2020-02-24",0,0,0,0,0,0,0,0,0,NA,0
"1191","Maryland","2020-02-25",0,0,0,0,0,0,0,0,0,NA,0
"1192","Maryland","2020-02-26",0,0,0,0,0,0,0,0,0,NA,0
"1193","Maryland","2020-02-27",0,0,0,0,0,0,0,0,0,NA,0
"1194","Maryland","2020-02-28",0,0,0,0,0,0,0,0,0,NA,0
"1195","Maryland","2020-02-29",0,0,0,0,0,0,0,0,0,NA,0
"1196","Maryland","2020-03-01",0,0,0,0,0,0,0,0,0,NA,0
"1197","Maryland","2020-03-02",0,0,0,0,0,0,0,0,0,NA,0
"1198","Maryland","2020-03-03",0,0,0,0,0,0,0,0,0,NA,0
"1199","Maryland","2020-03-04",0,0,0,0,0,0,0,0,0,NA,0
"1200","Maryland","2020-03-05",0,0,0,0,1,0,0,0,0,NA,1
"1201","Maryland","2020-03-06",0,0,0,0,1,0,0,0,0,NA,1
"1202","Maryland","2020-03-07",0,0,0,0,1,0,0,0,0,NA,1
"1203","Maryland","2020-03-08",0,0,0,0,1,0,0,0,0,NA,1
"1204","Maryland","2020-03-09",0,0,0,0,1,0,0,0,0,NA,1
"1205","Maryland","2020-03-10",0,0,0,0,1,0,0,0,0,NA,1
"1206","Maryland","2020-03-11",0,0,0,0,1,0,0,0,0,NA,1
"1207","Maryland","2020-03-12",0,0,0,0,1,1,0,0,0,250,2
"1208","Maryland","2020-03-13",0,0,0,0,1,1,0,0,0,250,2
"1209","Maryland","2020-03-14",0,0,0,0,1,1,0,0,0,250,2
"1210","Maryland","2020-03-15",0,0,0,0,1,1,0,0,0,250,2
"1211","Maryland","2020-03-16",0,0,1,1,1,1,0,0,0,250,4
"1212","Maryland","2020-03-17",0,0,1,1,1,1,0,0,0,250,4
"1213","Maryland","2020-03-18",0,0,1,1,1,1,0,0,0,250,4
"1214","Maryland","2020-03-19",0,0,1,1,1,1,0,0,0,250,4
"1215","Maryland","2020-03-20",0,0,1,1,1,1,0,0,0,250,4
"1216","Maryland","2020-03-21",0,0,1,1,1,1,0,0,0,250,4
"1217","Maryland","2020-03-22",0,0,1,1,1,1,0,0,0,250,4
"1218","Maryland","2020-03-23",0,0,1,1,1,1,0,0,0,250,4
"1219","Maryland","2020-03-24",0,0,1,1,1,1,0,0,0,250,4
"1220","Massachusetts","2020-02-01",0,0,0,0,0,0,0,0,0,NA,0
"1221","Massachusetts","2020-02-02",0,0,0,0,0,0,0,0,0,NA,0
"1222","Massachusetts","2020-02-03",0,0,0,0,0,0,0,0,0,NA,0
"1223","Massachusetts","2020-02-04",0,0,0,0,0,0,0,0,0,NA,0
"1224","Massachusetts","2020-02-05",0,0,0,0,0,0,0,0,0,NA,0
"1225","Massachusetts","2020-02-06",0,0,0,0,0,0,0,0,0,NA,0
"1226","Massachusetts","2020-02-07",0,0,0,0,0,0,0,0,0,NA,0
"1227","Massachusetts","2020-02-08",0,0,0,0,0,0,0,0,0,NA,0
"1228","Massachusetts","2020-02-09",0,0,0,0,0,0,0,0,0,NA,0
"1229","Massachusetts","2020-02-10",0,0,0,0,0,0,0,0,0,NA,0
"1230","Massachusetts","2020-02-11",0,0,0,0,0,0,0,0,0,NA,0
"1231","Massachusetts","2020-02-12",0,0,0,0,0,0,0,0,0,NA,0
"1232","Massachusetts","2020-02-13",0,0,0,0,0,0,0,0,0,NA,0
"1233","Massachusetts","2020-02-14",0,0,0,0,0,0,0,0,0,NA,0
"1234","Massachusetts","2020-02-15",0,0,0,0,0,0,0,0,0,NA,0
"1235","Massachusetts","2020-02-16",0,0,0,0,0,0,0,0,0,NA,0
"1236","Massachusetts","2020-02-17",0,0,0,0,0,0,0,0,0,NA,0
"1237","Massachusetts","2020-02-18",0,0,0,0,0,0,0,0,0,NA,0
"1238","Massachusetts","2020-02-19",0,0,0,0,0,0,0,0,0,NA,0
"1239","Massachusetts","2020-02-20",0,0,0,0,0,0,0,0,0,NA,0
"1240","Massachusetts","2020-02-21",0,0,0,0,0,0,0,0,0,NA,0
"1241","Massachusetts","2020-02-22",0,0,0,0,0,0,0,0,0,NA,0
"1242","Massachusetts","2020-02-23",0,0,0,0,0,0,0,0,0,NA,0
"1243","Massachusetts","2020-02-24",0,0,0,0,0,0,0,0,0,NA,0
"1244","Massachusetts","2020-02-25",0,0,0,0,0,0,0,0,0,NA,0
"1245","Massachusetts","2020-02-26",0,0,0,0,0,0,0,0,0,NA,0
"1246","Massachusetts","2020-02-27",0,0,0,0,0,0,0,0,0,NA,0
"1247","Massachusetts","2020-02-28",0,0,0,0,0,0,0,0,0,NA,0
"1248","Massachusetts","2020-02-29",0,0,0,0,0,0,0,0,0,NA,0
"1249","Massachusetts","2020-03-01",0,0,0,0,0,0,0,0,0,NA,0
"1250","Massachusetts","2020-03-02",0,0,0,0,0,0,0,0,0,NA,0
"1251","Massachusetts","2020-03-03",0,0,0,0,0,0,0,0,0,NA,0
"1252","Massachusetts","2020-03-04",0,0,0,0,0,0,0,0,0,NA,0
"1253","Massachusetts","2020-03-05",0,0,0,0,0,0,0,0,0,NA,0
"1254","Massachusetts","2020-03-06",0,0,0,0,0,0,0,0,0,NA,0
"1255","Massachusetts","2020-03-07",0,0,0,0,0,0,0,0,0,NA,0
"1256","Massachusetts","2020-03-08",0,0,0,0,0,0,0,0,0,NA,0
"1257","Massachusetts","2020-03-09",0,0,0,0,0,0,0,0,0,NA,0
"1258","Massachusetts","2020-03-10",0,0,0,0,1,0,0,0,0,NA,1
"1259","Massachusetts","2020-03-11",0,0,0,0,1,0,0,0,0,NA,1
"1260","Massachusetts","2020-03-12",0,0,0,0,1,0,0,0,0,NA,1
"1261","Massachusetts","2020-03-13",0,0,0,0,1,0,0,0,0,NA,1
"1262","Massachusetts","2020-03-14",0,0,0,0,1,0,0,0,0,NA,1
"1263","Massachusetts","2020-03-15",0,0,0,0,1,1,0,0,0,25,2
"1264","Massachusetts","2020-03-16",0,0,0,0,1,1,0,0,0,25,2
"1265","Massachusetts","2020-03-17",0,0,1,1,1,1,0,0,0,25,4
"1266","Massachusetts","2020-03-18",0,0,1,1,1,1,0,0,0,25,4
"1267","Massachusetts","2020-03-19",0,0,1,1,1,1,0,0,0,25,4
"1268","Massachusetts","2020-03-20",0,0,1,1,1,1,0,0,0,25,4
"1269","Massachusetts","2020-03-21",0,0,1,1,1,1,0,0,0,25,4
"1270","Massachusetts","2020-03-22",0,0,1,1,1,1,0,0,0,25,4
"1271","Massachusetts","2020-03-23",0,0,1,1,1,1,0,0,0,25,4
"1272","Massachusetts","2020-03-24",0,0,1,1,1,1,0,0,0,25,4
"1273","Michigan","2020-02-01",0,0,0,0,0,0,0,0,0,NA,0
"1274","Michigan","2020-02-02",0,0,0,0,0,0,0,0,0,NA,0
"1275","Michigan","2020-02-03",0,0,0,0,0,0,0,0,0,NA,0
"1276","Michigan","2020-02-04",0,0,0,0,0,0,0,0,0,NA,0
"1277","Michigan","2020-02-05",0,0,0,0,0,0,0,0,0,NA,0
"1278","Michigan","2020-02-06",0,0,0,0,0,0,0,0,0,NA,0
"1279","Michigan","2020-02-07",0,0,0,0,0,0,0,0,0,NA,0
"1280","Michigan","2020-02-08",0,0,0,0,0,0,0,0,0,NA,0
"1281","Michigan","2020-02-09",0,0,0,0,0,0,0,0,0,NA,0
"1282","Michigan","2020-02-10",0,0,0,0,0,0,0,0,0,NA,0
"1283","Michigan","2020-02-11",0,0,0,0,0,0,0,0,0,NA,0
"1284","Michigan","2020-02-12",0,0,0,0,0,0,0,0,0,NA,0
"1285","Michigan","2020-02-13",0,0,0,0,0,0,0,0,0,NA,0
"1286","Michigan","2020-02-14",0,0,0,0,0,0,0,0,0,NA,0
"1287","Michigan","2020-02-15",0,0,0,0,0,0,0,0,0,NA,0
"1288","Michigan","2020-02-16",0,0,0,0,0,0,0,0,0,NA,0
"1289","Michigan","2020-02-17",0,0,0,0,0,0,0,0,0,NA,0
"1290","Michigan","2020-02-18",0,0,0,0,0,0,0,0,0,NA,0
"1291","Michigan","2020-02-19",0,0,0,0,0,0,0,0,0,NA,0
"1292","Michigan","2020-02-20",0,0,0,0,0,0,0,0,0,NA,0
"1293","Michigan","2020-02-21",0,0,0,0,0,0,0,0,0,NA,0
"1294","Michigan","2020-02-22",0,0,0,0,0,0,0,0,0,NA,0
"1295","Michigan","2020-02-23",0,0,0,0,0,0,0,0,0,NA,0
"1296","Michigan","2020-02-24",0,0,0,0,0,0,0,0,0,NA,0
"1297","Michigan","2020-02-25",0,0,0,0,0,0,0,0,0,NA,0
"1298","Michigan","2020-02-26",0,0,0,0,0,0,0,0,0,NA,0
"1299","Michigan","2020-02-27",0,0,0,0,0,0,0,0,0,NA,0
"1300","Michigan","2020-02-28",0,0,0,0,0,0,0,0,0,NA,0
"1301","Michigan","2020-02-29",0,0,0,0,0,0,0,0,0,NA,0
"1302","Michigan","2020-03-01",0,0,0,0,0,0,0,0,0,NA,0
"1303","Michigan","2020-03-02",0,0,0,0,0,0,0,0,0,NA,0
"1304","Michigan","2020-03-03",0,0,0,0,0,0,0,0,0,NA,0
"1305","Michigan","2020-03-04",0,0,0,0,0,0,0,0,0,NA,0
"1306","Michigan","2020-03-05",0,0,0,0,0,0,0,0,0,NA,0
"1307","Michigan","2020-03-06",0,0,0,0,0,0,0,0,0,NA,0
"1308","Michigan","2020-03-07",0,0,0,0,0,0,0,0,0,NA,0
"1309","Michigan","2020-03-08",0,0,0,0,0,0,0,0,0,NA,0
"1310","Michigan","2020-03-09",0,0,0,0,0,0,0,0,0,NA,0
"1311","Michigan","2020-03-10",0,0,0,0,0,0,0,0,0,NA,0
"1312","Michigan","2020-03-11",0,0,0,0,0,0,0,0,0,NA,0
"1313","Michigan","2020-03-12",0,0,0,0,0,0,0,0,0,NA,0
"1314","Michigan","2020-03-13",0,0,0,0,0,1,0,0,0,250,1
"1315","Michigan","2020-03-14",0,0,0,0,0,1,0,0,0,250,1
"1316","Michigan","2020-03-15",0,0,0,0,0,1,0,0,0,250,1
"1317","Michigan","2020-03-16",0,0,0,1,0,1,0,0,0,250,2
"1318","Michigan","2020-03-17",0,0,0,1,0,1,0,0,0,50,2
"1319","Michigan","2020-03-18",0,0,0,1,0,1,0,0,0,50,2
"1320","Michigan","2020-03-19",0,0,0,1,0,1,0,0,0,50,2
"1321","Michigan","2020-03-20",0,0,1,1,0,1,0,0,0,50,3
"1322","Michigan","2020-03-21",0,0,1,1,0,1,0,0,0,50,3
"1323","Michigan","2020-03-22",0,0,1,1,0,1,0,0,0,50,3
"1324","Michigan","2020-03-23",0,0,1,1,0,1,0,0,0,50,3
"1325","Michigan","2020-03-24",0,0,1,1,0,1,0,0,0,50,3
"1326","Minnesota","2020-02-01",0,0,0,0,0,0,0,0,0,NA,0
"1327","Minnesota","2020-02-02",0,0,0,0,0,0,0,0,0,NA,0
"1328","Minnesota","2020-02-03",0,0,0,0,0,0,0,0,0,NA,0
"1329","Minnesota","2020-02-04",0,0,0,0,0,0,0,0,0,NA,0
"1330","Minnesota","2020-02-05",0,0,0,0,0,0,0,0,0,NA,0
"1331","Minnesota","2020-02-06",0,0,0,0,0,0,0,0,0,NA,0
"1332","Minnesota","2020-02-07",0,0,0,0,0,0,0,0,0,NA,0
"1333","Minnesota","2020-02-08",0,0,0,0,0,0,0,0,0,NA,0
"1334","Minnesota","2020-02-09",0,0,0,0,0,0,0,0,0,NA,0
"1335","Minnesota","2020-02-10",0,0,0,0,0,0,0,0,0,NA,0
"1336","Minnesota","2020-02-11",0,0,0,0,0,0,0,0,0,NA,0
"1337","Minnesota","2020-02-12",0,0,0,0,0,0,0,0,0,NA,0
"1338","Minnesota","2020-02-13",0,0,0,0,0,0,0,0,0,NA,0
"1339","Minnesota","2020-02-14",0,0,0,0,0,0,0,0,0,NA,0
"1340","Minnesota","2020-02-15",0,0,0,0,0,0,0,0,0,NA,0
"1341","Minnesota","2020-02-16",0,0,0,0,0,0,0,0,0,NA,0
"1342","Minnesota","2020-02-17",0,0,0,0,0,0,0,0,0,NA,0
"1343","Minnesota","2020-02-18",0,0,0,0,0,0,0,0,0,NA,0
"1344","Minnesota","2020-02-19",0,0,0,0,0,0,0,0,0,NA,0
"1345","Minnesota","2020-02-20",0,0,0,0,0,0,0,0,0,NA,0
"1346","Minnesota","2020-02-21",0,0,0,0,0,0,0,0,0,NA,0
"1347","Minnesota","2020-02-22",0,0,0,0,0,0,0,0,0,NA,0
"1348","Minnesota","2020-02-23",0,0,0,0,0,0,0,0,0,NA,0
"1349","Minnesota","2020-02-24",0,0,0,0,0,0,0,0,0,NA,0
"1350","Minnesota","2020-02-25",0,0,0,0,0,0,0,0,0,NA,0
"1351","Minnesota","2020-02-26",0,0,0,0,0,0,0,0,0,NA,0
"1352","Minnesota","2020-02-27",0,0,0,0,0,0,0,0,0,NA,0
"1353","Minnesota","2020-02-28",0,0,0,0,0,0,0,0,0,NA,0
"1354","Minnesota","2020-02-29",0,0,0,0,0,0,0,0,0,NA,0
"1355","Minnesota","2020-03-01",0,0,0,0,0,0,0,0,0,NA,0
"1356","Minnesota","2020-03-02",0,0,0,0,0,0,0,0,0,NA,0
"1357","Minnesota","2020-03-03",0,0,0,0,0,0,0,0,0,NA,0
"1358","Minnesota","2020-03-04",0,0,0,0,0,0,0,0,0,NA,0
"1359","Minnesota","2020-03-05",0,0,0,0,0,0,0,0,0,NA,0
"1360","Minnesota","2020-03-06",0,0,0,0,0,0,0,0,0,NA,0
"1361","Minnesota","2020-03-07",0,0,0,0,0,0,0,0,0,NA,0
"1362","Minnesota","2020-03-08",0,0,0,0,0,0,0,0,0,NA,0
"1363","Minnesota","2020-03-09",0,0,0,0,0,0,0,0,0,NA,0
"1364","Minnesota","2020-03-10",0,0,0,0,0,0,0,0,0,NA,0
"1365","Minnesota","2020-03-11",0,0,0,0,0,0,0,0,0,NA,0
"1366","Minnesota","2020-03-12",0,0,0,0,0,0,0,0,0,NA,0
"1367","Minnesota","2020-03-13",0,0,0,0,1,0,0,0,0,NA,1
"1368","Minnesota","2020-03-14",0,0,0,0,1,0,0,0,0,NA,1
"1369","Minnesota","2020-03-15",0,0,0,0,1,0,0,0,0,NA,1
"1370","Minnesota","2020-03-16",0,0,0,0,1,0,0,0,0,NA,1
"1371","Minnesota","2020-03-17",0,0,1,0,1,0,0,0,0,NA,2
"1372","Minnesota","2020-03-18",0,0,1,1,1,0,0,0,0,NA,3
"1373","Minnesota","2020-03-19",0,0,1,1,1,0,0,0,0,NA,3
"1374","Minnesota","2020-03-20",0,0,1,1,1,0,0,0,0,NA,3
"1375","Minnesota","2020-03-21",0,0,1,1,1,0,0,0,0,NA,3
