"","X","ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"181",249,"China","Hunan Province","Yueyang",6,0,0,0,0,"2020-26JAN"
"182",250,"China","Hunan Province","Zhangjiajie",0,0,0,0,0,"2020-26JAN"
"183",251,"China","Hunan Province","Zhuzhou",3,0,0,0,0,"2020-26JAN"
"184",252,"China","Inner Mongolia Autonomous Region","Alxa League",0,0,0,0,0,"2020-26JAN"
"185",253,"China","Inner Mongolia Autonomous Region","Baotou",0,0,0,0,0,"2020-26JAN"
"186",254,"China","Inner Mongolia Autonomous Region","Bayannur",0,0,0,0,0,"2020-26JAN"
"187",255,"China","Inner Mongolia Autonomous Region","Chifeng",1,0,0,0,0,"2020-26JAN"
"188",256,"China","Inner Mongolia Autonomous Region","Hinggan League",0,0,0,0,0,"2020-26JAN"
"189",257,"China","Inner Mongolia Autonomous Region","Hohhot",0,0,0,0,0,"2020-26JAN"
"190",258,"China","Inner Mongolia Autonomous Region","Hulunbuir",1,0,0,0,0,"2020-26JAN"
"191",260,"China","Inner Mongolia Autonomous Region","Ordos",2,0,0,0,0,"2020-26JAN"
"192",261,"China","Inner Mongolia Autonomous Region","Tongliao",0,0,0,0,0,"2020-26JAN"
"193",262,"China","Inner Mongolia Autonomous Region","Ulanqab",0,0,0,0,0,"2020-26JAN"
"194",263,"China","Inner Mongolia Autonomous Region","Wuhai",0,0,0,0,0,"2020-26JAN"
"195",264,"China","Inner Mongolia Autonomous Region","Xilingol League",2,0,0,0,0,"2020-26JAN"
"196",265,"China","Jiangsu Province","Changzhou",5,0,0,0,0,"2020-26JAN"
"197",266,"China","Jiangsu Province","Huai'an",1,0,0,0,0,"2020-26JAN"
"198",267,"China","Jiangsu Province","Lianyungang",3,0,0,0,0,"2020-26JAN"
"199",268,"China","Jiangsu Province","Nanjing",7,0,0,0,0,"2020-26JAN"
"200",269,"China","Jiangsu Province","Nantong",2,0,0,0,0,"2020-26JAN"
"201",270,"China","Jiangsu Province","Suqian",1,0,0,0,0,"2020-26JAN"
"202",271,"China","Jiangsu Province","Suzhou",7,0,0,0,1,"2020-26JAN"
"203",272,"China","Jiangsu Province","Taizhou",1,0,0,0,0,"2020-26JAN"
"204",273,"China","Jiangsu Province","Wuxi",2,0,0,0,0,"2020-26JAN"
"205",274,"China","Jiangsu Province","Xuzhou",0,0,0,0,0,"2020-26JAN"
"206",275,"China","Jiangsu Province","Yancheng",1,0,0,0,0,"2020-26JAN"
"207",276,"China","Jiangsu Province","Yangzhou",1,0,0,0,0,"2020-26JAN"
