"","ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE","source_type","source_url","who_by","access_date","notes"
"7537","China","Anhui Province","Xuancheng",6,2,0,0,4,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7538","China","Fujian Province","Fuzhou",66,51,0,0,15,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7539","China","Fujian Province","Longyan",6,5,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7540","China","Fujian Province","Nanping",20,17,0,0,3,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7541","China","Fujian Province","Ningde",25,20,0,0,5,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7542","China","Fujian Province","Putian",54,46,0,0,8,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7543","China","Fujian Province","Quanzhou",44,31,0,0,13,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7544","China","Fujian Province","Sanming",13,12,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7545","China","Fujian Province","Xiamen",34,30,0,0,4,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7546","China","Fujian Province","Zhangzhou",19,15,0,0,4,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7547","China","Gansu province","Area to be identified",0,-6,0,0,6,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7548","China","Gansu province","Baiyin",4,4,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7549","China","Gansu province","Dingxi",9,6,0,0,3,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7550","China","Gansu province","Gannan Tibetan Autonomous Prefecture",8,7,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7551","China","Gansu province","Jiayuguan",0,0,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7552","China","Gansu province","Jinchang",1,0,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7553","China","Gansu province","Jiuquan",0,0,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7554","China","Gansu province","Lanzhou",35,19,0,2,14,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7555","China","Gansu province","Linxia Hui Autonomous Prefecture",3,0,0,0,3,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7556","China","Gansu province","Longnan",4,3,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7557","China","Gansu province","Pingliang",9,8,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7558","China","Gansu province","Qingyang",3,2,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7559","China","Gansu province","Tianshui",12,6,0,0,6,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7560","China","Gansu province","Wuwei",0,0,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7561","China","Gansu province","Zhangye",2,0,0,0,2,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7562","China","Guangdong Province","Area to be identified",0,-3,0,1,2,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7563","China","Guangdong Province","Chaozhou",5,5,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7564","China","Guangdong Province","Dongguan",73,66,0,0,7,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7565","China","Guangdong Province","Foshan",82,64,0,0,18,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7566","China","Guangdong Province","Guangzhou",328,235,0,0,93,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7567","China","Guangdong Province","Heyuan",3,2,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7568","China","Guangdong Province","Huizhou",56,42,0,0,14,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7569","China","Guangdong Province","Jiangmen",22,18,0,0,4,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7570","China","Guangdong Province","Jieyang",8,5,0,0,3,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7571","China","Guangdong Province","Maoming",13,11,0,0,2,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7572","China","Guangdong Province","Meizhou",14,7,0,0,7,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7573","China","Guangdong Province","Qingyuan",12,7,0,0,5,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7574","China","Guangdong Province","Shantou",50,34,0,0,16,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7575","China","Guangdong Province","Shanwei",5,4,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7576","China","Guangdong Province","Shaoguan",8,5,0,0,3,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7577","China","Guangdong Province","Shenzhen",400,306,0,0,94,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7578","China","Guangdong Province","Yangjiang",13,8,0,0,5,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7579","China","Guangdong Province","Yunfu",0,0,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7580","China","Guangdong Province","Zhanjiang",22,11,0,0,11,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7581","China","Guangdong Province","Zhaoqing",17,9,0,1,7,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7582","China","Guangdong Province","Zhongshan",128,84,0,0,44,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7583","China","Guangdong Province","Zhuhai",91,64,0,0,27,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7584","China","Guangxi Zhuang Autonomous Region","Area to be identified",0,0,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7585","China","Guangxi Zhuang Autonomous Region","Baise",3,3,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7586","China","Guangxi Zhuang Autonomous Region","Beihai",40,35,0,1,4,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7587","China","Guangxi Zhuang Autonomous Region","Chongzuo",0,0,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7588","China","Guangxi Zhuang Autonomous Region","Fangchenggang",17,16,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7589","China","Guangxi Zhuang Autonomous Region","Guigang",8,6,0,0,2,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7590","China","Guangxi Zhuang Autonomous Region","Guilin",31,26,0,0,5,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7591","China","Guangxi Zhuang Autonomous Region","Hechi",21,20,0,1,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7592","China","Guangxi Zhuang Autonomous Region","Hezhou",4,4,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7593","China","Guangxi Zhuang Autonomous Region","Laibin",11,11,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7594","China","Guangxi Zhuang Autonomous Region","Liuzhou",22,15,0,0,7,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7595","China","Guangxi Zhuang Autonomous Region","NanNing",47,37,0,0,10,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7596","China","Guangxi Zhuang Autonomous Region","Qinzhou",8,8,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7597","China","Guangxi Zhuang Autonomous Region","Wuzhou",5,0,0,0,5,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7598","China","Guangxi Zhuang Autonomous Region","Yulin",9,8,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7599","China","Guizhou Province","Anshun",4,4,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7600","China","Guizhou Province","Bijie",23,19,0,0,4,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7601","China","Guizhou Province","Guiyang",34,30,0,0,4,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7602","China","Guizhou Province","Liupanshui",10,6,0,1,3,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7603","China","Guizhou Province","Qiandongnan Miao and Dong Autonomous Prefecture",10,8,0,0,2,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7604","China","Guizhou Province","Qiannan Buyi and Miao Autonomous Prefecture",17,12,0,0,5,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7605","China","Guizhou Province","Qianxinan Buyi and Miao Autonomous Prefecture",4,1,0,0,3,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7606","China","Guizhou Province","Tongren",10,4,0,0,6,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7607","China","Guizhou Province","Zunyi",28,27,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7608","China","Hainan Province","Baisha Li Autonomous County",0,0,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7609","China","Hainan Province","Baoting Li and Miao Autonomous County",3,3,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7610","China","Hainan Province","Changjiang Li Autonomous County",7,7,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7611","China","Hainan Province","Chengmai County",8,6,0,1,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7612","China","Hainan Province","Danzhou",15,13,0,0,2,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7613","China","Hainan Province","Ding'an County",3,1,0,1,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7614","China","Hainan Province","Dongfang City",3,2,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7615","China","Hainan Province","Haikou",30,24,0,0,6,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7616","China","Hainan Province","Ledong Li Autonomous County",2,2,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7617","China","Hainan Province","Lingao County",6,4,0,0,2,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7618","China","Hainan Province","Lingshui Li Autonomous County",4,4,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7619","China","Hainan Province","Qionghai City",6,5,0,1,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7620","China","Hainan Province","Qiongzhong Li and Miao Autonomous County",1,0,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7621","China","Hainan Province","Sansha",3,2,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7622","China","Hainan Province","Sanya",54,39,0,1,14,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7623","China","Hainan Province","Tunchang County",0,0,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7624","China","Hainan Province","Wanning City",13,12,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7625","China","Hainan Province","Wuzhishan City",0,0,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7626","China","Hebei Province","Baoding",31,20,0,0,11,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7627","China","Hebei Province","Cangzhou",45,31,0,2,12,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7628","China","Hebei Province","Chengde",7,6,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7629","China","Hebei Province","Handan",31,24,0,0,7,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7630","China","Hebei Province","Hengshui",8,4,0,0,4,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7631","China","Hebei Province","Langfang",29,17,0,0,12,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7632","China","Hebei Province","Qinhuangdao",9,7,0,0,2,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7633","China","Hebei Province","Shijiazhuang",27,22,0,0,5,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7634","China","Hebei Province","Tangshan",43,39,0,0,4,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7635","China","Hebei Province","Xingtai",22,13,0,1,8,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7636","China","Hebei Province","Zhangjiakou",31,27,0,0,4,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7637","China","Heilongjiang Province","Daqing",18,16,0,1,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7638","China","Heilongjiang Province","Daxinganling Prefecture",2,2,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7639","China","Heilongjiang Province","Harbin",164,146,0,3,15,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7640","China","Heilongjiang Province","Hegang",5,4,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7641","China","Heilongjiang Province","Heihe",13,13,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7642","China","Heilongjiang Province","Jiamusi",15,10,0,0,5,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7643","China","Heilongjiang Province","Jixi",44,43,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7644","China","Heilongjiang Province","Mudanjiang",12,11,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7645","China","Heilongjiang Province","Qiqihar",36,27,0,1,8,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7646","China","Heilongjiang Province","Qitaihe",16,15,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7647","China","Heilongjiang Province","Shuangyashan",48,45,0,2,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7648","China","Heilongjiang Province","Suihua",45,38,0,4,3,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7649","China","Heilongjiang Province","Yichun",0,0,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7650","China","Henan Province","Anyang",50,37,0,0,13,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7651","China","Henan Province","Area to be identified",0,-10,0,3,7,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7652","China","Henan Province","Hebi",19,15,0,0,4,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7653","China","Henan Province","Jiaozuo",29,23,0,1,5,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7654","China","Henan Province","Jiyuan",4,4,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7655","China","Henan Province","Kaifeng",25,19,0,0,6,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7656","China","Henan Province","Luohe",33,27,0,0,6,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7657","China","Henan Province","Luoyang",30,26,0,0,4,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7658","China","Henan Province","Nanyang",146,99,0,2,45,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7659","China","Henan Province","Pingdingshan",57,37,0,1,19,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7660","China","Henan Province","Puyang",13,12,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7661","China","Henan Province","Sanmenxia",7,4,0,0,3,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7662","China","Henan Province","Shangqiu",88,61,0,2,25,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7663","China","Henan Province","Xinxiang",55,46,0,2,7,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7664","China","Henan Province","Xinyang",243,194,0,0,49,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7665","China","Henan Province","Xuchang",37,31,0,0,6,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7666","China","Henan Province","Zhengzhou",284,176,0,0,108,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7667","China","Henan Province","Zhoukou",69,49,0,0,20,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7668","China","Henan Province","Zhumadian",137,95,0,0,42,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7669","China","Hubei Province","Enshi Tujia and Miao Autonomous Prefecture",237,175,0,4,58,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7670","China","Hubei Province","Ezhou",1125,977,0,32,116,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7671","China","Hubei Province","Huanggang",2791,2228,0,59,504,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7672","China","Hubei Province","Huangshi",943,795,0,11,137,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7673","China","Hubei Province","Jingmen",901,771,0,25,105,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7674","China","Hubei Province","Jingzhou",1447,1262,0,27,158,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7675","China","Hubei Province","Qianjiang",104,88,0,5,11,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7676","China","Hubei Province","Shennongjia Forestry District",10,2,0,0,8,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7677","China","Hubei Province","Shiyan",586,495,0,2,89,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7678","China","Hubei Province","Suizhou",1206,1118,0,16,72,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7679","China","Hubei Province","Tianmen",416,385,0,10,21,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7680","China","Hubei Province","Wuhan",35991,32581,0,1124,2286,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7681","China","Hubei Province","Xiangyang",1111,1022,0,16,73,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7682","China","Hubei Province","Xianning",732,625,0,8,99,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7683","China","Hubei Province","Xiantao",500,425,0,17,58,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7684","China","Hubei Province","Xiaogan",3009,2697,0,57,255,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7685","China","Hubei Province","Yichang",877,783,0,13,81,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7686","China","Hubei Province","Prison System",0,0,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7687","China","Hunan Province","Changde",78,52,0,0,26,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7688","China","Hunan Province","Changsha",238,175,0,0,63,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7689","China","Hunan Province","Chenzhou",39,24,0,0,15,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7690","China","Hunan Province","Hengyang",46,21,0,0,25,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7691","China","Hunan Province","Huaihua",39,13,0,0,26,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7692","China","Hunan Province","Loudi",73,48,0,0,25,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7693","China","Hunan Province","Shaoyang",100,58,0,1,41,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7694","China","Hunan Province","Xiangtan",34,22,0,0,12,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7695","China","Hunan Province","Xiangxi Tujia and Miao Autonomous Prefecture",8,2,0,0,6,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7696","China","Hunan Province","Yiyang",59,37,0,0,22,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7697","China","Hunan Province","Yongzhou",43,20,0,0,23,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7698","China","Hunan Province","Yueyang",149,104,0,1,44,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7699","China","Hunan Province","Zhangjiajie",5,2,0,0,3,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7700","China","Hunan Province","Zhuzhou",77,56,0,0,21,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7701","China","Inner Mongolia Autonomous Region","Alxa League",0,0,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7702","China","Inner Mongolia Autonomous Region","Baotou",11,11,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7703","China","Inner Mongolia Autonomous Region","Bayannur",6,6,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7704","China","Inner Mongolia Autonomous Region","Chifeng",7,5,0,0,2,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7705","China","Inner Mongolia Autonomous Region","Hinggan League",1,1,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7706","China","Inner Mongolia Autonomous Region","Hohhot",7,7,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7707","China","Inner Mongolia Autonomous Region","Hulunbuir",12,10,0,0,2,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7708","China","Inner Mongolia Autonomous Region","Ordos",11,9,0,0,2,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7709","China","Inner Mongolia Autonomous Region","Tongliao",6,6,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7710","China","Inner Mongolia Autonomous Region","Ulanqab",3,3,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7711","China","Inner Mongolia Autonomous Region","Wuhai",2,2,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7712","China","Inner Mongolia Autonomous Region","Xilingol League",5,4,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7713","China","Jiangsu Province","Changzhou",43,32,0,0,11,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7714","China","Jiangsu Province","Huai'an",56,50,0,0,6,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7715","China","Jiangsu Province","Lianyungang",45,35,0,0,10,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7716","China","Jiangsu Province","Nanjing",91,65,0,0,26,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7717","China","Jiangsu Province","Nantong",39,29,0,0,10,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7718","China","Jiangsu Province","Suqian",12,6,0,0,6,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7719","China","Jiangsu Province","Suzhou",85,68,0,0,17,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7720","China","Jiangsu Province","Taizhou",37,22,0,0,15,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7721","China","Jiangsu Province","Wuxi",51,42,0,0,9,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7722","China","Jiangsu Province","Xuzhou",76,59,0,0,17,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7723","China","Jiangsu Province","Yancheng",26,20,0,0,6,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7724","China","Jiangsu Province","Yangzhou",20,14,0,0,6,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7725","China","Jiangsu Province","Zhenjiang",12,10,0,0,2,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7726","China","Jiangxi Province","Fuzhou",71,57,0,0,14,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7727","China","Jiangxi Province","Ganzhou",76,63,0,1,12,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7728","China","Jiangxi Province","Ji'an",20,15,0,0,5,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7729","China","Jiangxi Province","Jingdezhen",5,4,0,0,1,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7730","China","Jiangxi Province","Jiujiang",114,98,0,0,16,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7731","China","Jiangxi Province","Nanchang",236,166,0,0,70,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7732","China","Jiangxi Province","Pingxiang",31,29,0,0,2,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7733","China","Jiangxi Province","Shangrao",122,104,0,0,18,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7734","China","Jiangxi Province","Xinyu",124,93,0,0,31,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7735","China","Jiangxi Province","Yichun",101,83,0,0,18,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7736","China","Jiangxi Province","Yingtan",18,16,0,0,2,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
"7737","China","Jilin Province","Baicheng",1,1,0,0,0,"2020-02-13","DXY","see dxy-html-archive folder","ARW","22MAR2020",""
