"county","collection_dt","ALL PCR tests performed","Running total of all PCR tests","All PCR positive tests","Running total of all PCR tests","7 day percent positive","14 day percent positive"
"Charlton","2020-08-05","60","2035","9","351","18.4","21.2"
"Charlton","2020-08-06","204","2239","10","361","17.8","19.1"
"Charlton","2020-08-07","46","2285","8","369","17.6","18.1"
"Charlton","2020-08-08","4","2289","1","370","17.6","19.1"
"Charlton","2020-08-09","7","2296","1","371","14.2","18.7"
"Charlton","2020-08-10","55","2351","6","377","14.1","17.2"
"Charlton","2020-08-11","24","2375","7","384","16.7","17.1"
"Charlton","2020-08-12","94","2469","31","415","19.2","18.8"
"Charlton","2020-08-13","194","2663","8","423","19.1","18.5"
"Charlton","2020-08-14","104","2767","7","430","17.6","17.6"
"Charlton","2020-08-15","7","2774","0","430","14","15.8"
"Charlton","2020-08-16","46","2820","5","435","13.5","13.8"
"Charlton","2020-08-17","29","2849","2","437","13","13.5"
"Charlton","2020-08-18","81","2930","15","452","11.4","14.1"
"Charlton","2020-08-19","201","3131","9","461","7.4","13.3"
"Charlton","2020-08-20","150","3281","14","475","8.1","13.6"
"Charlton","2020-08-21","70","3351","2","477","7.6","12.6"
"Charlton","2020-08-22","6","3357","0","477","7.6","10.8"
"Charlton","2020-08-23","8","3365","3","480","11.4","12.5"
"Charlton","2020-08-24","33","3398","2","482","11.2","12.1"
"Charlton","2020-08-25","125","3523","7","489","9.4","10.4"
"Charlton","2020-08-26","215","3738","10","499","9.4","8.4"
"Charlton","2020-08-27","191","3929","15","514","9.2","8.7"
"Charlton","2020-08-28","26","3955","0","514","8.8","8.2"
"Charlton","2020-08-29","16","3971","2","516","10.6","9.1"
"Charlton","2020-08-30","14","3985","4","520","9.3","10.3"
"Charlton","2020-08-31","34","4019","2","522","9.3","10.3"
"Charlton","2020-09-01","66","4085","3","525","9.1","9.3"
"Charlton","2020-09-02","47","4132","2","527","9.1","9.3"
"Charlton","2020-09-03","69","4201","4","531","8.8","9"
"Charlton","2020-09-04","23","4224","0","531","8.8","8.8"
"Charlton","2020-09-05","26","4250","1","532","7.6","9.1"
"Charlton","2020-09-06","5","4255","0","532","3.5","6.4"
"Charlton","2020-09-07","16","4271","1","533","3.5","6.4"
"Charlton","2020-09-08","36","4307","2","535","3.7","6.4"
"Charlton","2020-09-09","46","4353","2","537","3.7","6.4"
"Charlton","2020-09-10","67","4420","8","545","4.6","6.7"
"Charlton","2020-09-11","53","4473","2","547","5.1","6.9"
"Charlton","2020-09-12","6","4479","1","548","6.9","7.2"
"Charlton","2020-09-13","8","4487","1","549","8.7","6.1"
"Charlton","2020-09-14","28","4515","0","549","7.8","5.7"
"Charlton","2020-09-15","40","4555","2","551","7.7","5.7"
"Charlton","2020-09-16","28","4583","2","553","8.1","5.9"
"Charlton","2020-09-17","46","4629","2","555","7.1","5.8"
"Charlton","2020-09-18","16","4645","2","557","8.3","6.7"
"Charlton","2020-09-19","5","4650","0","557","5.9","6.4"
"Charlton","2020-09-20","8","4658","2","559","7.7","8.2"
"Charlton","2020-09-21","27","4685","3","562","9.3","8.6"
"Charlton","2020-09-22","54","4739","5","567","9.9","8.8"
"Charlton","2020-09-23","27","4766","3","570","10.5","9.3"
"Charlton","2020-09-24","49","4815","7","577","11.9","9.5"
"Charlton","2020-09-25","27","4842","1","578","10.6","9.5"
"Charlton","2020-09-26","19","4861","0","578","10.6","8.3"
"Charlton","2020-09-27","1","4862","0","578","7.1","7.4"
"Charlton","2020-09-28","28","4890","2","580","6.5","7.9"
"Charlton","2020-09-29","21","4911","2","582","6.5","8.2"
"Charlton","2020-09-30","30","4941","1","583","5.4","8"
"Charlton","2020-10-01","7","4948","0","583","3.4","7.6"
"Charlton","2020-10-02","12","4960","0","583","2.9","6.7"
"Charlton","2020-10-03","0","4960","0","583","2.9","6.7"
"Charlton","2020-10-04","4","4964","0","583","2.9","5"
"Charlton","2020-10-05","29","4993","1","584","2.3","4.4"
"Charlton","2020-10-06","19","5012","0","584","1","3.8"
"Charlton","2020-10-07","24","5036","1","585","1.1","3.3"
"Charlton","2020-10-08","24","5060","0","585","1.1","2.2"
"Charlton","2020-10-09","72","5132","1","586","1.3","2.1"
"Charlton","2020-10-10","4","5136","0","586","1.3","2.1"
"Charlton","2020-10-11","15","5151","2","588","3.2","3"
"Charlton","2020-10-12","11","5162","1","589","4","3.2"
"Charlton","2020-10-13","16","5178","1","590","4.9","2.9"
"Charlton","2020-10-14","41","5219","0","590","4.3","2.7"
"Charlton","2020-10-15","14","5233","1","591","5.3","3.2"
"Charlton","2020-10-16","17","5250","0","591","5.1","3.2"
"Charlton","2020-10-17","5","5255","0","591","5.1","3.2"
"Charlton","2020-10-18","4","5259","0","591","3.2","3.2"
"Charlton","2020-10-19","22","5281","0","591","1.9","3"
"Charlton","2020-10-20","34","5315","0","591","1","3"
"Charlton","2020-10-21","18","5333","0","591","1","2.7"
"Charlton","2020-10-22","10","5343","2","593","2.9","4.1"
"Charlton","2020-10-23","25","5368","0","593","2.9","4"
"Charlton","2020-10-24","3","5371","0","593","2.9","4"
"Charlton","2020-10-25","4","5375","0","593","2.9","3"
"Charlton","2020-10-26","50","5425","0","593","2.9","2.4"
"Charlton","2020-10-27","20","5445","2","595","4.3","2.7"
"Charlton","2020-10-28","30","5475","1","596","4.8","2.9"
"Charlton","2020-10-29","25","5500","2","598","3","3"
"Charlton","2020-10-30","20","5520","1","599","3.8","3.3"
"Charlton","2020-10-31","6","5526","0","599","3.8","3.3"
"Charlton","2020-11-01","1","5527","0","599","3.8","3.3"
"Charlton","2020-11-02","18","5545","1","600","4.6","3.7"
"Charlton","2020-11-03","17","5562","1","601","4","4.1"
"Charlton","2020-11-04","24","5586","3","604","5.3","5"
"Charlton","2020-11-05","17","5603","3","607","6.7","4.9"
"Charlton","2020-11-06","23","5626","1","608","6.6","5.2"
"Charlton","2020-11-07","8","5634","3","611","11.9","7.8"
"Charlton","2020-11-08","4","5638","1","612","15.5","9.6"
"Charlton","2020-11-09","28","5666","1","613","15.2","9.9"
"Charlton","2020-11-10","18","5684","3","616","16.7","10.4"
"Charlton","2020-11-11","29","5713","0","616","15","10.1"
"Charlton","2020-11-12","30","5743","3","619","13.9","10.3"
"Charlton","2020-11-13","17","5760","2","621","14.9","10.7"
"Charlton","2020-11-14","12","5772","0","621","9.6","10.7"
"Charlton","2020-11-15","2","5774","1","622","13.1","14.3"
"Charlton","2020-11-16","32","5806","1","623","13.1","14.1"
"Charlton","2020-11-17","10","5816","2","625","13.6","15.2"
"Charlton","2020-11-18","42","5858","2","627","14.2","14.6"
"Charlton","2020-11-19","21","5879","4","631","15.5","14.7"
"Charlton","2020-11-20","16","5895","2","633","15.6","15.3"
"Charlton","2020-11-21","50","5945","4","637","16.8","13.2"
"Charlton","2020-11-22","4","5949","0","637","9.6","11.4"
"Charlton","2020-11-23","355","6304","3","640","9.3","11.2"
"Charlton","2020-11-24","20","6324","1","641","7.2","10.4"
"Charlton","2020-11-25","33","6357","3","644","7.8","11"
"Charlton","2020-11-26","48","6405","1","645","5.4","10.4"
"Charlton","2020-11-27","8","6413","1","646","5.4","10.5"
"Charlton","2020-11-28","14","6427","4","650","8.3","12.5"
"Charlton","2020-11-29","4","6431","1","651","11.9","10.8"
"Charlton","2020-11-30","112","6543","2","653","12","10.7"
"Charlton","2020-12-01","68","6611","1","654","11.5","9.3"
"Charlton","2020-12-02","38","6649","2","656","11","9.4"
"Charlton","2020-12-03","72","6721","11","667","12.8","9.1"
"Charlton","2020-12-04","52","6773","5","672","12.4","8.9"
"Charlton","2020-12-05","7","6780","2","674","12.4","10.4"
"Charlton","2020-12-06","6","6786","0","674","8.9","10.4"
"Charlton","2020-12-07","129","6915","4","678","9","10.5"
"Charlton","2020-12-08","20","6935","2","680","10.3","10.9"
"Charlton","2020-12-09","76","7011","7","687","10.8","10.9"
"Charlton","2020-12-10","37","7048","3","690","9.8","11.3"
"Charlton","2020-12-11","120","7168","6","696","9.1","10.8"
"Charlton","2020-12-12","38","7206","3","699","6.2","9.3"
"Charlton","2020-12-13","4","7210","1","700","9.8","9.3"
"Charlton","2020-12-14","48","7258","4","704","10.5","9.8"
"Charlton","2020-12-15","80","7338","6","710","10.1","10.2"
"Charlton","2020-12-16","44","7382","5","715","10.5","10.6"
"Charlton","2020-12-17","32","7414","6","721","12","10.9"
"Charlton","2020-12-18","28","7442","4","725","13.3","11.2"
"Charlton","2020-12-19","15","7457","6","731","17.9","12"
"Charlton","2020-12-20","11","7468","2","733","16.9","13.3"
"Charlton","2020-12-21","64","7532","8","741","17.5","14"
"Charlton","2020-12-22","31","7563","3","744","17.8","14"
"Charlton","2020-12-23","65","7628","19","763","20.4","15.4"
"Charlton","2020-12-24","12","7640","6","769","24.8","18.4"
"Charlton","2020-12-25","3","7643","1","770","27.6","20.4"
"Charlton","2020-12-26","6","7649","3","773","29","23.4"
"Charlton","2020-12-27","3","7652","1","774","31.2","24"
"Charlton","2020-12-28","2","7654","0","774","29.4","23.4"
"Charlton","2020-12-29","0","7654","0","774","28","22.9"
"Chatham","2020-02-01","0","0","0","0",".","."
"Chatham","2020-02-02","0","0","0","0",".","."
"Chatham","2020-02-03","0","0","0","0",".","."
"Chatham","2020-02-04","1","1","0","0",".","."
"Chatham","2020-02-05","0","1","0","0",".","."
"Chatham","2020-02-06","0","1","0","0",".","."
"Chatham","2020-02-07","0","1","0","0","0","."
"Chatham","2020-02-08","0","1","0","0","0","."
"Chatham","2020-02-09","0","1","0","0","0","."
"Chatham","2020-02-10","2","3","0","0","0","."
"Chatham","2020-02-11","0","3","0","0","0","."
"Chatham","2020-02-12","0","3","0","0","0","."
"Chatham","2020-02-13","0","3","0","0","0","."
"Chatham","2020-02-14","0","3","0","0","0","0"
"Chatham","2020-02-15","0","3","0","0","0","0"
"Chatham","2020-02-16","0","3","0","0","0","0"
"Chatham","2020-02-17","0","3","0","0","0","0"
"Chatham","2020-02-18","0","3","0","0","0","0"
"Chatham","2020-02-19","0","3","0","0","0","0"
"Chatham","2020-02-20","0","3","0","0","0","0"
"Chatham","2020-02-21","0","3","0","0","0","0"
"Chatham","2020-02-22","0","3","0","0","0","0"
"Chatham","2020-02-23","0","3","0","0","0","0"
"Chatham","2020-02-24","0","3","0","0","0","0"
"Chatham","2020-02-25","0","3","0","0","0","0"
"Chatham","2020-02-26","0","3","0","0","0","0"
"Chatham","2020-02-27","1","4","1","1","14.3","7.1"
"Chatham","2020-02-28","0","4","0","1","14.3","7.1"
"Chatham","2020-02-29","0","4","0","1","14.3","7.1"
"Chatham","2020-03-01","0","4","0","1","14.3","7.1"
"Chatham","2020-03-02","0","4","0","1","14.3","7.1"
"Chatham","2020-03-03","0","4","0","1","14.3","7.1"
"Chatham","2020-03-04","0","4","0","1","14.3","7.1"
"Chatham","2020-03-05","0","4","0","1","0","7.1"
"Chatham","2020-03-06","2","6","0","1","0","7.1"
"Chatham","2020-03-07","0","6","0","1","0","7.1"
"Chatham","2020-03-08","0","6","0","1","0","7.1"
"Chatham","2020-03-09","2","8","0","1","0","7.1"
"Chatham","2020-03-10","1","9","0","1","0","7.1"
"Chatham","2020-03-11","1","10","0","1","0","7.1"
"Chatham","2020-03-12","22","32","0","1","0","0"
"Chatham","2020-03-13","34","66","1","2","0.4","0.2"
"Chatham","2020-03-14","38","104","0","2","0.4","0.2"
"Chatham","2020-03-15","58","162","0","2","0.4","0.2"
"Chatham","2020-03-16","76","238","3","5","1","0.5"
"Chatham","2020-03-17","74","312","1","6","1.2","0.6"
"Chatham","2020-03-18","76","388","7","13","2.5","1.2"
"Chatham","2020-03-19","28","416","5","18","5","2.5"
"Chatham","2020-03-20","74","490","5","23","5.6","3"
"Chatham","2020-03-21","47","537","1","24","5.9","3.2"
"Chatham","2020-03-22","40","577","3","27","7","3.7"
"Chatham","2020-03-23","87","664","10","37","8","4.5"
"Chatham","2020-03-24","107","771","7","44","8.8","5"
"Chatham","2020-03-25","107","878","6","50","8.3","5.4"
"Chatham","2020-03-26","104","982","9","59","7","6"
"Chatham","2020-03-27","99","1081","16","75","8.3","6.9"
"Chatham","2020-03-28","19","1100","1","76","8.7","7.3"
"Chatham","2020-03-29","22","1122","5","81","10.9","8.9"
"Chatham","2020-03-30","103","1225","10","91","10.7","9.4"
"Chatham","2020-03-31","79","1304","7","98","11","9.9"
"Chatham","2020-04-01","87","1391","11","109","12","10.1"
"Chatham","2020-04-02","73","1464","6","115","11.9","9.4"
"Chatham","2020-04-03","106","1570","8","123","10.7","9.5"
"Chatham","2020-04-04","33","1603","2","125","10.8","9.8"
"Chatham","2020-04-05","39","1642","6","131","9.8","10.3"
"Chatham","2020-04-06","149","1791","7","138","9.1","9.9"
"Chatham","2020-04-07","113","1904","5","143","8.4","9.7"
"Chatham","2020-04-08","119","2023","7","150","7.5","9.7"
"Chatham","2020-04-09","115","2138","10","160","7.5","9.7"
"Chatham","2020-04-10","95","2233","2","162","6.8","8.7"
"Chatham","2020-04-11","13","2246","1","163","7","8.9"
"Chatham","2020-04-12","10","2256","1","164","6.2","8"
"Chatham","2020-04-13","65","2321","6","170","6.9","8"
"Chatham","2020-04-14","122","2443","13","183","7.8","8.1"
"Chatham","2020-04-15","97","2540","7","190","7.9","7.7"
"Chatham","2020-04-16","126","2666","4","194","7.2","7.3"
"Chatham","2020-04-17","113","2779","8","202","7.9","7.3"
"Chatham","2020-04-18","62","2841","2","204","7.2","7.1"
"Chatham","2020-04-19","20","2861","0","204","5.8","6"
"Chatham","2020-04-20","150","3011","13","217","5.7","6.3"
"Chatham","2020-04-21","151","3162","0","217","4.2","6"
"Chatham","2020-04-22","174","3336","4","221","3.5","5.7"
"Chatham","2020-04-23","104","3440","4","225","3.6","5.4"
"Chatham","2020-04-24","96","3536","2","227","2.9","5.4"
"Chatham","2020-04-25","24","3560","0","227","2.4","4.8"
"Chatham","2020-04-26","30","3590","1","228","2.9","4.3"
"Chatham","2020-04-27","184","3774","4","232","2","3.8"
"Chatham","2020-04-28","128","3902","7","239","2.7","3.5"
"Chatham","2020-04-29","91","3993","3","242","2.9","3.2"
"Chatham","2020-04-30","125","4118","13","255","3.8","3.7"
"Chatham","2020-05-01","96","4214","6","261","4.4","3.6"
"Chatham","2020-05-02","42","4256","5","266","6.1","4.3"
"Chatham","2020-05-03","38","4294","0","266","5.6","4.3"
"Chatham","2020-05-04","119","4413","4","270","5.8","3.9"
"Chatham","2020-05-05","89","4502","5","275","5.8","4.3"
"Chatham","2020-05-06","179","4681","3","278","5.6","4.2"
"Chatham","2020-05-07","87","4768","1","279","4.3","4.1"
"Chatham","2020-05-08","84","4852","3","282","3.9","4.2"
"Chatham","2020-05-09","65","4917","6","288","3.5","4.8"
"Chatham","2020-05-10","28","4945","0","288","3.5","4.6"
"Chatham","2020-05-11","167","5112","9","297","3.8","4.8"
"Chatham","2020-05-12","107","5219","2","299","3.3","4.6"
"Chatham","2020-05-13","246","5465","7","306","3.4","4.5"
"Chatham","2020-05-14","351","5816","6","312","3.5","3.9"
"Chatham","2020-05-15","188","6004","6","318","3.5","3.7"
"Chatham","2020-05-16","194","6198","9","327","2.8","3.2"
"Chatham","2020-05-17","34","6232","3","330","4.1","3.8"
"Chatham","2020-05-18","410","6642","17","347","3.9","3.8"
"Chatham","2020-05-19","189","6831","5","352","4","3.6"
"Chatham","2020-05-20","341","7172","13","365","4.1","3.8"
"Chatham","2020-05-21","193","7365","8","373","4.5","4"
"Chatham","2020-05-22","248","7613","5","378","4.3","3.9"
"Chatham","2020-05-23","120","7733","1","379","3.8","3.3"
"Chatham","2020-05-24","62","7795","1","380","2.7","3.4"
"Chatham","2020-05-25","65","7860","3","383","2.8","3.4"
"Chatham","2020-05-26","367","8227","5","388","2.6","3.3"
"Chatham","2020-05-27","424","8651","10","398","2.4","3.3"
"Chatham","2020-05-28","485","9136","6","404","2","3.2"
"Chatham","2020-05-29","639","9775","9","413","1.9","3.1"
"Chatham","2020-05-30","283","10058","3","416","2","2.9"
"Chatham","2020-05-31","66","10124","9","425","3.7","3.2"
"Chatham","2020-06-01","399","10523","6","431","3.2","3"
"Chatham","2020-06-02","299","10822","8","439","3.4","3"
"Chatham","2020-06-03","274","11096","4","443","3.3","2.9"
"Chatham","2020-06-04","462","11558","15","458","3.6","2.8"
"Chatham","2020-06-05","199","11757","5","463","3.7","2.8"
"Chatham","2020-06-06","94","11851","10","473","5.1","3.5"
"Chatham","2020-06-07","40","11891","2","475","3.9","3.8"
"Chatham","2020-06-08","294","12185","23","498","4.8","4"
"Chatham","2020-06-09","228","12413","15","513","5.3","4.4"
"Chatham","2020-06-10","420","12833","25","538","6","4.6"
"Chatham","2020-06-11","297","13130","16","554","6.3","4.9"
"Chatham","2020-06-12","230","13360","12","566","6.7","5.2"
"Chatham","2020-06-13","196","13556","9","575","5.8","5.4"
"Chatham","2020-06-14","72","13628","7","582","6.5","5.2"
"Chatham","2020-06-15","365","13993","30","612","6.5","5.6"
"Chatham","2020-06-16","329","14322","46","658","7.6","6.5"
"Chatham","2020-06-17","286","14608","34","692","8.4","7.2"
"Chatham","2020-06-18","623","15231","59","751","9","7.6"
"Chatham","2020-06-19","902","16133","72","823","9.4","8"
"Chatham","2020-06-20","527","16660","40","863","9.8","7.8"
"Chatham","2020-06-21","71","16731","23","886","13.1","9.8"
"Chatham","2020-06-22","1251","17982","151","1037","13.6","10.1"
"Chatham","2020-06-23","877","18859","81","1118","12.9","10.3"
"Chatham","2020-06-24","1225","20084","142","1260","12.9","10.7"
"Chatham","2020-06-25","1168","21252","121","1381","13","11"
"Chatham","2020-06-26","1439","22691","135","1516","13.2","11.3"
"Chatham","2020-06-27","907","23598","89","1605","13.5","11.7"
"Chatham","2020-06-28","161","23759","26","1631","11.2","12.2"
"Chatham","2020-06-29","1359","25118","145","1776","11","12.3"
"Chatham","2020-06-30","1584","26702","188","1964","11.4","12.2"
"Chatham","2020-07-01","1412","28114","141","2105","11.2","12"
"Chatham","2020-07-02","1280","29394","153","2258","11.4","12.2"
"Chatham","2020-07-03","429","29823","97","2355","13.3","13.3"
"Chatham","2020-07-04","141","29964","35","2390","15.4","14.5"
"Chatham","2020-07-05","161","30125","39","2429","16.6","13.9"
"Chatham","2020-07-06","1521","31646","236","2665","17.3","14.2"
"Chatham","2020-07-07","1287","32933","165","2830","17.4","14.4"
"Chatham","2020-07-08","1495","34428","184","3014","17.8","14.5"
"Chatham","2020-07-09","1300","35728","167","3181","17.9","14.6"
"Chatham","2020-07-10","1231","36959","144","3325","16.3","14.8"
"Chatham","2020-07-11","523","37482","87","3412","15.1","15.3"
"Chatham","2020-07-12","170","37652","51","3463","16","16.3"
"Chatham","2020-07-13","1425","39077","223","3686","16","16.6"
"Chatham","2020-07-14","1365","40442","187","3873","16.1","16.8"
"Chatham","2020-07-15","1209","41651","185","4058","16.5","17.1"
"Chatham","2020-07-16","1525","43176","178","4236","16.4","17.1"
"Chatham","2020-07-17","1247","44423","158","4394","16.5","16.4"
"Chatham","2020-07-18","723","45146","107","4501","16.3","15.7"
"Chatham","2020-07-19","202","45348","43","4544","15","15.5"
"Chatham","2020-07-20","1378","46726","199","4743","14.8","15.4"
"Chatham","2020-07-21","1084","47810","108","4851","14.3","15.2"
"Chatham","2020-07-22","1170","48980","136","4987","13.8","15.2"
"Chatham","2020-07-23","902","49882","132","5119","14.2","15.3"
"Chatham","2020-07-24","999","50881","102","5221","13.9","15.2"
"Chatham","2020-07-25","469","51350","58","5279","13.5","14.9"
"Chatham","2020-07-26","188","51538","45","5324","13.9","14.4"
"Chatham","2020-07-27","1736","53274","173","5497","13.2","14"
"Chatham","2020-07-28","1270","54544","121","5618","13.2","13.7"
"Chatham","2020-07-29","1003","55547","121","5739","13.2","13.5"
"Chatham","2020-07-30","949","56496","128","5867","13.1","13.6"
"Chatham","2020-07-31","1218","57714","143","6010","13.3","13.6"
"Chatham","2020-08-01","891","58605","102","6112","13.2","13.3"
"Chatham","2020-08-02","198","58803","36","6148","12.3","13.1"
"Chatham","2020-08-03","657","59460","97","6245","13","13.1"
"Chatham","2020-08-04","1371","60831","160","6405","13.3","13.3"
"Chatham","2020-08-05","968","61799","83","6488","12.8","13"
"Chatham","2020-08-06","1162","62961","100","6588","12.1","12.6"
"Chatham","2020-08-07","975","63936","89","6677","11.8","12.5"
"Chatham","2020-08-08","442","64378","55","6732","11.9","12.5"
"Chatham","2020-08-09","299","64677","42","6774","11.3","11.8"
"Chatham","2020-08-10","1142","65819","91","6865","10.3","11.7"
"Chatham","2020-08-11","662","66481","82","6947","10.5","11.9"
"Chatham","2020-08-12","960","67441","77","7024","10.4","11.6"
"Chatham","2020-08-13","877","68318","59","7083","10.1","11.1"
"Chatham","2020-08-14","912","69230","95","7178","10.3","11"
"Chatham","2020-08-15","379","69609","33","7211","9.8","10.8"
"Chatham","2020-08-16","517","70126","34","7245","8.7","10"
"Chatham","2020-08-17","479","70605","58","7303","9.3","9.8"
"Chatham","2020-08-18","891","71496","70","7373","8.6","9.5"
"Chatham","2020-08-19","892","72388","76","7449","8.7","9.5"
"Chatham","2020-08-20","796","73184","79","7528","9.2","9.6"
"Chatham","2020-08-21","745","73929","73","7601","9.1","9.7"
"Chatham","2020-08-22","270","74199","34","7635","9.6","9.7"
"Chatham","2020-08-23","173","74372","23","7658","10.6","9.6"
"Chatham","2020-08-24","987","75359","96","7754","10.2","9.8"
"Chatham","2020-08-25","696","76055","80","7834","10.8","9.7"
"Chatham","2020-08-26","855","76910","74","7908","10.8","9.7"
"Chatham","2020-08-27","832","77742","76","7984","10.7","9.9"
"Chatham","2020-08-28","707","78449","71","8055","10.7","9.9"
"Chatham","2020-08-29","225","78674","37","8092","11.3","10.4"
"Chatham","2020-08-30","299","78973","27","8119","10.6","10.6"
"Chatham","2020-08-31","997","79970","92","8211","10.6","10.4"
"Chatham","2020-09-01","881","80851","77","8288","10.2","10.5"
"Chatham","2020-09-02","879","81730","80","8368","10.2","10.5"
"Chatham","2020-09-03","823","82553","75","8443","10.2","10.5"
"Chatham","2020-09-04","752","83305","79","8522","10.3","10.5"
"Chatham","2020-09-05","485","83790","42","8564","9.2","10.2"
"Chatham","2020-09-06","244","84034","14","8578","8.7","9.7"
"Chatham","2020-09-07","465","84499","53","8631","9","9.8"
"Chatham","2020-09-08","893","85392","77","8708","9","9.6"
"Chatham","2020-09-09","902","86294","75","8783","8.9","9.6"
"Chatham","2020-09-10","788","87082","54","8837","8.6","9.4"
"Chatham","2020-09-11","768","87850","75","8912","8.5","9.4"
"Chatham","2020-09-12","215","88065","26","8938","9","9.1"
"Chatham","2020-09-13","355","88420","34","8972","9.5","9.1"
"Chatham","2020-09-14","1030","89450","75","9047","8.9","9"
"Chatham","2020-09-15","750","90200","60","9107","8.8","8.9"
"Chatham","2020-09-16","690","90890","56","9163","8.8","8.9"
"Chatham","2020-09-17","971","91861","82","9245","9","8.8"
"Chatham","2020-09-18","713","92574","48","9293","8.6","8.5"
"Chatham","2020-09-19","466","93040","34","9327","7.9","8.4"
"Chatham","2020-09-20","264","93304","13","9340","7.3","8.4"
"Chatham","2020-09-21","788","94092","51","9391","7.1","8"
"Chatham","2020-09-22","692","94784","54","9445","7.1","8"
"Chatham","2020-09-23","662","95446","42","9487","6.9","7.8"
"Chatham","2020-09-24","838","96284","41","9528","6.4","7.7"
"Chatham","2020-09-25","671","96955","44","9572","6.3","7.5"
"Chatham","2020-09-26","174","97129","12","9584","6.3","7.1"
"Chatham","2020-09-27","95","97224","18","9602","8.3","7.8"
"Chatham","2020-09-28","798","98022","42","9644","8.1","7.6"
"Chatham","2020-09-29","620","98642","50","9694","8.1","7.6"
"Chatham","2020-09-30","711","99353","39","9733","8","7.4"
"Chatham","2020-10-01","629","99982","33","9766","8.1","7.2"
"Chatham","2020-10-02","583","100565","35","9801","8","7.2"
"Chatham","2020-10-03","357","100922","15","9816","7.6","6.9"
"Chatham","2020-10-04","274","101196","12","9828","5.5","6.9"
"Chatham","2020-10-05","839","102035","64","9892","5.9","7"
"Chatham","2020-10-06","732","102767","40","9932","5.5","6.8"
"Chatham","2020-10-07","591","103358","25","9957","5.3","6.7"
"Chatham","2020-10-08","775","104133","53","10010","5.5","6.8"
"Chatham","2020-10-09","628","104761","29","10039","5.3","6.7"
"Chatham","2020-10-10","207","104968","18","10057","6","6.8"
"Chatham","2020-10-11","236","105204","21","10078","6.6","6.1"
"Chatham","2020-10-12","617","105821","46","10124","6.6","6.2"
"Chatham","2020-10-13","818","106639","37","10161","6.5","6"
"Chatham","2020-10-14","491","107130","23","10184","6.5","5.9"
"Chatham","2020-10-15","619","107749","37","10221","6.4","6"
"Chatham","2020-10-16","617","108366","40","10261","6.7","6"
"Chatham","2020-10-17","304","108670","26","10287","6.7","6.3"
"Chatham","2020-10-18","173","108843","12","10299","6.4","6.5"
"Chatham","2020-10-19","906","109749","48","10347","6.1","6.3"
"Chatham","2020-10-20","634","110383","56","10403","6.7","6.6"
"Chatham","2020-10-21","532","110915","29","10432","6.8","6.7"
"Chatham","2020-10-22","706","111621","54","10486","7","6.7"
"Chatham","2020-10-23","511","112132","32","10518","7","6.8"
"Chatham","2020-10-24","258","112390","5","10523","6.1","6.4"
"Chatham","2020-10-25","129","112519","8","10531","5.9","6.2"
"Chatham","2020-10-26","755","113274","50","10581","6.1","6.1"
"Chatham","2020-10-27","571","113845","41","10622","5.9","6.3"
"Chatham","2020-10-28","541","114386","33","10655","6","6.4"
"Chatham","2020-10-29","608","114994","42","10697","5.9","6.5"
"Chatham","2020-10-30","555","115549","37","10734","5.9","6.5"
"Chatham","2020-10-31","167","115716","8","10742","6.4","6.2"
"Chatham","2020-11-01","116","115832","8","10750","6.5","6.2"
"Chatham","2020-11-02","906","116738","50","10800","6.3","6.2"
"Chatham","2020-11-03","398","117136","37","10837","6.6","6.2"
"Chatham","2020-11-04","422","117558","27","10864","6.6","6.3"
"Chatham","2020-11-05","692","118250","36","10900","6.4","6.1"
"Chatham","2020-11-06","496","118746","34","10934","6.4","6.2"
"Chatham","2020-11-07","247","118993","23","10957","7.1","6.7"
"Chatham","2020-11-08","153","119146","15","10972","7.5","7"
"Chatham","2020-11-09","816","119962","69","11041","7.9","7.1"
"Chatham","2020-11-10","760","120722","51","11092","7.5","7.1"
"Chatham","2020-11-11","460","121182","45","11137","8","7.3"
"Chatham","2020-11-12","558","121740","56","11193","8.7","7.6"
"Chatham","2020-11-13","821","122561","43","11236","8.5","7.4"
"Chatham","2020-11-14","372","122933","33","11269","8.4","7.7"
"Chatham","2020-11-15","175","123108","31","11300","9.5","8.5"
"Chatham","2020-11-16","996","124104","77","11377","9.4","8.7"
"Chatham","2020-11-17","863","124967","61","11438","9.5","8.5"
"Chatham","2020-11-18","660","125627","35","11473","8.9","8.4"
"Chatham","2020-11-19","815","126442","57","11530","8.4","8.6"
"Chatham","2020-11-20","731","127173","44","11574","8.5","8.5"
"Chatham","2020-11-21","457","127630","21","11595","7.9","8.2"
"Chatham","2020-11-22","215","127845","14","11609","6.3","7.9"
"Chatham","2020-11-23","1082","128927","76","11685","6.2","7.8"
"Chatham","2020-11-24","960","129887","79","11764","6.4","7.9"
"Chatham","2020-11-25","940","130827","73","11837","6.7","7.8"
"Chatham","2020-11-26","80","130907","3","11840","6.3","7.3"
"Chatham","2020-11-27","254","131161","34","11874","7.3","7.9"
"Chatham","2020-11-28","169","131330","30","11904","9.2","8.6"
"Chatham","2020-11-29","199","131529","17","11921","9.5","7.9"
"Chatham","2020-11-30","1029","132558","96","12017","9.8","8"
"Chatham","2020-12-01","849","133407","91","12108","10.2","8.3"
"Chatham","2020-12-02","696","134103","60","12168","10.3","8.5"
"Chatham","2020-12-03","761","134864","70","12238","11.1","8.7"
