"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-05,-72,-50,-56,-82,-74,28
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-06,-74,-51,-60,-83,-75,28
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-07,-73,-48,-56,-84,-75,29
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-08,-73,-49,-55,-84,-75,27
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-09,-68,-39,-55,-81,-74,31
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-10,-95,-90,-78,-86,-74,24
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-11,-95,-92,-80,-91,-86,32
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-12,-65,-38,-51,-82,-73,26
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-13,-71,-44,-56,-83,-73,27
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-14,-71,-45,-52,-81,-72,27
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-15,-66,-37,-48,-81,-71,25
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-16,-66,-33,-52,-80,-69,28
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-17,-94,-90,-77,-85,-72,24
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-18,-95,-91,-79,-89,-85,31
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-19,-62,-31,-47,-79,-68,24
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-20,-66,-36,-51,-81,-69,25
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-21,-62,-32,-47,-77,-66,24
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-22,-57,-24,-38,-78,-64,22
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-23,-56,-21,-43,-76,-62,25
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-24,-94,-89,-77,-85,-71,24
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-25,-59,-32,-46,-78,-58,21
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-26,-60,-35,-49,-79,-63,25
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-27,-60,-35,-52,-80,-62,25
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-28,-61,-37,-50,-79,-60,25
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-29,-47,-22,-34,-74,-53,19
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-04-30,-48,-20,-41,-73,-52,22
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-01,-94,-89,-76,-86,-69,23
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-02,-42,-17,-30,-68,-39,14
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-03,-43,-20,-34,-72,-48,18
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-04,-45,-21,-38,-71,-48,18
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-05,-48,-25,-41,-73,-49,20
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-06,-43,-20,-34,-72,-46,19
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-07,-43,-14,-37,-70,-44,19
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-08,-93,-88,-75,-84,-69,23
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-09,-40,-14,-31,-63,-34,13
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-10,-39,-15,-31,-67,-41,17
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-11,-42,-17,-36,-68,-42,17
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-12,-39,-14,-31,-66,-41,17
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-13,-38,-14,-29,-68,-41,15
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-14,-41,-12,-36,-66,-40,18
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-15,-93,-87,-74,-83,-67,23
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-16,-35,-9,-26,-62,-31,11
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-17,-36,-11,-30,-65,-40,15
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-18,-36,-10,-34,-65,-41,15
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-19,-32,-6,-27,-63,-40,15
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-20,-11,21,-10,-57,-39,11
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-21,-5,40,-7,-54,-37,10
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-22,-94,-88,-75,-85,-68,23
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-23,-94,-89,-79,-89,-83,31
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-24,-93,-87,-77,-93,-87,35
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-25,-36,-5,-18,-67,-65,13
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-26,-31,-7,-18,-54,-33,10
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-27,-28,-6,-17,-56,-31,10
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-28,-29,1,-22,-50,-29,12
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-29,-93,-87,-75,-85,-66,23
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-30,-24,-1,-9,-46,-18,6
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-05-31,-26,-5,-15,-44,-27,10
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-01,-29,-7,-22,-47,-26,10
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-02,-30,-8,-21,-46,-27,11
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-03,-27,-4,-16,-46,-26,10
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-04,-30,-3,-23,-48,-24,12
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-05,-91,-83,-70,-83,-61,22
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-06,-2,15,11,-17,-12,0
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-07,-8,8,-2,-27,-23,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-08,-11,5,-6,-29,-22,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-09,-11,6,0,-25,-21,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-10,-6,10,8,-22,-20,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-11,-11,8,-2,-35,-19,7
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-12,-20,-6,13,-37,-9,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-13,-11,4,7,-21,-12,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-14,-9,7,0,-22,-20,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-15,-11,7,-2,-28,-19,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-16,-10,7,1,-27,-18,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-17,-8,8,8,-28,-18,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-18,-13,4,-1,-27,-17,6
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-19,-18,-4,17,-34,-9,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-20,-11,3,6,-24,-11,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-21,-9,6,2,-25,-19,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-22,-9,7,0,-24,-20,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-23,-9,7,3,-24,-20,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-24,-5,10,8,-28,-18,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-25,-10,7,3,-24,-17,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-26,-15,1,28,-33,-7,1
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-27,-9,6,10,-25,-11,2
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-28,-8,9,5,-22,-17,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-29,-8,9,2,-23,-18,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-06-30,-7,8,7,-21,-18,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-01,-4,11,16,-19,-18,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-02,-9,7,13,-13,-16,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-03,-13,1,43,-19,-10,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-04,-7,7,26,-9,-11,2
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-05,-6,8,13,-14,-19,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-06,-7,8,9,-15,-19,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-07,-6,8,18,-17,-20,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-08,-5,8,22,-13,-18,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-09,-9,6,19,-9,-16,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-10,-11,2,54,-12,-10,2
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-11,-7,6,26,-6,-10,2
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-12,-6,7,12,-16,-18,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-13,-8,6,10,-19,-18,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-14,-9,5,11,-17,-19,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-15,-6,7,22,-11,-17,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-16,-9,5,17,-7,-15,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-17,-9,3,50,-5,-10,2
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-18,-6,6,27,-1,-10,1
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-19,-8,6,10,-13,-17,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-20,-8,5,6,-15,-17,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-21,-7,7,14,-14,-17,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-22,-4,8,17,-14,-17,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-23,-2,11,18,-7,-15,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-24,2,14,53,-3,-6,1
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-25,2,15,32,0,-9,0
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-26,2,15,12,-11,-17,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-27,3,17,7,-18,-18,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-28,8,23,15,-11,-18,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-29,21,38,30,-9,-19,0
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-30,-5,19,3,-47,-54,17
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-07-31,-7,23,79,-1,-15,-4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-01,-14,-3,53,-32,-54,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-02,-7,1,39,-54,-66,9
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-03,-5,3,42,-54,-62,10
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-04,-7,8,23,-20,-21,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-05,-4,9,34,-21,-19,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-06,-8,6,28,-18,-17,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-07,-9,1,69,-19,-11,1
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-08,-5,5,35,-11,-11,1
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-09,-4,9,26,-12,-17,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-10,-5,8,24,-9,-18,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-11,-5,9,31,-16,-18,2
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-12,-1,12,37,-15,-16,2
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-13,-6,8,28,-13,-14,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-14,-8,3,61,-21,-9,2
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-15,-10,5,32,-19,-11,0
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-16,-6,10,18,-25,-16,2
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-17,-8,9,16,NA,-16,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-18,-7,9,20,NA,-15,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-19,-3,13,33,NA,-15,2
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-20,-16,1,23,-43,-47,11
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-21,-15,0,52,NA,-11,2
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-22,-11,5,27,NA,-9,2
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-23,-7,11,18,-21,-14,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-24,-5,14,19,NA,-13,2
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-25,-5,15,21,NA,-12,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-26,-1,19,30,NA,-10,2
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-27,0,29,24,NA,-9,2
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-28,-88,-82,-63,NA,-68,21
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-29,-5,13,23,NA,-5,0
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-30,-4,15,13,-19,-11,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-08-31,-2,18,8,NA,-12,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-01,-3,18,15,NA,-13,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-02,0,20,26,NA,-11,2
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-03,-1,28,18,NA,-9,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-04,-88,-81,-65,NA,-69,22
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-05,0,20,21,NA,-5,0
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-06,-2,18,15,-18,-11,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-07,-4,14,7,NA,-12,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-08,-5,16,15,NA,-12,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-09,-1,18,28,NA,-10,2
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-10,-4,11,26,NA,-7,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-11,-11,3,45,2,-9,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-12,-1,16,31,-5,-5,1
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-13,-2,17,23,-9,-9,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-14,-5,13,14,-5,-7,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-15,-4,14,19,-1,-8,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-16,1,15,31,-3,-7,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-17,-12,11,22,-5,-7,6
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-18,-23,-1,35,-12,-13,6
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-19,-11,11,25,-12,-7,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-20,-11,11,17,-16,-10,6
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-21,-12,11,11,-8,-12,6
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-22,-13,15,15,-14,-13,6
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-23,-9,23,26,-13,-11,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-24,-10,24,25,-4,-8,6
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-25,-17,15,46,-12,-15,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-26,-8,24,28,-13,-6,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-27,-8,24,21,-12,-11,6
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-28,-10,22,7,-14,-11,7
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-29,-11,23,14,-11,-13,6
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-09-30,-7,31,26,-11,-11,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-01,-11,23,19,-7,-10,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-02,-15,19,47,-14,-12,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-03,-7,24,26,-12,-8,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-04,-4,28,22,-13,-12,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-05,-8,23,9,-15,-14,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-06,-4,31,17,-12,-14,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-07,3,45,31,-8,-13,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-08,1,52,27,2,-10,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-09,-94,-88,-78,-77,-76,25
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-10,-94,-89,-80,-85,-87,34
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-11,0,30,25,-1,-11,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-12,-5,24,13,-1,-13,6
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-13,-5,26,16,-6,-15,6
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-14,1,37,24,-15,-14,6
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-15,7,60,25,-8,-10,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-16,-94,-87,-80,-78,-76,26
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-17,-94,-89,-82,-85,-87,34
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-18,-1,33,15,-16,-12,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-19,-8,24,1,-17,-14,7
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-20,-9,24,6,-16,-15,8
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-21,-6,29,18,-18,-13,7
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-22,1,49,26,-14,-11,6
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-23,-93,-83,-75,-80,-75,25
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-24,-10,23,18,-21,-8,4
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-25,-8,26,12,-21,-14,8
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-26,-10,24,3,-15,-15,8
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-27,-9,25,8,-14,-16,8
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-28,-3,30,22,-16,-15,6
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-29,-6,33,21,-39,-46,12
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-30,-93,-85,-76,-77,-74,24
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-10-31,-10,20,14,-20,-8,3
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-01,-8,22,3,-23,-15,8
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-02,-11,21,-5,-16,-18,9
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-03,-11,23,-1,-26,-19,10
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-04,-8,26,6,-21,-18,9
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-05,-9,35,-4,-25,-18,11
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-06,-94,-86,-77,-79,-75,25
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-07,-9,23,11,-21,-9,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-08,-1,37,12,-24,-17,8
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-09,5,53,12,-11,-18,6
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-10,7,68,31,-8,-47,7
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-11,-94,-88,-80,-87,-88,37
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-12,-95,-89,-83,-88,-87,44
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-13,-93,-83,-75,-78,-73,26
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-14,-94,-87,-79,-84,-83,33
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-15,-6,26,5,-23,-17,6
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-16,-12,18,-7,-25,-19,9
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-17,-15,16,-2,-25,-20,10
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-18,-14,17,6,-26,-19,9
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-19,-11,32,7,-25,-17,10
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-20,-93,-85,-76,-79,-74,25
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-21,-16,11,1,-29,-12,6
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-22,-16,12,-1,-33,-18,10
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-23,-16,12,-8,-29,-20,10
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-24,-14,16,-4,-27,-20,10
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-25,-9,21,5,-26,-19,9
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-26,-11,29,-10,-27,-18,11
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-27,-93,-84,-76,-77,-73,24
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-28,-9,17,5,-26,-10,5
"JO","Jordan","","","Amman Metropolitan Area","",NA,2020-11-29,-11,16,1,-24,-17,9
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-02-15,NA,NA,NA,NA,1,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-02-16,NA,NA,NA,NA,6,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-02-17,NA,NA,NA,NA,8,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-02-18,NA,NA,NA,NA,8,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-02-19,NA,NA,NA,NA,8,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-02-20,NA,NA,NA,NA,7,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-02-21,NA,NA,NA,NA,4,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-02-22,-16,NA,NA,NA,1,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-02-23,-8,NA,NA,NA,6,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-02-24,NA,NA,NA,NA,9,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-02-25,NA,NA,NA,NA,5,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-02-26,NA,NA,NA,NA,6,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-02-27,NA,NA,NA,NA,8,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-02-28,NA,NA,NA,NA,0,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-02-29,-8,NA,NA,NA,1,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-01,-12,NA,NA,NA,5,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-02,NA,NA,NA,NA,9,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-03,NA,NA,NA,NA,10,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-04,NA,NA,NA,NA,7,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-05,NA,NA,NA,NA,8,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-06,NA,NA,NA,NA,1,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-07,-10,NA,NA,NA,-1,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-08,-10,NA,NA,NA,8,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-09,NA,NA,NA,NA,6,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-10,NA,NA,NA,NA,9,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-11,NA,NA,NA,NA,7,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-12,-17,NA,NA,NA,6,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-13,NA,NA,NA,NA,0,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-14,-23,NA,NA,NA,-5,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-15,-22,NA,NA,NA,-6,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-16,NA,NA,NA,NA,-11,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-17,NA,NA,NA,NA,-21,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-18,NA,NA,NA,NA,-34,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-19,-46,NA,NA,NA,-40,NA
"JO","Jordan","Ajloun Governorate","","","JO-AJ",NA,2020-03-20,NA,NA,NA,NA,-11,NA
