"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"LK","Sri Lanka","","","","",NA,2020-02-18,0,2,4,4,7,1
"LK","Sri Lanka","","","","",NA,2020-02-19,0,3,6,4,5,1
"LK","Sri Lanka","","","","",NA,2020-02-20,4,3,10,8,5,0
"LK","Sri Lanka","","","","",NA,2020-02-21,2,5,18,0,-18,7
"LK","Sri Lanka","","","","",NA,2020-02-22,0,-1,12,2,0,2
"LK","Sri Lanka","","","","",NA,2020-02-23,1,1,5,6,3,1
"LK","Sri Lanka","","","","",NA,2020-02-24,-1,1,4,4,7,1
"LK","Sri Lanka","","","","",NA,2020-02-25,3,8,4,6,8,1
"LK","Sri Lanka","","","","",NA,2020-02-26,2,7,6,6,5,1
"LK","Sri Lanka","","","","",NA,2020-02-27,3,5,4,4,7,1
"LK","Sri Lanka","","","","",NA,2020-02-28,5,9,5,7,7,1
"LK","Sri Lanka","","","","",NA,2020-02-29,5,5,6,7,8,0
"LK","Sri Lanka","","","","",NA,2020-03-01,4,7,1,7,6,2
"LK","Sri Lanka","","","","",NA,2020-03-02,0,4,2,4,7,2
"LK","Sri Lanka","","","","",NA,2020-03-03,0,3,1,4,8,1
"LK","Sri Lanka","","","","",NA,2020-03-04,2,5,3,5,6,2
"LK","Sri Lanka","","","","",NA,2020-03-05,4,4,4,5,7,2
"LK","Sri Lanka","","","","",NA,2020-03-06,6,9,8,9,5,1
"LK","Sri Lanka","","","","",NA,2020-03-07,5,5,13,9,1,0
"LK","Sri Lanka","","","","",NA,2020-03-08,9,8,24,9,2,0
"LK","Sri Lanka","","","","",NA,2020-03-09,-14,-9,31,-16,-60,15
"LK","Sri Lanka","","","","",NA,2020-03-10,2,11,3,12,8,-1
"LK","Sri Lanka","","","","",NA,2020-03-11,3,12,6,9,6,0
"LK","Sri Lanka","","","","",NA,2020-03-12,3,30,3,7,7,1
"LK","Sri Lanka","","","","",NA,2020-03-13,-3,18,-2,2,2,5
"LK","Sri Lanka","","","","",NA,2020-03-14,-10,-1,-6,-5,2,6
"LK","Sri Lanka","","","","",NA,2020-03-15,-20,0,-13,-13,-1,9
"LK","Sri Lanka","","","","",NA,2020-03-16,-37,-17,-14,-33,-54,24
"LK","Sri Lanka","","","","",NA,2020-03-17,-33,-2,-17,-24,-34,18
"LK","Sri Lanka","","","","",NA,2020-03-18,-41,-11,-18,-32,-46,23
"LK","Sri Lanka","","","","",NA,2020-03-19,-46,-14,-24,-37,-48,25
"LK","Sri Lanka","","","","",NA,2020-03-20,-52,1,-28,-36,-53,27
"LK","Sri Lanka","","","","",NA,2020-03-21,-89,-92,-56,-81,-70,40
"LK","Sri Lanka","","","","",NA,2020-03-22,-88,-92,-59,-80,-56,34
"LK","Sri Lanka","","","","",NA,2020-03-23,-79,-67,-41,-64,-75,43
"LK","Sri Lanka","","","","",NA,2020-03-24,-64,-31,-35,-57,-72,34
"LK","Sri Lanka","","","","",NA,2020-03-25,-86,-84,-49,-79,-79,45
"LK","Sri Lanka","","","","",NA,2020-03-26,-74,-57,-38,-57,-72,38
"LK","Sri Lanka","","","","",NA,2020-03-27,-82,-76,-47,-75,-74,45
"LK","Sri Lanka","","","","",NA,2020-03-28,-88,-89,-56,-80,-65,38
"LK","Sri Lanka","","","","",NA,2020-03-29,-86,-87,-57,-78,-50,32
"LK","Sri Lanka","","","","",NA,2020-03-30,-76,-66,-39,-62,-70,38
"LK","Sri Lanka","","","","",NA,2020-03-31,-85,-83,-47,-78,-75,42
"LK","Sri Lanka","","","","",NA,2020-04-01,-78,-68,-41,-65,-71,39
"LK","Sri Lanka","","","","",NA,2020-04-02,-84,-80,-48,-77,-75,45
"LK","Sri Lanka","","","","",NA,2020-04-03,-84,-78,-50,-77,-74,47
"LK","Sri Lanka","","","","",NA,2020-04-04,-86,-85,-55,-79,-62,37
"LK","Sri Lanka","","","","",NA,2020-04-05,-84,-84,-55,-77,-45,31
"LK","Sri Lanka","","","","",NA,2020-04-06,-71,-56,-36,-56,-68,38
"LK","Sri Lanka","","","","",NA,2020-04-07,-85,-85,-47,-79,-77,44
"LK","Sri Lanka","","","","",NA,2020-04-08,-83,-80,-46,-76,-73,42
"LK","Sri Lanka","","","","",NA,2020-04-09,-70,-55,-36,-54,-66,36
"LK","Sri Lanka","","","","",NA,2020-04-10,-83,-78,-48,-76,-73,46
"LK","Sri Lanka","","","","",NA,2020-04-11,-84,-81,-53,-76,-59,36
"LK","Sri Lanka","","","","",NA,2020-04-12,-83,-83,-55,-76,-45,30
"LK","Sri Lanka","","","","",NA,2020-04-13,-86,-89,-48,-81,-79,46
"LK","Sri Lanka","","","","",NA,2020-04-14,-86,-88,-49,-80,-77,44
"LK","Sri Lanka","","","","",NA,2020-04-15,-84,-83,-47,-78,-73,41
"LK","Sri Lanka","","","","",NA,2020-04-16,-71,-59,-37,-57,-66,35
"LK","Sri Lanka","","","","",NA,2020-04-17,-82,-79,-47,-77,-70,43
"LK","Sri Lanka","","","","",NA,2020-04-18,-85,-83,-54,-78,-57,33
"LK","Sri Lanka","","","","",NA,2020-04-19,-84,-84,-56,-77,-41,29
"LK","Sri Lanka","","","","",NA,2020-04-20,-68,-57,-37,-58,-57,33
"LK","Sri Lanka","","","","",NA,2020-04-21,-70,-61,-40,-60,-59,33
"LK","Sri Lanka","","","","",NA,2020-04-22,-70,-60,-39,-60,-58,33
"LK","Sri Lanka","","","","",NA,2020-04-23,-70,-61,-40,-61,-58,34
"LK","Sri Lanka","","","","",NA,2020-04-24,-70,-54,-41,-60,-57,35
"LK","Sri Lanka","","","","",NA,2020-04-25,-85,-85,-57,-79,-57,35
"LK","Sri Lanka","","","","",NA,2020-04-26,-84,-84,-57,-78,-42,30
"LK","Sri Lanka","","","","",NA,2020-04-27,-82,-81,-49,-77,-68,42
"LK","Sri Lanka","","","","",NA,2020-04-28,-69,-55,-38,-58,-57,32
"LK","Sri Lanka","","","","",NA,2020-04-29,-71,-62,-39,-63,-57,34
"LK","Sri Lanka","","","","",NA,2020-04-30,-68,-55,-38,-59,-56,34
"LK","Sri Lanka","","","","",NA,2020-05-01,-84,-83,-51,-79,-73,45
"LK","Sri Lanka","","","","",NA,2020-05-02,-84,-82,-56,-77,-53,35
"LK","Sri Lanka","","","","",NA,2020-05-03,-83,-83,-58,-77,-38,30
"LK","Sri Lanka","","","","",NA,2020-05-04,-66,-52,-39,-57,-53,32
"LK","Sri Lanka","","","","",NA,2020-05-05,-67,-56,-41,-59,-54,32
"LK","Sri Lanka","","","","",NA,2020-05-06,-63,-45,-38,-53,-54,31
"LK","Sri Lanka","","","","",NA,2020-05-07,-84,-84,-48,-78,-74,43
"LK","Sri Lanka","","","","",NA,2020-05-08,-83,-82,-51,-78,-72,45
"LK","Sri Lanka","","","","",NA,2020-05-09,-82,-80,-54,-76,-49,33
"LK","Sri Lanka","","","","",NA,2020-05-10,-81,-80,-56,-74,-34,27
"LK","Sri Lanka","","","","",NA,2020-05-11,-52,-26,-34,-47,-38,25
"LK","Sri Lanka","","","","",NA,2020-05-12,-52,-28,-35,-47,-38,24
"LK","Sri Lanka","","","","",NA,2020-05-13,-51,-27,-33,-47,-37,23
"LK","Sri Lanka","","","","",NA,2020-05-14,-51,-29,-33,-48,-36,24
"LK","Sri Lanka","","","","",NA,2020-05-15,-53,-28,-36,-49,-36,26
"LK","Sri Lanka","","","","",NA,2020-05-16,-54,-32,-40,-47,-24,20
"LK","Sri Lanka","","","","",NA,2020-05-17,-83,-84,-57,-76,-38,28
"LK","Sri Lanka","","","","",NA,2020-05-18,-46,-22,-32,-44,-33,22
"LK","Sri Lanka","","","","",NA,2020-05-19,-49,-27,-34,-46,-34,22
"LK","Sri Lanka","","","","",NA,2020-05-20,-45,-23,-31,-43,-33,22
"LK","Sri Lanka","","","","",NA,2020-05-21,-45,-25,-31,-42,-33,23
"LK","Sri Lanka","","","","",NA,2020-05-22,-43,-13,-34,-40,-31,23
"LK","Sri Lanka","","","","",NA,2020-05-23,-44,-15,-36,-38,-19,17
"LK","Sri Lanka","","","","",NA,2020-05-24,-82,-84,-55,-75,-35,27
"LK","Sri Lanka","","","","",NA,2020-05-25,-81,-82,-47,-76,-66,39
"LK","Sri Lanka","","","","",NA,2020-05-26,-33,-4,-25,-30,-26,15
"LK","Sri Lanka","","","","",NA,2020-05-27,-36,-13,-25,-34,-29,17
"LK","Sri Lanka","","","","",NA,2020-05-28,-35,-15,-24,-34,-27,17
"LK","Sri Lanka","","","","",NA,2020-05-29,-34,-9,-26,-34,-25,18
"LK","Sri Lanka","","","","",NA,2020-05-30,-34,-9,-29,-32,-10,13
"LK","Sri Lanka","","","","",NA,2020-05-31,-81,-85,-55,-74,-33,26
"LK","Sri Lanka","","","","",NA,2020-06-01,-29,-6,-22,-29,-23,14
"LK","Sri Lanka","","","","",NA,2020-06-02,-31,-10,-22,-30,-24,15
"LK","Sri Lanka","","","","",NA,2020-06-03,-23,12,-16,-20,-25,11
"LK","Sri Lanka","","","","",NA,2020-06-04,-80,-82,-45,-73,-61,36
"LK","Sri Lanka","","","","",NA,2020-06-05,-82,-84,-48,-76,-71,43
"LK","Sri Lanka","","","","",NA,2020-06-06,-34,-8,-29,-31,-15,13
"LK","Sri Lanka","","","","",NA,2020-06-07,-40,-22,-33,-36,-6,13
"LK","Sri Lanka","","","","",NA,2020-06-08,-27,-9,-19,-26,-21,13
"LK","Sri Lanka","","","","",NA,2020-06-09,-28,-12,-21,-26,-21,14
"LK","Sri Lanka","","","","",NA,2020-06-10,-27,-10,-18,-24,-23,14
"LK","Sri Lanka","","","","",NA,2020-06-11,-26,-11,-18,-25,-23,15
"LK","Sri Lanka","","","","",NA,2020-06-12,-26,-6,-17,-25,-22,15
"LK","Sri Lanka","","","","",NA,2020-06-13,-25,-10,-19,-25,-9,11
"LK","Sri Lanka","","","","",NA,2020-06-14,-30,-15,-19,-26,-4,10
"LK","Sri Lanka","","","","",NA,2020-06-15,-23,-11,-14,-22,-19,12
"LK","Sri Lanka","","","","",NA,2020-06-16,-23,-9,-14,-21,-18,12
"LK","Sri Lanka","","","","",NA,2020-06-17,-22,-8,-13,-20,-20,12
"LK","Sri Lanka","","","","",NA,2020-06-18,-22,-11,-10,-22,-19,12
"LK","Sri Lanka","","","","",NA,2020-06-19,-21,-4,-11,-20,-20,13
"LK","Sri Lanka","","","","",NA,2020-06-20,-22,-9,-8,-21,-9,9
"LK","Sri Lanka","","","","",NA,2020-06-21,-25,-15,-11,-22,-6,9
"LK","Sri Lanka","","","","",NA,2020-06-22,-20,-8,-6,-19,-20,11
"LK","Sri Lanka","","","","",NA,2020-06-23,-20,-8,-7,-17,-19,11
"LK","Sri Lanka","","","","",NA,2020-06-24,-19,-6,-8,-17,-18,11
"LK","Sri Lanka","","","","",NA,2020-06-25,-19,-6,-8,-18,-18,11
"LK","Sri Lanka","","","","",NA,2020-06-26,-17,0,-7,-17,-19,12
"LK","Sri Lanka","","","","",NA,2020-06-27,-16,-4,-1,-16,-10,7
"LK","Sri Lanka","","","","",NA,2020-06-28,-20,-10,-5,-18,-6,7
"LK","Sri Lanka","","","","",NA,2020-06-29,-18,-6,-8,-16,-16,9
"LK","Sri Lanka","","","","",NA,2020-06-30,-15,-3,-8,-13,-15,8
"LK","Sri Lanka","","","","",NA,2020-07-01,-16,-3,-6,-13,-16,8
"LK","Sri Lanka","","","","",NA,2020-07-02,-14,-4,-6,-13,-16,9
"LK","Sri Lanka","","","","",NA,2020-07-03,-11,6,-3,-8,-17,9
"LK","Sri Lanka","","","","",NA,2020-07-04,-33,-23,6,-27,-40,12
"LK","Sri Lanka","","","","",NA,2020-07-05,-12,-3,1,-7,-7,5
"LK","Sri Lanka","","","","",NA,2020-07-06,-16,-6,-6,-12,-16,8
"LK","Sri Lanka","","","","",NA,2020-07-07,-14,-2,-6,-9,-15,8
"LK","Sri Lanka","","","","",NA,2020-07-08,-16,-5,-7,-12,-14,8
"LK","Sri Lanka","","","","",NA,2020-07-09,-16,-7,-8,-13,-14,9
"LK","Sri Lanka","","","","",NA,2020-07-10,-12,4,-6,-9,-15,9
"LK","Sri Lanka","","","","",NA,2020-07-11,-13,-2,-5,-9,-9,6
"LK","Sri Lanka","","","","",NA,2020-07-12,-15,-2,-7,-10,-6,6
"LK","Sri Lanka","","","","",NA,2020-07-13,-17,-3,-8,-16,-16,11
"LK","Sri Lanka","","","","",NA,2020-07-14,-19,-4,-9,-16,-16,11
"LK","Sri Lanka","","","","",NA,2020-07-15,-19,-5,-11,-18,-17,12
"LK","Sri Lanka","","","","",NA,2020-07-16,-21,-11,-15,-21,-17,13
"LK","Sri Lanka","","","","",NA,2020-07-17,-17,-4,-10,-18,-17,13
"LK","Sri Lanka","","","","",NA,2020-07-18,-20,-12,-14,-19,-8,9
"LK","Sri Lanka","","","","",NA,2020-07-19,-20,-11,-12,-17,-6,8
"LK","Sri Lanka","","","","",NA,2020-07-20,-25,-14,-16,-21,-20,13
"LK","Sri Lanka","","","","",NA,2020-07-21,-16,-5,-10,-13,-16,10
"LK","Sri Lanka","","","","",NA,2020-07-22,-16,-6,-9,-14,-16,10
"LK","Sri Lanka","","","","",NA,2020-07-23,-17,-10,-12,-15,-16,11
"LK","Sri Lanka","","","","",NA,2020-07-24,-12,3,-7,-12,-15,11
"LK","Sri Lanka","","","","",NA,2020-07-25,-12,-3,-8,-11,-7,7
"LK","Sri Lanka","","","","",NA,2020-07-26,-13,-5,-9,-10,-5,7
"LK","Sri Lanka","","","","",NA,2020-07-27,-13,-4,-6,-11,-15,9
"LK","Sri Lanka","","","","",NA,2020-07-28,-14,-4,-7,-10,-15,9
"LK","Sri Lanka","","","","",NA,2020-07-29,-10,-1,-4,-9,-16,8
"LK","Sri Lanka","","","","",NA,2020-07-30,-9,-2,-4,-9,-15,8
"LK","Sri Lanka","","","","",NA,2020-07-31,-6,9,-3,-6,-14,8
"LK","Sri Lanka","","","","",NA,2020-08-01,-15,-3,0,-9,-14,5
"LK","Sri Lanka","","","","",NA,2020-08-02,-11,0,4,-5,-9,4
"LK","Sri Lanka","","","","",NA,2020-08-03,-32,-23,15,-31,-65,19
"LK","Sri Lanka","","","","",NA,2020-08-04,-10,10,0,-3,-25,8
"LK","Sri Lanka","","","","",NA,2020-08-05,-29,-4,-7,-23,-45,16
"LK","Sri Lanka","","","","",NA,2020-08-06,-32,-19,-17,-28,-31,16
"LK","Sri Lanka","","","","",NA,2020-08-07,-19,-6,-10,-17,-21,12
"LK","Sri Lanka","","","","",NA,2020-08-08,-14,-6,-7,-12,-9,8
"LK","Sri Lanka","","","","",NA,2020-08-09,-14,-5,-9,-9,-5,7
"LK","Sri Lanka","","","","",NA,2020-08-10,-11,0,-4,-8,-12,7
"LK","Sri Lanka","","","","",NA,2020-08-11,-11,0,-4,-7,-13,6
"LK","Sri Lanka","","","","",NA,2020-08-12,-10,2,-2,-7,-13,7
"LK","Sri Lanka","","","","",NA,2020-08-13,-10,0,-3,-8,-12,7
"LK","Sri Lanka","","","","",NA,2020-08-14,-7,5,0,-7,-12,7
"LK","Sri Lanka","","","","",NA,2020-08-15,-6,1,2,-5,-7,5
"LK","Sri Lanka","","","","",NA,2020-08-16,-7,0,1,-3,-6,4
"LK","Sri Lanka","","","","",NA,2020-08-17,-18,-4,-5,-16,-16,-1
"LK","Sri Lanka","","","","",NA,2020-08-18,-12,-1,-6,-7,-11,3
"LK","Sri Lanka","","","","",NA,2020-08-19,-11,1,-3,-5,-12,5
"LK","Sri Lanka","","","","",NA,2020-08-20,-11,-3,-3,-8,-14,5
"LK","Sri Lanka","","","","",NA,2020-08-21,-8,3,-2,-6,-14,6
"LK","Sri Lanka","","","","",NA,2020-08-22,-8,-1,-1,-4,-8,4
"LK","Sri Lanka","","","","",NA,2020-08-23,-8,-2,0,-3,-8,4
"LK","Sri Lanka","","","","",NA,2020-08-24,-10,-2,-2,-7,-12,5
"LK","Sri Lanka","","","","",NA,2020-08-25,-8,4,-4,-3,-11,5
"LK","Sri Lanka","","","","",NA,2020-08-26,-8,4,-2,-4,-11,5
"LK","Sri Lanka","","","","",NA,2020-08-27,-8,2,-2,-5,-10,5
"LK","Sri Lanka","","","","",NA,2020-08-28,-6,5,1,-3,-12,5
"LK","Sri Lanka","","","","",NA,2020-08-29,-6,2,4,-3,-8,3
"LK","Sri Lanka","","","","",NA,2020-08-30,-7,-1,5,-2,-7,3
"LK","Sri Lanka","","","","",NA,2020-08-31,-5,6,7,-4,-16,4
"LK","Sri Lanka","","","","",NA,2020-09-01,-25,-14,13,-24,-65,18
"LK","Sri Lanka","","","","",NA,2020-09-02,-14,-1,-9,-5,-14,4
"LK","Sri Lanka","","","","",NA,2020-09-03,-10,0,-6,-7,-12,6
"LK","Sri Lanka","","","","",NA,2020-09-04,-7,6,-1,-4,-11,6
"LK","Sri Lanka","","","","",NA,2020-09-05,-8,-1,-3,-5,-10,5
"LK","Sri Lanka","","","","",NA,2020-09-06,-16,-9,-14,-9,-12,6
"LK","Sri Lanka","","","","",NA,2020-09-07,-10,2,-4,-7,-13,5
"LK","Sri Lanka","","","","",NA,2020-09-08,-9,4,-4,-3,-11,4
"LK","Sri Lanka","","","","",NA,2020-09-09,-11,1,-4,-4,-12,6
"LK","Sri Lanka","","","","",NA,2020-09-10,-8,4,-2,-2,-11,5
"LK","Sri Lanka","","","","",NA,2020-09-11,-4,9,2,1,-11,4
"LK","Sri Lanka","","","","",NA,2020-09-12,-5,4,4,1,-11,2
"LK","Sri Lanka","","","","",NA,2020-09-13,-6,4,1,3,-10,2
"LK","Sri Lanka","","","","",NA,2020-09-14,-9,2,-2,-3,-8,4
"LK","Sri Lanka","","","","",NA,2020-09-15,-9,4,-5,-1,-7,4
"LK","Sri Lanka","","","","",NA,2020-09-16,-8,3,0,-1,-8,5
"LK","Sri Lanka","","","","",NA,2020-09-17,-10,-1,-3,-4,-8,6
"LK","Sri Lanka","","","","",NA,2020-09-18,-9,2,-5,-2,-10,7
"LK","Sri Lanka","","","","",NA,2020-09-19,-6,2,1,-1,-10,4
"LK","Sri Lanka","","","","",NA,2020-09-20,-10,-1,-3,0,-9,5
"LK","Sri Lanka","","","","",NA,2020-09-21,-11,1,-5,-2,-10,6
"LK","Sri Lanka","","","","",NA,2020-09-22,-13,3,-7,2,-9,6
"LK","Sri Lanka","","","","",NA,2020-09-23,-14,3,-4,4,-9,6
"LK","Sri Lanka","","","","",NA,2020-09-24,-16,-2,-7,-1,-8,7
"LK","Sri Lanka","","","","",NA,2020-09-25,-11,9,-2,5,-9,7
"LK","Sri Lanka","","","","",NA,2020-09-26,-8,7,3,7,-8,4
"LK","Sri Lanka","","","","",NA,2020-09-27,-11,5,3,8,-8,5
"LK","Sri Lanka","","","","",NA,2020-09-28,-16,1,-7,0,-8,7
"LK","Sri Lanka","","","","",NA,2020-09-29,-16,3,-11,3,-8,7
"LK","Sri Lanka","","","","",NA,2020-09-30,-10,11,-6,9,-9,1
"LK","Sri Lanka","","","","",NA,2020-10-01,-25,-7,8,-23,-66,16
"LK","Sri Lanka","","","","",NA,2020-10-02,-12,11,-5,3,-13,3
"LK","Sri Lanka","","","","",NA,2020-10-03,-13,3,-4,0,-13,2
"LK","Sri Lanka","","","","",NA,2020-10-04,-14,11,-6,2,-13,2
"LK","Sri Lanka","","","","",NA,2020-10-05,-18,15,-15,-8,-17,7
"LK","Sri Lanka","","","","",NA,2020-10-06,-22,9,-19,-9,-19,8
"LK","Sri Lanka","","","","",NA,2020-10-07,-28,1,-21,-18,-23,13
"LK","Sri Lanka","","","","",NA,2020-10-08,-31,-10,-24,-26,-26,17
"LK","Sri Lanka","","","","",NA,2020-10-09,-33,-8,-26,-28,-27,20
"LK","Sri Lanka","","","","",NA,2020-10-10,-35,-15,-29,-31,-20,18
"LK","Sri Lanka","","","","",NA,2020-10-11,-40,-21,-30,-34,-21,17
"LK","Sri Lanka","","","","",NA,2020-10-12,-31,-11,-24,-28,-28,18
"LK","Sri Lanka","","","","",NA,2020-10-13,-34,-14,-27,-27,-29,19
"LK","Sri Lanka","","","","",NA,2020-10-14,-35,-16,-29,-28,-30,19
"LK","Sri Lanka","","","","",NA,2020-10-15,-35,-13,-29,-29,-29,20
"LK","Sri Lanka","","","","",NA,2020-10-16,-32,-1,-27,-26,-28,20
"LK","Sri Lanka","","","","",NA,2020-10-17,-37,-15,-30,-30,-21,17
"LK","Sri Lanka","","","","",NA,2020-10-18,-40,-19,-29,-33,-23,17
"LK","Sri Lanka","","","","",NA,2020-10-19,-34,-13,-26,-30,-29,19
"LK","Sri Lanka","","","","",NA,2020-10-20,-33,-6,-26,-26,-28,18
"LK","Sri Lanka","","","","",NA,2020-10-21,-32,-1,-22,-26,-30,18
"LK","Sri Lanka","","","","",NA,2020-10-22,-41,-14,-26,-36,-37,23
"LK","Sri Lanka","","","","",NA,2020-10-23,-42,-13,-26,-37,-38,26
"LK","Sri Lanka","","","","",NA,2020-10-24,-48,-24,-31,-41,-30,22
"LK","Sri Lanka","","","","",NA,2020-10-25,-53,-32,-36,-45,-30,22
"LK","Sri Lanka","","","","",NA,2020-10-26,-41,-5,-25,-37,-42,24
"LK","Sri Lanka","","","","",NA,2020-10-27,-50,-26,-33,-44,-45,27
"LK","Sri Lanka","","","","",NA,2020-10-28,-49,-19,-35,-44,-47,27
"LK","Sri Lanka","","","","",NA,2020-10-29,-40,6,-31,-36,-46,23
"LK","Sri Lanka","","","","",NA,2020-10-30,-77,-70,-49,-69,-77,44
"LK","Sri Lanka","","","","",NA,2020-10-31,-72,-64,-50,-61,-49,33
"LK","Sri Lanka","","","","",NA,2020-11-01,-73,-66,-50,-62,-45,30
"LK","Sri Lanka","","","","",NA,2020-11-02,-66,-54,-45,-58,-58,37
"LK","Sri Lanka","","","","",NA,2020-11-03,-66,-54,-46,-58,-57,35
"LK","Sri Lanka","","","","",NA,2020-11-04,-66,-55,-42,-58,-56,34
"LK","Sri Lanka","","","","",NA,2020-11-05,-65,-55,-41,-58,-55,35
"LK","Sri Lanka","","","","",NA,2020-11-06,-66,-54,-42,-59,-54,37
"LK","Sri Lanka","","","","",NA,2020-11-07,-69,-61,-48,-61,-44,31
"LK","Sri Lanka","","","","",NA,2020-11-08,-71,-65,-49,-62,-41,29
"LK","Sri Lanka","","","","",NA,2020-11-09,-48,-21,-34,-47,-44,27
"LK","Sri Lanka","","","","",NA,2020-11-10,-47,-21,-34,-43,-43,26
"LK","Sri Lanka","","","","",NA,2020-11-11,-47,-26,-34,-43,-43,26
"LK","Sri Lanka","","","","",NA,2020-11-12,-48,-27,-34,-46,-43,27
"LK","Sri Lanka","","","","",NA,2020-11-13,-48,-23,-35,-46,-42,29
"LK","Sri Lanka","","","","",NA,2020-11-14,-54,-36,-41,-51,-37,25
"LK","Sri Lanka","","","","",NA,2020-11-15,-53,-33,-41,-48,-30,22
"LK","Sri Lanka","","","","",NA,2020-11-16,-46,-26,-33,-44,-42,26
"LK","Sri Lanka","","","","",NA,2020-11-17,-46,-24,-33,-41,-41,24
"LK","Sri Lanka","","","","",NA,2020-11-18,-44,-24,-30,-41,-41,24
"LK","Sri Lanka","","","","",NA,2020-11-19,-44,-24,-32,-41,-40,24
"LK","Sri Lanka","","","","",NA,2020-11-20,-45,-21,-33,-41,-40,26
"LK","Sri Lanka","","","","",NA,2020-11-21,-45,-25,-34,-41,-29,20
"LK","Sri Lanka","","","","",NA,2020-11-22,-47,-29,-35,-40,-27,19
"LK","Sri Lanka","","","","",NA,2020-11-23,-41,-21,-30,-39,-35,22
"LK","Sri Lanka","","","","",NA,2020-11-24,-41,-18,-32,-37,-36,22
"LK","Sri Lanka","","","","",NA,2020-11-25,-39,-15,-30,-35,-35,21
"LK","Sri Lanka","","","","",NA,2020-11-26,-37,-15,-29,-35,-35,21
"LK","Sri Lanka","","","","",NA,2020-11-27,-35,-12,-29,-36,-34,22
"LK","Sri Lanka","","","","",NA,2020-11-28,-37,-17,-30,-36,-25,17
"LK","Sri Lanka","","","","",NA,2020-11-29,-50,-33,-31,-45,-33,18
"LK","Sri Lanka","","","","",NA,2020-11-30,-35,-12,-27,-34,-31,20
"LK","Sri Lanka","","","","",NA,2020-12-01,-36,-13,-29,-32,-31,20
"LK","Sri Lanka","","","","",NA,2020-12-02,-40,-20,-33,-36,-32,21
"LK","Sri Lanka","","","","",NA,2020-12-03,-38,-19,-31,-36,-32,22
"LK","Sri Lanka","","","","",NA,2020-12-04,-35,-11,-29,-34,-31,22
"LK","Sri Lanka","","","","",NA,2020-12-05,-35,-16,-30,-34,-22,17
"LK","Sri Lanka","","","","",NA,2020-12-06,-37,-20,-29,-33,-22,15
"LK","Sri Lanka","","","","",NA,2020-12-07,-32,-14,-25,-33,-30,18
"LK","Sri Lanka","","","","",NA,2020-12-08,-35,-16,-28,-32,-29,19
"LK","Sri Lanka","","","","",NA,2020-12-09,-32,-13,-21,-28,-29,18
"LK","Sri Lanka","","","","",NA,2020-12-10,-32,-11,-19,-26,-29,20
"LK","Sri Lanka","","","","",NA,2020-12-11,-30,-6,-18,-23,-29,21
"LK","Sri Lanka","","","","",NA,2020-12-12,-30,-12,-20,-24,-20,16
"LK","Sri Lanka","","","","",NA,2020-12-13,-33,-16,-18,-23,-19,15
"LK","Sri Lanka","","","","",NA,2020-12-14,-31,-11,-18,-25,-28,19
"LK","Sri Lanka","","","","",NA,2020-12-15,-30,-9,-18,-22,-28,18
"LK","Sri Lanka","","","","",NA,2020-12-16,-29,-10,-16,-22,-27,18
"LK","Sri Lanka","","","","",NA,2020-12-17,-29,-10,-17,-24,-27,19
"LK","Sri Lanka","","","","",NA,2020-12-18,-29,-8,-18,-23,-27,20
"LK","Sri Lanka","","","","",NA,2020-12-19,-29,-12,-20,-24,-17,15
"LK","Sri Lanka","","","","",NA,2020-12-20,-31,-16,-20,-24,-17,15
"LK","Sri Lanka","","","","",NA,2020-12-21,-27,-7,-17,-23,-27,18
"LK","Sri Lanka","","","","",NA,2020-12-22,-27,-7,-20,-21,-28,18
"LK","Sri Lanka","","","","",NA,2020-12-23,-26,-6,-17,-20,-27,17
"LK","Sri Lanka","","","","",NA,2020-12-24,-16,15,-11,-14,-32,16
"LK","Sri Lanka","","","","",NA,2020-12-25,-42,-15,-12,-37,-67,30
"LK","Sri Lanka","","","","",NA,2020-12-26,-34,-16,-18,-27,-27,17
"LK","Sri Lanka","","","","",NA,2020-12-27,-33,-18,-15,-23,-16,15
"LK","Sri Lanka","","","","",NA,2020-12-28,-24,-2,-12,-21,-35,19
"LK","Sri Lanka","","","","",NA,2020-12-29,-41,-25,-13,-37,-65,27
"LK","Sri Lanka","","","","",NA,2020-12-30,-20,5,-12,-14,-27,15
"LK","Sri Lanka","","","","",NA,2020-12-31,-17,17,-14,-13,-26,16
"LK","Sri Lanka","","","","",NA,2021-01-01,-37,-15,-14,-29,-24,21
"LK","Sri Lanka","","","","",NA,2021-01-02,-32,-13,-18,-25,-17,16
"LK","Sri Lanka","","","","",NA,2021-01-03,-35,-18,-17,-23,-16,15
"LK","Sri Lanka","","","","",NA,2021-01-04,-34,-17,-19,-25,-24,18
"LK","Sri Lanka","","","","",NA,2021-01-05,-31,-12,-18,-20,-25,17
"LK","Sri Lanka","","","","",NA,2021-01-06,-28,-8,-17,-20,-24,17
"LK","Sri Lanka","","","","",NA,2021-01-07,-26,-7,-16,-20,-23,17
"LK","Sri Lanka","","","","",NA,2021-01-08,-25,-2,-17,-19,-23,17
