OBJECTID,Admin_type,ADM3_EN,ADM3_ZH,ADM3_ZH_short,Adm2_CAP,ADM2_EN,ADM2_ZH,ADM2_ZH_short,ADM2_PCODE,ADM1_EN,ADM1_ZH,ADM1_ZH_short,ADM1_PCODE,ADM0_EN,ADM0_ZH,ADM0_PCODE,source,notes
78,Prefecture-level city,,,,Tongchuan District,Dazhou,达州市,达州,CN510300,Sichuan Province,四川省,,CN510,China,中国,CN,shapefile,
133,Prefecture-level city,,,,Jingyang District,Deyang,德阳市,德阳,CN510400,Sichuan Province,四川省,,CN510,China,中国,CN,shapefile,
85,Autonomous prefecture,,,,Kangding City,Garzê Tibetan Autonomous Prefecture,甘孜藏族自治州,甘孜州,CN510500,Sichuan Province,四川省,,CN510,China,中国,CN,shapefile,
80,Prefecture-level city,,,,Guang'an District,Guang'an,广安市,广安,CN510600,Sichuan Province,四川省,,CN510,China,中国,CN,shapefile,
129,Prefecture-level city,,,,Lizhou District,Guangyuan,广元市,广元,CN510700,Sichuan Province,四川省,,CN510,China,中国,CN,shapefile,
74,Prefecture-level city,,,,Shizhong District,Leshan,乐山市,乐山,CN510800,Sichuan Province,四川省,,CN510,China,中国,CN,shapefile,
43,Autonomous prefecture,,,,Xichang City,Liangshan Yi Autonomous Prefecture,凉山彝族自治州,凉山州,CN510900,Sichuan Province,四川省,,CN510,China,中国,CN,shapefile,
,,,,,,Liangshan Yi Autonomous Prefecture,凉山彝族自治州,凉山,CN510900,Sichuan Province,四川省,,CN510,China,中国,CN,manual_addition,
81,Prefecture-level city,,,,Jiangyang District,Luzhou,泸州市,泸州,CN511000,Sichuan Province,四川省,,CN511,China,中国,CN,shapefile,
84,Prefecture-level city,,,,Dongpo District,Meishan,眉山市,眉山,CN511100,Sichuan Province,四川省,,CN511,China,中国,CN,shapefile,
132,Prefecture-level city,,,,Fucheng District,Mianyang,绵阳市,绵阳,CN511200,Sichuan Province,四川省,,CN511,China,中国,CN,shapefile,
131,Prefecture-level city,,,,Shunqing District,Nanchong,南充市,南充,CN511300,Sichuan Province,四川省,,CN511,China,中国,CN,shapefile,
76,Prefecture-level city,,,,Shizhong District,Neijiang,内江市,内江,CN511400,Sichuan Province,四川省,,CN511,China,中国,CN,shapefile,
135,Autonomous prefecture,,,,"Barkam Town, Barkam County",Ngawa Tibetan and Qiang Autonomous Prefecture,阿坝藏族羌族自治州,阿坝州,CN511500,Sichuan Province,四川省,,CN511,China,中国,CN,shapefile,
42,Prefecture-level city,,,,Dong District,Panzhihua,攀枝花市,攀枝花,CN511600,Sichuan Province,四川省,,CN511,China,中国,CN,shapefile,
79,Prefecture-level city,,,,Chuanshan District,Suining,遂宁市,遂宁,CN511700,Sichuan Province,四川省,,CN511,China,中国,CN,shapefile,
83,Prefecture-level city,,,,Yucheng District,Ya'an,雅安市,雅安,CN511800,Sichuan Province,四川省,,CN511,China,中国,CN,shapefile,
73,Prefecture-level city,,,,Cuiping District,Yibin,宜宾市,宜宾,CN511900,Sichuan Province,四川省,,CN511,China,中国,CN,shapefile,
75,Prefecture-level city,,,,Ziliujing District,Zigong,自贡市,自贡,CN512000,Sichuan Province,四川省,,CN512,China,中国,CN,shapefile,
82,Prefecture-level city,,,,Yanjiang District,Ziyang,资阳市,资阳,CN512100,Sichuan Province,四川省,,CN512,China,中国,CN,shapefile,
14,NA,,,,NA,Taiwan province,台湾省,台湾,CN710100,Taiwan Province,台湾省,台湾,CN710,China,中国,CN,shapefile,
,County,Ninghe,宁河县,宁河区,NA,Tianjin Municipality,天津市,天津市,CN120100,Tianjin Municipality,天津市,,CN120,China,中国,CN,manual_addition,
,District,Baodi,宝坻区,,NA,Tianjin Municipality,天津市,天津市,CN120100,Tianjin Municipality,天津市,,CN120,China,中国,CN,manual_addition,
,District,Beichen,北辰区,,NA,Tianjin Municipality,天津市,天津市,CN120100,Tianjin Municipality,天津市,,CN120,China,中国,CN,manual_addition,
,District,Binhai New Area,滨海新区,,NA,Tianjin Municipality,天津市,天津市,CN120100,Tianjin Municipality,天津市,,CN120,China,中国,CN,manual_addition,
,District,Dongli,东丽区,,NA,Tianjin Municipality,天津市,天津市,CN120100,Tianjin Municipality,天津市,,CN120,China,中国,CN,manual_addition,
,District,Hebei,河北区,,NA,Tianjin Municipality,天津市,天津市,CN120100,Tianjin Municipality,天津市,,CN120,China,中国,CN,manual_addition,
,District,Hedong,河东区,,NA,Tianjin Municipality,天津市,天津市,CN120100,Tianjin Municipality,天津市,,CN120,China,中国,CN,manual_addition,
,District,Heping,和平区,,NA,Tianjin Municipality,天津市,天津市,CN120100,Tianjin Municipality,天津市,,CN120,China,中国,CN,manual_addition,
,District,Hexi,河西区,,NA,Tianjin Municipality,天津市,天津市,CN120100,Tianjin Municipality,天津市,,CN120,China,中国,CN,manual_addition,
,District,Hongquiao,红桥区,,NA,Tianjin Municipality,天津市,天津市,CN120100,Tianjin Municipality,天津市,,CN120,China,中国,CN,manual_addition,
,District,Jinnan,津南区,,NA,Tianjin Municipality,天津市,天津市,CN120100,Tianjin Municipality,天津市,,CN120,China,中国,CN,manual_addition,
,District,Nankai,南开区,,NA,Tianjin Municipality,天津市,天津市,CN120100,Tianjin Municipality,天津市,,CN120,China,中国,CN,manual_addition,
,District,Wuqing,武清区,,NA,Tianjin Municipality,天津市,天津市,CN120100,Tianjin Municipality,天津市,,CN120,China,中国,CN,manual_addition,
,District,Xiqing,西青区,,NA,Tianjin Municipality,天津市,天津市,CN120100,Tianjin Municipality,天津市,,CN120,China,中国,CN,manual_addition,
366,Imported,Foriegners,外地来津,,NA,Tianjin Municipality,天津市,天津市,CN120100,Tianjin Municipality,天津市,,CN120,China,中国,CN,manual_addition,
,Imported,Foreigners,外地来津人员,,NA,Tianjin Municipality,天津市,天津市,CN120100,Tianjin Municipality,天津市,,CN120,China,中国,CN,manual_addition,
242,Municipality,,,,NA,Tianjin Municipality,天津市,天津市,CN120100,Tianjin Municipality,天津市,,CN120,China,中国,CN,shapefile,
37,Prefecture-level city,,,,Chingoin District,Lhasa,拉萨市,拉萨,CN540100,Tibet Autonomous Region,西藏自治区,,CN540,China,中国,CN,shapefile,
38,Prefecture-level city,,,,"Zêtang Town, Nêdong County",Lhoka,山南市,,CN540200,Tibet Autonomous Region,西藏自治区,,CN540,China,中国,CN,shapefile,
27,Prefecture,,,,"Nagqu Town, Nagqu County",Nagqu Prefecture,那曲地区,,CN540300,Tibet Autonomous Region,西藏自治区,,CN540,China,中国,CN,shapefile,
25,Prefecture,,,,"Sênggêzangbo Town, Gar County",Ngari Prefecture,阿里地区,阿里,CN540400,Tibet Autonomous Region,西藏自治区,,CN540,China,中国,CN,shapefile,
39,Prefecture-level city,,,,Bayi District,Nyingchi,林芝市,,CN540500,Tibet Autonomous Region,西藏自治区,,CN540,China,中国,CN,shapefile,
40,Prefecture-level city,,,,Karub District,Qamdo,昌都市,,CN540600,Tibet Autonomous Region,西藏自治区,,CN540,China,中国,CN,shapefile,
26,Prefecture-level city,,,,Samzhubzê District,Xigazê,日喀则市,,CN540700,Tibet Autonomous Region,西藏自治区,,CN540,China,中国,CN,shapefile,
23,Prefecture,,,,Aksu City,Aksu Prefecture,阿克苏地区,阿克苏,CN650200,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,shapefile,
104,Prefecture,,,,Altay City,Altay Prefecture,阿勒泰地区,,CN650300,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,shapefile,
100,Autonomous prefecture,,,,Korla City,Bayingolin Mongolia Autonomous Prefecture,巴音郭楞蒙古自治州,巴音,CN650400,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,shapefile,
,Prefecture,Bazhou,巴州,,,Bayingolin Mongolia Autonomous Prefecture,巴音郭楞蒙古自治州,巴音,CN650400,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,manual_addition,
105,Autonomous prefecture,,,,Bole (Börtala) City,Bortala Mongol Autonomous Prefecture,博尔塔拉蒙古自治州,博尔,CN650500,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,shapefile,
,Autonomous prefecture,Changji,昌吉州,,,Changji Hui Autonomous Prefecture,昌吉回族自治州,昌吉,CN650600,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,manual_addition,
2,Autonomous prefecture,,,,Changji (Sanji) City,Changji Hui Autonomous Prefecture,昌吉回族自治州,昌吉,CN650600,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,shapefile,
367,Military Base,Sixth Division of Xinjiang Production and Construction Corps,昌吉回族自治州,第六师,,Changji Hui Autonomous Prefecture,昌吉回族自治州,昌吉,CN650600,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,manual_addition,
,Military Base,Sixth Division of Xinjiang Production and Construction Corps,兵团第六师五家渠市,,,Changji Hui Autonomous Prefecture,昌吉回族自治州,昌吉,CN650600,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,manual_addition,
101,Prefecture-level city,,,,Kumul City,Hami,哈密市,哈密,CN650700,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,shapefile,
24,Prefecture,,,,Hotan City,Hotan Prefecture,和田地区,,CN650800,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,shapefile,
,Military Base,Fourth Division of Xinjiang Production and Construction Corps,兵团第四师,,,Ili Kazak Autonomous Prefecture,伊犁哈萨克自治州[5],伊犁州,CN650900,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,,
106,Sub-province-level prefecture,,,,Yining (Ĝulja) City,Ili Kazak Autonomous Prefecture,伊犁哈萨克自治州[5],伊犁州,CN650900,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,shapefile,
368,Military Base,Seventh Division of Xinjiang Production and Construction Corps,克拉玛依市,第七师,,Karamay,克拉玛依市,克拉,CN651000,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,manual_addition,
,Military Base,Seventh Division of Xinjiang Production and Construction Corps,克拉玛依市,兵团第七师,,Karamay,克拉玛依市,克拉,CN651000,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,manual_addition,
1,Prefecture-level city,,,,Karamay District,Karamay,克拉玛依市,克拉,CN651000,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN651,China,中国,CN,shapefile,
22,Prefecture,,,,Kashi (Kaxgar) City,Kashi Prefecture,喀什地区,,CN651100,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN651,China,中国,CN,shapefile,
21,Autonomous prefecture,,,,Atux City,Kizilsu Kirgiz Autonomous Prefecture,克孜勒苏柯尔克孜自治州,,CN651200,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN651,China,中国,CN,shapefile,
369,Military Base,Eighth Division of Xinjiang Production and Construction Corps,石河子市,第八师石河子,,Shihezi,石河子市[1],石河子,CN651300,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,manual_addition,
370,Military Base,Eighth Division of Xinjiang Production and Construction Corps,石河子市,第八师,,Shihezi,石河子市[1],石河子,CN651300,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,manual_addition,
,Military Base,Eighth Division of Xinjiang Production and Construction Corps,石河子市,兵团第八师石河子市,,Shihezi,石河子市[1],石河子,CN651300,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,manual_addition,
3,Sub-prefecture-level city,,,,Xincheng Subdistrict,Shihezi,石河子市[1],石河子,CN651300,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN651,China,中国,CN,shapefile,
371,Military Base,Ninth Division of Xinjiang Production and Construction Corps,塔城地区,第九师,,Tarbaĝatay Prefecture,塔城地区,,CN651400,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,manual_addition,
,Military Base,Ninth Division of Xinjiang Production and Construction Corps,塔城地区,兵团第九师,,Tarbaĝatay Prefecture,塔城地区,,CN651400,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,manual_addition,
330,Prefecture,,,,Tacheng (Qoqek) City,Tarbaĝatay Prefecture,塔城地区,,CN651400,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN651,China,中国,CN,shapefile,
102,Prefecture-level city,,,,Gaochang District,Turpan,吐鲁番市,吐鲁番,CN651500,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN651,China,中国,CN,shapefile,
,Military Base,Twelfth Division,兵团第十二师,,,Ürümqi,乌鲁木齐市,乌鲁木齐,CN650100,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,manual_addition,
103,Prefecture-level city,,,,Tianshan District,Ürümqi,乌鲁木齐市,乌鲁木齐,CN650100,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,CN650,China,中国,CN,shapefile,
33,Prefecture-level city,,,,Longyang District,Baoshan,保山市,保山,CN530100,Yunnan Province,云南省,,CN530,China,中国,CN,shapefile,
44,Autonomous prefecture,,,,Chuxiong City,Chuxiong Yi Autonomous Prefecture,楚雄彝族自治州,楚雄州,CN530200,Yunnan Province,云南省,,CN530,China,中国,CN,shapefile,
31,Autonomous prefecture,,,,Dali City,Dali Bai Autonomous Prefecture,大理白族自治州,大理州,CN530400,Yunnan Province,云南省,,CN530,China,中国,CN,shapefile,
32,Autonomous prefecture,,,,Mang City,Dehong Dai and Jingpo Autonomous Prefecture,德宏傣族景颇族自治州,德宏州,CN530500,Yunnan Province,云南省,,CN530,China,中国,CN,shapefile,
29,Autonomous prefecture,,,,Shangri-La City,Dêqên Tibetan Autonomous Prefecture,迪庆藏族自治州,,CN530300,Yunnan Province,云南省,,CN530,China,中国,CN,shapefile,
45,Autonomous prefecture,,,,Mengzi City,Honghe Hani and Yi Autonomous Prefecture,红河哈尼族彝族自治州,红河,CN530600,Yunnan Province,云南省,,CN530,China,中国,CN,shapefile,
,,,,,,Honghe Hani and Yi Autonomous Prefecture,红河哈尼族彝族自治州,红河州,CN530600,Yunnan Province,云南省,,CN530,China,中国,CN,manual_addition,
328,Prefecture-level city,,,,Chenggong District,Kunming,昆明市,昆明,CN530700,Yunnan Province,云南省,,CN530,China,中国,CN,shapefile,
41,Prefecture-level city,,,,Gucheng District,Lijiang,丽江市,丽江,CN530800,Yunnan Province,云南省,,CN530,China,中国,CN,shapefile,
34,Prefecture-level city,,,,Linxiang District,Lincang,临沧市,临沧,CN530900,Yunnan Province,云南省,,CN530,China,中国,CN,shapefile,
30,Autonomous prefecture,,,,"Liuku Town, Lushui County",Nujiang Lisu Autonomous Prefecture,怒江傈僳族自治州,怒江,CN531000,Yunnan Province,云南省,,CN531,China,中国,CN,shapefile,
35,Prefecture-level city,,,,Simao District,Pu'er,普洱市,普洱,CN531100,Yunnan Province,云南省,,CN531,China,中国,CN,shapefile,
69,Prefecture-level city,,,,Qilin District,Qujing,曲靖市,曲靖,CN531200,Yunnan Province,云南省,,CN531,China,中国,CN,shapefile,
46,Autonomous prefecture,,,,Wenshan City,Wenshan Zhuang and Miao Autonomous Prefecture,文山壮族苗族自治州,文山州,CN531300,Yunnan Province,云南省,,CN531,China,中国,CN,manual_addition,
36,Autonomous prefecture,,,,Jinghong City,Xishuangbanna Dai Autonomous Prefecture,西双版纳傣族自治州,西双版纳州,CN531400,Yunnan Province,云南省,,CN531,China,中国,CN,shapefile,
,Autonomous prefecture,,,,,Xishuangbanna Dai Autonomous Prefecture,西双版纳傣族自治州,西双版纳,CN531400,Yunnan Province,云南省,,CN531,China,中国,CN,manual_addition,
329,Prefecture-level city,,,,Hongta District,Yuxi,玉溪市,玉溪,CN531500,Yunnan Province,云南省,,CN531,China,中国,CN,shapefile,
72,Prefecture-level city,,,,Zhaoyang District,Zhaotong,昭通市,昭通,CN531600,Yunnan Province,云南省,,CN531,China,中国,CN,shapefile,
295,Prefecture-level city,,,,Jianggan District,Hangzhou,杭州市,杭州,CN330100,Zhejiang Province,浙江省,,CN330,China,中国,CN,shapefile,
297,Prefecture-level city,,,,Wuxing District,Huzhou,湖州市,湖州,CN330200,Zhejiang Province,浙江省,,CN330,China,中国,CN,shapefile,
298,Prefecture-level city,,,,Nanhu District,Jiaxing,嘉兴市,嘉兴,CN330300,Zhejiang Province,浙江省,,CN330,China,中国,CN,shapefile,
292,Prefecture-level city,,,,Wucheng District,Jinhua,金华市,金华,CN330400,Zhejiang Province,浙江省,,CN330,China,中国,CN,shapefile,
290,Prefecture-level city,,,,Liandu District,Lishui,丽水市,丽水,CN330500,Zhejiang Province,浙江省,,CN330,China,中国,CN,shapefile,
294,Prefecture-level city,,,,Yinzhou District,Ningbo,宁波市,宁波,CN330600,Zhejiang Province,浙江省,,CN330,China,中国,CN,shapefile,
291,Prefecture-level city,,,,Kecheng District,Quzhou,衢州市,衢州,CN330700,Zhejiang Province,浙江省,,CN330,China,中国,CN,shapefile,
293,Prefecture-level city,,,,Yuecheng District,Shaoxing,绍兴市,绍兴,CN330800,Zhejiang Province,浙江省,,CN330,China,中国,CN,shapefile,
289,Prefecture-level city,,,,Jiaojiang District,Taizhou,台州市,台州,CN330900,Zhejiang Province,浙江省,,CN330,China,中国,CN,shapefile,
288,Prefecture-level city,,,,Lucheng District,Wenzhou,温州市,温州,CN331000,Zhejiang Province,浙江省,,CN331,China,中国,CN,shapefile,
,District,Putuo,普陀区,,,Zhoushan,舟山市,舟山,CN331100,Zhejiang Province,浙江省,,CN331,China,中国,CN,manual_addition,
20,Prefecture-level city,,,,Dinghai District,Zhoushan,舟山市,舟山,CN331100,Zhejiang Province,浙江省,,CN331,China,中国,CN,shapefile,
,Institution,Shilefeng Prison,省十里丰监狱,,,Quzhou,衢州市,衢州,CN330700,Zhejiang Province,浙江省,,CN331,China,中国,CN,manual_addition,
