"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Evans","457","US-13109","13","109","10687","42","6","4276.22","56.14","187.14","20"
"Fannin","768","US-13111","13","111","26320","68","28","2917.93","106.38","265.96","70"
"Fayette","2012","US-13113","13","113","117544","114","52","1711.7","44.24","74.87","88"
"Floyd","3553","US-13115","13","115","99916","269","53","3555.99","53.04","251.21","251"
"Forsyth","4502","US-13117","13","117","252507","349","50","1782.92","19.8","79.6","201"
"Franklin","828","US-13119","13","119","23329","62","16","3549.23","68.58","274.34","64"
"Fulton","29562","US-13121","13","121","1099181","2528","603","2689.46","54.86","139.38","1532"
"Gilmer","958","US-13123","13","123","31417","87","17","3049.3","54.11","359.68","113"
"Glascock","40","US-13125","13","125","3025","4","2","1322.31","66.12","0","0"
"Glynn","3604","US-13127","13","127","86047","310","99","4188.41","115.05","112.73","97"
"Gordon","2092","US-13129","13","129","58049","123","39","3603.85","67.18","332.48","193"
"Grady","838","US-13131","13","131","24540","98","25","3414.83","101.87","167.07","41"
"Greene","550","US-13133","13","133","18717","60","25","2938.51","133.57","160.28","30"
"Gwinnett","29418","US-13135","13","135","971145","2829","429","3029.21","44.17","130.16","1264"
"Habersham","1819","US-13137","13","137","45800","236","74","3971.62","161.57","205.24","94"
"Hall","10233","US-13139","13","139","206349","1046","165","4959.07","79.96","249.58","515"
"Hancock","410","US-13141","13","141","8193","66","44","5004.27","537.04","97.64","8"
"Haralson","576","US-13143","13","143","30722","29","10","1874.88","32.55","218.08","67"
"Harris","833","US-13145","13","145","34712","92","25","2399.75","72.02","83.54","29"
"Hart","554","US-13147","13","147","26107","70","16","2122.04","61.29","111.08","29"
"Heard","207","US-13149","13","149","12370","15","6","1673.4","48.5","32.34","4"
"Henry","5816","US-13151","13","151","239866","258","109","2424.69","45.44","127.57","306"
"Houston","3392","US-13153","13","153","157039","392","86","2159.97","54.76","138.18","217"
"Irwin","345","US-13155","13","155","9433","40","6","3657.37","63.61","254.43","24"
"Jackson","2231","US-13157","13","157","74700","181","39","2986.61","52.21","216.87","162"
"Jasper","242","US-13159","13","159","14199","20","4","1704.35","28.17","161.98","23"
"Jeff Davis","770","US-13161","13","161","15148","57","22","5083.18","145.23","257.46","39"
"Jefferson","831","US-13163","13","163","15313","80","32","5426.76","208.97","124.08","19"
"Jenkins","460","US-13165","13","165","8576","65","32","5363.81","373.13","268.19","23"
"Johnson","436","US-13167","13","167","9661","59","22","4512.99","227.72","186.32","18"
"Jones","620","US-13169","13","169","28591","51","13","2168.51","45.47","157.39","45"
"Lamar","394","US-13171","13","171","19347","44","19","2036.49","98.21","77.53","15"
"Lanier","311","US-13173","13","173","10351","16","7","3004.54","67.63","67.63","7"
"Laurens","1890","US-13175","13","175","47296","164","85","3996.11","179.72","427.1","202"
"Lee","734","US-13177","13","177","29971","107","26","2449.03","86.75","96.76","29"
"Liberty","1183","US-13179","13","179","61904","114","24","1911.02","38.77","72.69","45"
"Lincoln","221","US-13181","13","181","8125","24","7","2720","86.15","61.54","5"
"Long","268","US-13183","13","183","19915","18","4","1345.72","20.09","70.3","14"
"Lowndes","4258","US-13185","13","185","117878","209","85","3612.21","72.11","247.71","292"
"Lumpkin","1002","US-13187","13","187","33802","97","14","2964.32","41.42","174.55","59"
"Macon","241","US-13193","13","193","12988","49","10","1855.56","76.99","46.2","6"
"Madison","750","US-13195","13","195","30177","62","11","2485.34","36.45","125.92","38"
"Marion","195","US-13197","13","197","8293","23","9","2351.38","108.53","24.12","2"
"McDuffie","657","US-13189","13","189","21597","74","15","3042.09","69.45","185.21","40"
"McIntosh","300","US-13191","13","191","14567","32","7","2059.45","48.05","48.05","7"
"Meriwether","569","US-13199","13","199","21020","75","14","2706.95","66.6","71.36","15"
"Miller","295","US-13201","13","201","5764","12","2","5117.97","34.7","399.03","23"
"Mitchell","843","US-13205","13","205","22056","153","45","3822.09","204.03","99.75","22"
"Monroe","735","US-13207","13","207","27727","91","55","2650.85","198.36","111.8","31"
"Montgomery","353","US-13209","13","209","9224","24","7","3826.97","75.89","390.29","36"
"Morgan","513","US-13211","13","211","19138","39","4","2680.53","20.9","135.86","26"
"Murray","934","US-13213","13","213","40261","55","8","2319.86","19.87","211.12","85"
"Muscogee","6244","US-13215","13","215","191626","684","173","3258.43","90.28","75.15","144"
"Newton","2762","US-13217","13","217","112354","286","93","2458.3","82.77","102.36","115"
"Non-GA Resident/Unknown State","14664","US-.",".",".","0","665","174","0","0","0","939"
"Oconee","817","US-13219","13","219","41737","67","27","1957.5","64.69","117.4","49"
"Oglethorpe","387","US-13221","13","221","15240","47","11","2539.37","72.18","269.03","41"
"Paulding","2993","US-13223","13","223","172542","150","59","1734.65","34.19","81.14","140"
"Peach","729","US-13225","13","225","27375","108","24","2663.01","87.67","186.3","51"
"Pickens","677","US-13227","13","227","33530","61","9","2019.09","26.84","155.08","52"
"Pierce","641","US-13229","13","229","19545","82","24","3279.61","122.79","81.86","16"
"Pike","372","US-13231","13","231","18860","31","11","1972.43","58.32","116.65","22"
"Polk","1597","US-13233","13","233","43482","116","25","3672.78","57.5","179.38","78"
"Pulaski","324","US-13235","13","235","10893","38","22","2974.39","201.96","64.26","7"
"Putnam","761","US-13237","13","237","21885","74","27","3477.27","123.37","251.31","55"
"Quitman","38","US-13239","13","239","2294","7","1","1656.5","43.59","174.37","4"
"Rabun","408","US-13241","13","241","16986","53","11","2401.98","64.76","158.95","27"
"Randolph","338","US-13243","13","243","6754","56","29","5004.44","429.38","74.03","5"
"Richmond","7652","US-13245","13","245","202240","604","173","3783.62","85.54","193.33","391"
"Rockdale","2003","US-13247","13","247","94960","250","40","2109.31","42.12","114.79","109"
"Schley","108","US-13249","13","249","5275","16","2","2047.39","37.91","37.91","2"
"Screven","440","US-13251","13","251","13900","47","11","3165.47","79.14","151.08","21"
"Seminole","379","US-13253","13","253","8140","25","11","4656.02","135.14","196.56","16"
"Spalding","1463","US-13255","13","255","69110","195","62","2116.92","89.71","156.27","108"
"Stephens","1231","US-13257","13","257","26328","126","42","4675.63","159.53","505.17","133"
"Stewart","525","US-13259","13","259","6129","81","16","8565.83","261.05","65.26","4"
"Sumter","953","US-13261","13","261","29399","205","68","3241.61","231.3","44.22","13"
"Talbot","167","US-13263","13","263","6158","25","7","2711.92","113.67","16.24","1"
"Taliaferro","25","US-13265","13","265","1632","2","0","1531.86","0","122.55","2"
"Tattnall","888","US-13267","13","267","25411","66","13","3494.55","51.16","157.41","40"
"Taylor","224","US-13269","13","269","7958","32","12","2814.78","150.79","87.96","7"
"Telfair","429","US-13271","13","271","15644","43","22","2742.27","140.63","198.16","31"
"Terrell","335","US-13273","13","273","8467","73","32","3956.54","377.94","47.24","4"
"Thomas","1567","US-13275","13","275","44431","173","69","3526.82","155.3","150.8","67"
"Tift","1893","US-13277","13","277","40830","233","60","4636.3","146.95","183.69","75"
"Toombs","1433","US-13279","13","279","26983","108","56","5310.75","207.54","285.36","77"
"Towns","402","US-13281","13","281","12034","47","11","3340.54","91.41","349.01","42"
"Treutlen","289","US-13283","13","283","6829","31","11","4231.95","161.08","395.37","27"
"Troup","2954","US-13285","13","285","70414","327","104","4195.19","147.7","151.96","107"
"Turner","330","US-13287","13","287","8076","51","24","4086.18","297.18","210.5","17"
"Twiggs","209","US-13289","13","289","8086","52","9","2584.71","111.3","123.67","10"
"Union","852","US-13291","13","291","25335","88","23","3362.94","90.78","252.61","64"
"Unknown","1937","US-.",".",".","0","47","6","0","0","0","197"
"Upson","826","US-13293","13","293","26277","92","68","3143.43","258.78","95.14","25"
"Walker","1725","US-13295","13","295","69610","92","42","2478.09","60.34","172.39","120"
"Walton","2022","US-13297","13","297","95814","205","64","2110.34","66.8","158.64","152"
"Ware","1634","US-13299","13","299","35853","183","62","4557.5","172.93","326.33","117"
"Warren","163","US-13301","13","301","5210","26","5","3128.6","95.97","134.36","7"
"Washington","722","US-13303","13","303","20302","53","11","3556.3","54.18","182.25","37"
"Wayne","1193","US-13305","13","305","29974","111","29","3980.12","96.75","136.79","41"
"Webster","44","US-13307","13","307","2550","10","2","1725.49","78.43","0","0"
"Wheeler","360","US-13309","13","309","7909","20","14","4551.78","177.01","214.94","17"
"White","976","US-13311","13","311","31758","105","22","3073.24","69.27","217.27","69"
"Whitfield","5027","US-13313","13","313","104672","261","63","4802.62","60.19","327.69","343"
"Wilcox","251","US-13315","13","315","8790","52","25","2855.52","284.41","22.75","2"
"Wilkes","277","US-13317","13","317","10014","30","6","2766.13","59.92","79.89","8"
"Wilkinson","359","US-13319","13","319","8919","69","18","4025.11","201.82","168.18","15"
"Worth","584","US-13321","13","321","20142","99","32","2899.41","158.87","218.45","44"
