,GID_0,NAME_0,GID_1,NL_NAME_0,NAME_1,NL_NAME_1,NL_Name_1_short,GID_2,NAME_2,VARNAME_2,NL_NAME_2,NL_NAME_2_short,TYPE_2,ENGTYPE_2,HASC_2,GID_3,NAME_3,VARNAME_3,NL_NAME_3,NL_NAME_3_short,TYPE_3,NL_NAME_4,ENGTYPE_3,CC_3,HASC_3,manual_addition,flags
183416,CHN,China,CHN.21_1,,Qinghai,青海,青海省,CHN.21.4_1,Haidong,,海东地区,海东,,,,CHN.21.4.4_1,Minhe Hui and Tu,Mínhé Huízú|Tǔzú,民和回族|土族自治县,,Zìzhìxiàn,,Autonomous County,NA,NA,autofill,
183357,CHN,China,CHN.21_1,,Qinghai,青海,青海省,CHN.21.4_1,Haidong,,海东地区,海东,,,,CHN.21.4.5_1,Ping'an,Píng'ān,平安县,,Xiàn,,County,NA,NA,autofill,
183709,CHN,China,CHN.21_1,,Qinghai,青海,青海省,CHN.21.4_1,Haidong,,海东地区,海东,,,,CHN.21.4.6_1,Xunhua Salar,Xúnhuà Sǎlāzú,循化撒拉族自治县,,Zìzhìxiàn,,Autonomous County,NA,NA,autofill,
203124,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.1_1,Haikou,,海口市,海口,,,,CHN.9.1.1_1,Haikou,NA,海口市,海口,Xiànjíshì,,County City,NA,NA,autofill,
203116,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.1_1,Haikou,,海口市,海口,,,,CHN.9.1.2_1,Qiongshan,Qióngshān,琼山区,,Shìxiáqū,,District,NA,NA,autofill,
203810,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.2_1,Hainan,,海南,海南,,,,CHN.9.2.1_1,Baisha Li,Báishā Lízú,白沙黎族自治县,,Zìzhìxiàn,,Autonomous County,NA,NA,autofill,
204211,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.2_1,Hainan,,海南,海南,,,,CHN.9.2.2_1,Baoting Li,Bǎotíng Lízú Miáozú,保亭黎族苗族自治县,,Zìzhìxiàn,,Autonomous County,NA,NA,autofill,
203818,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.2_1,Hainan,,海南,海南,,,,CHN.9.2.3_1,Changjiang Li,Chāngjiāng Lízú,昌江黎族自治县,昌江,Zìzhìxiàn,,Autonomous County,NA,NA,manual_addition,
203198,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.2_1,Hainan,,海南,海南,,,,CHN.9.2.4_1,Chengmai,Chéngmài,澄迈县,澄迈,Xiàn,,County,NA,NA,autofill,
203572,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.2_1,Hainan,,海南,海南,,,,CHN.9.2.5_1,Danzhou,Dānzhōu,儋州市,儋州,Xiànjíshì,,County City,NA,NA,autofill,
203611,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.2_1,Hainan,,海南,海南,,,,CHN.9.2.6_1,Ding An,Dìng'ān,定安县,定安,Xiàn,,County,NA,NA,autofill,
203967,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.2_1,Hainan,,海南,海南,,,,CHN.9.2.7_1,Dongfang,Dōngfāng,东方市,东方,Xiànjíshì,,County City,NA,NA,autofill,
204350,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.2_1,Hainan,,海南,海南,,,,CHN.9.2.8_1,Ledong Li,Lèdōng Lízú,乐东黎族自治县,乐东,Zìzhìxiàn,,Autonomous County,NA,NA,manual_addition,
203252,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.2_1,Hainan,,海南,海南,,,,CHN.9.2.9_1,Lingao,Língāo,临高县,临高,Xiàn,,County,NA,NA,manual_addition,
204456,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.2_1,Hainan,,海南,海南,,,\,CHN.9.2.10_1,Lingshui Li,Língshuǐ Lízú,陵水黎族自治县,陵水,Zìzhìxiàn,,Autonomous County,NA,NA,manual_addition,
204456,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.2_1,Hainan,,海南,海南,,,\,CHN.9.2.10_1,Lingshui Li,Língshuǐ Lízú,陵水黎族自治县,陵水县,Zìzhìxiàn,,Autonomous County,NA,NA,manual_addition,
203828,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.2_1,Hainan,,海南,海南,,,,CHN.9.2.11_1,Qionghai,NA,琼海市,琼海,Xiàn,,County,NA,NA,manual_addition,
203862,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.2_1,Hainan,,海南,海南,,,,CHN.9.2.12_1,Qiongzhong Li and Miao,Qióngzhōng Lízú Miáozú,琼中黎族苗族自治县,琼中,Zìzhìxiàn,,Autonomous County,NA,NA,manual_addition,
,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.2_1,Hainan,,海南,海南,,,,CHN.9.2.12_1,Qiongzhong Li and Miao,Qióngzhōng Lízú Miáozú,琼中县,,,,,,,manual_addition,
203730,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.2_1,Hainan,,海南,海南,,,,CHN.9.2.13_1,Tunchang,NA,NA,,Xiàn,,County,NA,NA,autofill,
204654,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.2_1,Hainan,,海南,海南,,,,CHN.9.2.14_1,Wanning,Wànníng,万宁市,万宁,Xiànjíshì,,County City,NA,NA,autofill,
203271,CHN,China,CHN.9_1,,Hainan,海南,海南省,CHN.9.2_1,Hainan,,海南,海南,,,,CHN.9.2.15_1,Wenchang,Wénchāng,文昌市,文昌,Xiànjíshì,,County City,NA,NA,manual_addition,need to include in adm2 file
183101,CHN,China,CHN.21_1,,Qinghai,青海,青海省,CHN.21.5_1,Hainan Tibetan,,海南藏族自治州,海南,,,,CHN.21.5.1_1,Gonghe,Gònghé,共和县,,Xiàn,,County,NA,NA,autofill,
183429,CHN,China,CHN.21_1,,Qinghai,青海,青海省,CHN.21.5_1,Hainan Tibetan,,海南藏族自治州,海南,,,,CHN.21.5.2_1,Guide,Guìdé,贵德县,,Xiàn,,County,NA,NA,autofill,
183568,CHN,China,CHN.21_1,,Qinghai,青海,青海省,CHN.21.5_1,Hainan Tibetan,,海南藏族自治州,海南,,,,CHN.21.5.3_1,Guinan,Guìnán,贵南县,,Xiàn,,County,NA,NA,autofill,
183892,CHN,China,CHN.21_1,,Qinghai,青海,青海省,CHN.21.5_1,Hainan Tibetan,,海南藏族自治州,海南,,,,CHN.21.5.4_1,Tongde,Tóngdé,同德县,,Xiàn,,County,NA,NA,autofill,
183530,CHN,China,CHN.21_1,,Qinghai,青海,青海省,CHN.21.5_1,Hainan Tibetan,,海南藏族自治州,海南,,,,CHN.21.5.5_1,Xinghai,Xīnghǎi,兴海县,,Xiàn,,County,NA,NA,autofill,
182300,CHN,China,CHN.21_1,,Qinghai,青海,青海省,CHN.21.6_1,Haixi Mongol and Tibetan,,海西蒙古族藏族自治州,海西,,,,CHN.21.6.1_1,Delingha,Délìnghā,德令哈市,,Xiànjíshì,,County,NA,NA,autofill,
183014,CHN,China,CHN.21_1,,Qinghai,青海,青海省,CHN.21.6_1,Haixi Mongol and Tibetan,,海西蒙古族藏族自治州,海西,,,,CHN.21.6.2_1,Dulan,Dūlán,都兰县,,Xiàn,,County,NA,NA,autofill,
182822,CHN,China,CHN.21_1,,Qinghai,青海,青海省,CHN.21.6_1,Haixi Mongol and Tibetan,,海西蒙古族藏族自治州,海西,,,,CHN.21.6.3_1,Golmud,Gé'ěrmù,格尔木市,,Xiànjíshì,,County City,NA,NA,autofill,
182264,CHN,China,CHN.21_1,,Qinghai,青海,青海省,CHN.21.6_1,Haixi Mongol and Tibetan,,海西蒙古族藏族自治州,海西,,,,CHN.21.6.4_1,Lenghu,Lěnghú,冷湖行政委员会,,Xíngzhèng Wěiyuánhuì,,Administrative Committee,NA,NA,autofill,
182307,CHN,China,CHN.21_1,,Qinghai,青海,青海省,CHN.21.6_1,Haixi Mongol and Tibetan,,海西蒙古族藏族自治州,海西,,,,CHN.21.6.5_1,Tianjun,Tiānjùn,天峻县,,Xiàn,,County,NA,NA,autofill,
183095,CHN,China,CHN.21_1,,Qinghai,青海,青海省,CHN.21.6_1,Haixi Mongol and Tibetan,,海西蒙古族藏族自治州,海西,,,,CHN.21.6.6_1,Wulan,Wūlán,乌兰县,,Xiàn,,County,NA,NA,autofill,
181240,CHN,China,CHN.28_1,,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,新疆维吾尔自治区,CHN.28.6_1,Hami,,哈密地区,哈密,,,,CHN.28.6.1_1,Barkol Kazakh,Bālǐkūn Hāsàkè,巴里坤哈萨克自治县阿图什市,,Zìzhìxiàn,,Autonomous County,NA,NA,autofill,
181396,CHN,China,CHN.28_1,,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,新疆维吾尔自治区,CHN.28.6_1,Hami,,哈密地区,哈密,,,,CHN.28.6.2_1,Hami,Hāmì,NA,,Xiànjíshì,,County City,NA,NA,autofill,
181314,CHN,China,CHN.28_1,,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,新疆维吾尔自治区,CHN.28.6_1,Hami,,哈密地区,哈密,,,,CHN.28.6.3_1,Yiwu,Yīwú,伊吾县,,Xiàn,,County,NA,NA,autofill,
183373,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.4_1,Handan,,邯郸市,邯郸,,,,CHN.10.4.1_1,Cheng'an,Chéng'ān,成安县,,Xiàn,,County,NA,NA,autofill,
183347,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.4_1,Handan,,邯郸市,邯郸,,,,CHN.10.4.2_1,Ci,Cí,磁县,,Xiàn,,County,NA,NA,autofill,
183378,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.4_1,Handan,,邯郸市,邯郸,,,,CHN.10.4.3_1,Daming,Dàmíng,大名县,,Xiàn,,County,NA,NA,autofill,
183312,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.4_1,Handan,,邯郸市,邯郸,,,,CHN.10.4.4_1,Feixiang,Féixiāng,肥乡县,,Xiàn,,County,NA,NA,autofill,
183352,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.4_1,Handan,,邯郸市,邯郸,,,,CHN.10.4.5_1,Fengfengkuang,Fēngfēng Kuàng,峰峰矿区,,Shìxiáqū,,District,NA,NA,autofill,
183334,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.4_1,Handan,,邯郸市,邯郸,,,,CHN.10.4.6_1,Guangping,Guǎngpíng,广平县,,Xiàn,,County,NA,NA,autofill,
183267,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.4_1,Handan,,邯郸市,邯郸,,,,CHN.10.4.7_1,Guantao,Guǎntáo,馆陶县,,Xiàn,,County,NA,NA,autofill,
183313,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.4_1,Handan,,邯郸市,邯郸,,,,CHN.10.4.8_1,Handan shì,NA,邯郸市,,Xiànjíshì,,County City,NA,NA,autofill,
183289,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.4_1,Handan,,邯郸市,邯郸,,,,CHN.10.4.9_1,Handan Xiàn,NA,邯郸县,,Xiàn,,County,NA,NA,autofill,
183191,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.4_1,Handan,,邯郸市,邯郸,,,,CHN.10.4.10_1,Jize,Jīzé,鸡泽县,,Xiàn,,County,NA,NA,autofill,
183435,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.4_1,Handan,,邯郸市,邯郸,,,,CHN.10.4.11_1,Linzhang,Línzhāng,临漳县,,Xiàn,,County,NA,NA,autofill,
183201,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.4_1,Handan,,邯郸市,邯郸,,,,CHN.10.4.12_1,Qiu,Qiū,邱县,,Xiàn,,County,NA,NA,autofill,
183196,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.4_1,Handan,,邯郸市,邯郸,,,,CHN.10.4.13_1,Quzhou,Qǔzhōu,曲周县,,Xiàn,,County,NA,NA,autofill,
183228,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.4_1,Handan,,邯郸市,邯郸,,,,CHN.10.4.14_1,She,Shè,涉县,,Xiàn,,County,NA,NA,autofill,
183419,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.4_1,Handan,,邯郸市,邯郸,,,,CHN.10.4.15_1,Wei,Wèi,魏县,,Xiàn,,County,NA,NA,autofill,
183181,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.4_1,Handan,,邯郸市,邯郸,,,,CHN.10.4.16_1,Wu'an,Wǔ'ān,武安市,,Xiànjíshì,,County City,NA,NA,autofill,
183210,CHN,China,CHN.10_1,,Hebei,河北,河北省,CHN.10.4_1,Handan,,邯郸市,邯郸,,,,CHN.10.4.17_1,Yongnian,Yǒngnián,永年县,,Xiàn,,County,NA,NA,autofill,
186012,CHN,China,CHN.31_1,,Zhejiang,浙江,浙江省,CHN.31.1_1,Hangzhou,,杭州市,杭州,,,,CHN.31.1.1_1,Chun'an,Chún'ān,淳安县,,Xiàn,,County,NA,NA,autofill,
185971,CHN,China,CHN.31_1,,Zhejiang,浙江,浙江省,CHN.31.1_1,Hangzhou,,杭州市,杭州,,,,CHN.31.1.2_1,Fuyang,Fùyáng,富阳市,,Xiànjíshì,,County City,NA,NA,autofill,
185919,CHN,China,CHN.31_1,,Zhejiang,浙江,浙江省,CHN.31.1_1,Hangzhou,,杭州市,杭州,,,,CHN.31.1.3_1,Hangzhou,NA,NA,,Shìxiáqū,,District,NA,NA,autofill,
186113,CHN,China,CHN.31_1,,Zhejiang,浙江,浙江省,CHN.31.1_1,Hangzhou,,杭州市,杭州,,,,CHN.31.1.4_1,Jiande,Jiàndé,建德市,,Xiànjíshì,,County City,NA,NA,autofill,
185903,CHN,China,CHN.31_1,,Zhejiang,浙江,浙江省,CHN.31.1_1,Hangzhou,,杭州市,杭州,,,,CHN.31.1.5_1,Lin'an,Lín'ān,临安市,,Xiànjíshì,,County City,NA,NA,autofill,
185995,CHN,China,CHN.31_1,,Zhejiang,浙江,浙江省,CHN.31.1_1,Hangzhou,,杭州市,杭州,,,,CHN.31.1.6_1,Tonglu,Tónglú,桐庐县,,Xiàn,,County,NA,NA,autofill,
185920,CHN,China,CHN.31_1,,Zhejiang,浙江,浙江省,CHN.31.1_1,Hangzhou,,杭州市,杭州,,,,CHN.31.1.7_1,Xiaoshan,Xiāoshān,萧山区,,Shìxiáqū,,District,NA,NA,autofill,
185884,CHN,China,CHN.31_1,,Zhejiang,浙江,浙江省,CHN.31.1_1,Hangzhou,,杭州市,杭州,,,,CHN.31.1.8_1,Yuhang,Yúháng,余杭区,,Shìxiáqū,,District,NA,NA,autofill,
185021,CHN,China,CHN.22_1,,Shaanxi,陝西|陕西,陕西省,CHN.22.3_1,Hanzhong,,汉中市,汉中,,,,CHN.22.3.1_1,Chenggu,Chénggù,城固县,,Xiàn,,County,NA,NA,autofill,
184982,CHN,China,CHN.22_1,,Shaanxi,陝西|陕西,陕西省,CHN.22.3_1,Hanzhong,,汉中市,汉中,,,,CHN.22.3.2_1,Foping,Fópíng,佛坪县,,Xiàn,,County,NA,NA,autofill,
185150,CHN,China,CHN.22_1,,Shaanxi,陝西|陕西,陕西省,CHN.22.3_1,Hanzhong,,汉中市,汉中,,,,CHN.22.3.3_1,Hanzhong,NA,NA,,Xiànjíshì,,County City,NA,NA,autofill,
184932,CHN,China,CHN.22_1,,Shaanxi,陝西|陕西,陕西省,CHN.22.3_1,Hanzhong,,汉中市,汉中,,,,CHN.22.3.4_1,Liuba,Liúbà,留坝县,,Xiàn,,County,NA,NA,autofill,
185038,CHN,China,CHN.22_1,,Shaanxi,陝西|陕西,陕西省,CHN.22.3_1,Hanzhong,,汉中市,汉中,,,,CHN.22.3.5_1,Lueyang,Lüèyáng,略阳县,,Xiàn,,County,NA,NA,autofill,
185031,CHN,China,CHN.22_1,,Shaanxi,陝西|陕西,陕西省,CHN.22.3_1,Hanzhong,,汉中市,汉中,,,,CHN.22.3.6_1,Mian,Miǎn,勉县,,Xiàn,,County,NA,NA,autofill,
185242,CHN,China,CHN.22_1,,Shaanxi,陝西|陕西,陕西省,CHN.22.3_1,Hanzhong,,汉中市,汉中,,,,CHN.22.3.7_1,Nanzheng,Nánzhèng,南郑县,,Xiàn,,County,NA,NA,autofill,
185212,CHN,China,CHN.22_1,,Shaanxi,陝西|陕西,陕西省,CHN.22.3_1,Hanzhong,,汉中市,汉中,,,,CHN.22.3.8_1,Ningqiang,Níngqiáng,宁强县,,Xiàn,,County,NA,NA,autofill,
185199,CHN,China,CHN.22_1,,Shaanxi,陝西|陕西,陕西省,CHN.22.3_1,Hanzhong,,汉中市,汉中,,,,CHN.22.3.9_1,Xixiang,Xīxiāng,西乡县,,Xiàn,,County,NA,NA,autofill,
184997,CHN,China,CHN.22_1,,Shaanxi,陝西|陕西,陕西省,CHN.22.3_1,Hanzhong,,汉中市,汉中,,,,CHN.22.3.10_1,Yang,Yáng,洋县,,Xiàn,,County,NA,NA,autofill,
185323,CHN,China,CHN.22_1,,Shaanxi,陝西|陕西,陕西省,CHN.22.3_1,Hanzhong,,汉中市,汉中,,,,CHN.22.3.11_1,Zhenba,Zhènbā,镇巴县,,Xiàn,,County,NA,NA,autofill,
181159,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.3_1,Harbin,,哈尔滨市,哈尔滨,,,,CHN.11.3.1_1,Acheng,Āchéng,阿城区,,Shìxiáqū,,District,NA,NA,manual_addition,
181097,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.3_1,Harbin,,哈尔滨市,哈尔滨,,,,CHN.11.3.2_1,Bayan,Bāyàn,巴彦县,,Xiàn,,County,NA,NA,manual_addition,
181157,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.3_1,Harbin,,哈尔滨市,哈尔滨,,,,CHN.11.3.3_1,Bin,Bīn,宾县,,Xiàn,,County,NA,NA,manual_addition,
181146,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.3_1,Harbin,,哈尔滨市,哈尔滨,,,,CHN.11.3.4_1,Fangzheng,Fāngzhèng,方正县,,Xiàn,,County,NA,NA,manual_addition,
181169,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.3_1,Harbin,,哈尔滨市,哈尔滨,,,,CHN.11.3.5_1,Harbin,NA,NA,,Xiànjíshì,,County City,NA,NA,manual_addition,
181126,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.3_1,Harbin,,哈尔滨市,哈尔滨,,,,CHN.11.3.6_1,Hulan,Hūlán,呼兰区,,Shìxiáqū,,District,NA,NA,manual_addition,
181109,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.3_1,Harbin,,哈尔滨市,哈尔滨,,,,CHN.11.3.7_1,Mulan,Mùlán,木兰县,,Xiàn,,County,NA,NA,manual_addition,
181195,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.3_1,Harbin,,哈尔滨市,哈尔滨,,,,CHN.11.3.8_1,Shangzhi,Shàngzhì,尚志市,,Xiànjíshì,,County City,NA,NA,manual_addition,
181184,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.3_1,Harbin,,哈尔滨市,哈尔滨,,,,CHN.11.3.9_1,Shuangcheng,Shuāngchéng,双城市,,Xiànjíshì,,County City,NA,NA,manual_addition,
181106,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.3_1,Harbin,,哈尔滨市,哈尔滨,,,,CHN.11.3.10_1,Tonghe,Tōnghé,通河县,,Xiàn,,County,NA,NA,manual_addition,
181207,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.3_1,Harbin,,哈尔滨市,哈尔滨,,,,CHN.11.3.11_1,Wuchang,Wǔcháng,五常市,,Xiànjíshì,,County City,NA,NA,manual_addition,
181182,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.3_1,Harbin,,哈尔滨市,哈尔滨,,,,CHN.11.3.12_1,Yanshou,Yánshòu,延寿县,,Xiàn,,County,NA,NA,manual_addition,
181099,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.3_1,Harbin,,哈尔滨市,哈尔滨,,,,CHN.11.3.13_1,Yilan,Yīlán,依兰县,,Xiàn,,County,NA,NA,manual_addition,
183617,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.2_1,Hebi,,鹤壁市,鹤壁,,,,CHN.12.2.1_1,Hebi,NA,NA,,Xiànjíshì,,County City,NA,NA,autofill,
183768,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.2_1,Hebi,,鹤壁市,鹤壁,,,,CHN.12.2.2_1,Qi,Qí,淇县,,Xiàn,,County,NA,NA,autofill,
183739,CHN,China,CHN.12_1,,Henan,河南,河南省,CHN.12.2_1,Hebi,,鹤壁市,鹤壁,,,,CHN.12.2.3_1,Xun,NA,NA,,Xiàn,,County,NA,NA,autofill,
193531,CHN,China,CHN.7_1,,Guangxi,廣西壯族自治區|广西壮族自治区,广西壮族自治区,CHN.7.7_1,Hechi,,河池市,河池,,,,CHN.7.7.1_1,Bama Yao,Bāmǎ Yáozú,巴马瑶族自治县,,Zìzhìxiàn,,Autonomous County,NA,NA,autofill,
193565,CHN,China,CHN.7_1,,Guangxi,廣西壯族自治區|广西壮族自治区,广西壮族自治区,CHN.7.7_1,Hechi,,河池市,河池,,,,CHN.7.7.2_1,Dahua Yao 	,Dàhuà Yáozú,大化瑶族自治县,,Zìzhìxiàn,,Autonomous County,NA,NA,autofill,
192683,CHN,China,CHN.7_1,,Guangxi,廣西壯族自治區|广西壮族自治区,广西壮族自治区,CHN.7.7_1,Hechi,,河池市,河池,,,,CHN.7.7.3_1,Donglan,Dōnglán,东兰县,,Xiàn,,County,NA,NA,autofill,
193173,CHN,China,CHN.7_1,,Guangxi,廣西壯族自治區|广西壮族自治区,广西壮族自治区,CHN.7.7_1,Hechi,,河池市,河池,,,,CHN.7.7.4_1,Du’an Yao,Dū'ān Yáozú,都安瑶族自治县,,Zìzhìxiàn,,Autonomous County,NA,NA,autofill,
192730,CHN,China,CHN.7_1,,Guangxi,廣西壯族自治區|广西壮族自治区,广西壮族自治区,CHN.7.7_1,Hechi,,河池市,河池,,,,CHN.7.7.5_1,Fengshan,Fèngshān,凤山县,,Xiàn,,County,NA,NA,autofill,
192498,CHN,China,CHN.7_1,,Guangxi,廣西壯族自治區|广西壮族自治区,广西壮族自治区,CHN.7.7_1,Hechi,,河池市,河池,,,,CHN.7.7.6_1,Hechi,NA,NA,,Zizhiqu,,County,NA,NA,autofill,
191806,CHN,China,CHN.7_1,,Guangxi,廣西壯族自治區|广西壮族自治区,广西壮族自治区,CHN.7.7_1,Hechi,,河池市,河池,,,,CHN.7.7.7_1,Huanjiang Maonan,Huánjiāng Máonánzú,环江毛南族自治县,,Zìzhìxiàn,,Autonomous County,NA,NA,autofill,
192033,CHN,China,CHN.7_1,,Guangxi,廣西壯族自治區|广西壮族自治区,广西壮族自治区,CHN.7.7_1,Hechi,,河池市,河池,,,,CHN.7.7.8_1,Luocheng Mulao,Luóchéng Mùlǎozú,罗城仫佬族自治县,,Zìzhìxiàn,,Autonomous County,NA,NA,autofill,
191740,CHN,China,CHN.7_1,,Guangxi,廣西壯族自治區|广西壮族自治区,广西壮族自治区,CHN.7.7_1,Hechi,,河池市,河池,,,,CHN.7.7.9_1,Nandan,Nándān,南丹县,,Xiàn,,County,NA,NA,autofill,
191854,CHN,China,CHN.7_1,,Guangxi,廣西壯族自治區|广西壮族自治区,广西壮族自治区,CHN.7.7_1,Hechi,,河池市,河池,,,,CHN.7.7.10_1,Tian'e,Tiān'é,天峨县,,Xiàn,,County,NA,NA,autofill,
192615,CHN,China,CHN.7_1,,Guangxi,廣西壯族自治區|广西壮族自治区,广西壮族自治区,CHN.7.7_1,Hechi,,河池市,河池,,,,CHN.7.7.11_1,Yanshan,Yànshān,雁山区,,Shìxiáqū,,District,NA,NA,autofill,
185383,CHN,China,CHN.1_1,,Anhui,安徽|安徽,安徽省,CHN.1.8_1,Hefei,,合肥市,合肥,,,,CHN.1.8.1_1,Changfeng,Chángfēng,长丰县,,Xiàn,,County,NA,NA,google translate,
185463,CHN,China,CHN.1_1,,Anhui,安徽|安徽,安徽省,CHN.1.8_1,Hefei,,合肥市,合肥,,,,CHN.1.8.2_1,Feidong,Féidōng,肥东县,,Xiàn,,County,NA,NA,google translate,
185530,CHN,China,CHN.1_1,,Anhui,安徽|安徽,安徽省,CHN.1.8_1,Hefei,,合肥市,合肥,,,,CHN.1.8.3_1,Feixi,Féixī,肥西县,,Xiàn,,County,NA,NA,google translate,
185537,CHN,China,CHN.1_1,,Anhui,安徽|安徽,安徽省,CHN.1.8_1,Hefei,,合肥市,合肥,,,,CHN.1.8.4_1,Hefei,NA,NA,合肥,Shìxiáqū,,District,NA,NA,google translate,
180992,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.4_1,Hegang,,鹤岗市,鹤岗,,,,CHN.11.4.1_1,Hegang,NA,鹤岗区,,Shìxiáqū,,District,NA,NA,autofill,
180938,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.4_1,Hegang,,鹤岗市,鹤岗,,,,CHN.11.4.2_1,Hegang shì,Hègǎng,鹤岗市,,Xiànjíshì,,County City,NA,NA,autofill,
180934,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.4_1,Hegang,,鹤岗市,鹤岗,,,,CHN.11.4.3_1,Luobei,Luóběi,萝北县,,Xiàn,,County,NA,NA,autofill,
180988,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.4_1,Hegang,,鹤岗市,鹤岗,,,,CHN.11.4.4_1,Suibin,Suíbīn,绥滨县,,Xiàn,,County,NA,NA,autofill,
180917,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.5_1,Heihe,,黑河市,黑河,,,,CHN.11.5.1_1,Bei'an,Běi'ān,北安市,,Xiànjíshì,,County City,NA,NA,autofill,
180850,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.5_1,Heihe,,黑河市,黑河,,,,CHN.11.5.2_1,Dedu,NA,NA,,Xiàn,,County,NA,NA,autofill,
180704,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.5_1,Heihe,,黑河市,黑河,,,,CHN.11.5.3_1,Heihe,NA,NA,,Xiànjíshì,,County City,NA,NA,autofill,
180703,CHN,China,CHN.11_1,,Heilongjiang,黑龙江省|黑龍江省,黑龙江省,CHN.11.5_1,Heihe,,黑河市,黑河,,,,CHN.11.5.4_1,Nenjiang,Nènjiāng,嫩江县,,Xiàn,,County,NA,NA,autofill,
