"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Morgan","539","US-13211","13","211","19138","42","6","2816.39","31.35","135.86","26"
"Murray","1093","US-13213","13","213","40261","66","9","2714.79","22.35","362.63","146"
"Muscogee","6414","US-13215","13","215","191626","698","175","3347.14","91.32","84.54","162"
"Newton","2918","US-13217","13","217","112354","303","96","2597.15","85.44","121.05","136"
"Non-GA Resident/Unknown State","14993","US-.",".",".","0","672","189","0","0","0","1747"
"Oconee","871","US-13219","13","219","41737","73","31","2086.88","74.27","126.99","53"
"Oglethorpe","430","US-13221","13","221","15240","48","13","2821.52","85.3","269.03","41"
"Paulding","3245","US-13223","13","223","172542","156","61","1880.7","35.35","125.77","217"
"Peach","802","US-13225","13","225","27375","108","26","2929.68","94.98","248.4","68"
"Pickens","816","US-13227","13","227","33530","69","10","2433.64","29.82","372.8","125"
"Pierce","688","US-13229","13","229","19545","84","24","3520.08","122.79","245.59","48"
"Pike","395","US-13231","13","231","18860","33","11","2094.38","58.32","132.56","25"
"Polk","1748","US-13233","13","233","43482","139","29","4020.05","66.69","278.28","121"
"Pulaski","343","US-13235","13","235","10893","42","23","3148.81","211.14","183.6","20"
"Putnam","817","US-13237","13","237","21885","70","27","3733.15","123.37","210.19","46"
"Quitman","42","US-13239","13","239","2294","7","1","1830.86","43.59","174.37","4"
"Rabun","435","US-13241","13","241","16986","55","11","2560.93","64.76","105.97","18"
"Randolph","340","US-13243","13","243","6754","56","29","5034.05","429.38","14.81","1"
"Richmond","8115","US-13245","13","245","202240","634","185","4012.56","91.48","216.57","438"
"Rockdale","2169","US-13247","13","247","94960","282","41","2284.12","43.18","164.28","156"
"Schley","109","US-13249","13","249","5275","16","2","2066.35","37.91","18.96","1"
"Screven","452","US-13251","13","251","13900","47","11","3251.8","79.14","93.53","13"
"Seminole","396","US-13253","13","253","8140","31","11","4864.86","135.14","196.56","16"
"Spalding","1629","US-13255","13","255","69110","209","63","2357.11","91.16","221.39","153"
"Stephens","1293","US-13257","13","257","26328","131","42","4911.12","159.53","197.51","52"
"Stewart","571","US-13259","13","259","6129","81","16","9316.36","261.05","750.53","46"
"Sumter","967","US-13261","13","261","29399","206","68","3289.23","231.3","47.62","14"
"Talbot","176","US-13263","13","263","6158","26","8","2858.07","129.91","146.15","9"
"Taliaferro","31","US-13265","13","265","1632","2","0","1899.51","0","367.65","6"
"Tattnall","954","US-13267","13","267","25411","70","16","3754.28","62.96","184.96","47"
"Taylor","237","US-13269","13","269","7958","33","12","2978.14","150.79","163.36","13"
"Telfair","504","US-13271","13","271","15644","44","24","3221.68","153.41","543.34","85"
"Terrell","341","US-13273","13","273","8467","74","32","4027.4","377.94","59.05","5"
"Thomas","1619","US-13275","13","275","44431","176","71","3643.85","159.8","105.78","47"
"Tift","1981","US-13277","13","277","40830","244","65","4851.82","159.2","181.24","74"
"Toombs","1518","US-13279","13","279","26983","117","57","5625.76","211.24","281.66","76"
"Towns","455","US-13281","13","281","12034","58","13","3780.95","108.03","432.11","52"
"Treutlen","317","US-13283","13","283","6829","33","12","4641.97","175.72","541.81","37"
"Troup","3068","US-13285","13","285","70414","340","109","4357.09","154.8","171.84","121"
"Turner","338","US-13287","13","287","8076","51","24","4185.24","297.18","86.68","7"
"Twiggs","222","US-13289","13","289","8086","51","10","2745.49","123.67","148.4","12"
"Union","911","US-13291","13","291","25335","97","26","3595.82","102.62","209.2","53"
"Unknown","1871","US-.",".",".","0","38","6","0","0","0","197"
"Upson","844","US-13293","13","293","26277","98","71","3211.93","270.2","95.14","25"
"Walker","1941","US-13295","13","295","69610","98","46","2788.39","66.08","271.51","189"
"Walton","2388","US-13297","13","297","95814","231","70","2492.33","73.06","158.64","152"
"Ware","1764","US-13299","13","299","35853","195","65","4920.09","181.3","184.09","66"
"Warren","169","US-13301","13","301","5210","28","6","3243.76","115.16","115.16","6"
"Washington","792","US-13303","13","303","20302","49","13","3901.09","64.03","334.94","68"
"Wayne","1262","US-13305","13","305","29974","118","33","4210.32","110.1","200.17","60"
"Webster","44","US-13307","13","307","2550","10","2","1725.49","78.43","39.22","1"
"Wheeler","370","US-13309","13","309","7909","23","17","4678.21","214.94","189.66","15"
"White","1021","US-13311","13","311","31758","107","24","3214.94","75.57","113.36","36"
"Whitfield","5646","US-13313","13","313","104672","284","64","5393.99","61.14","549.34","575"
"Wilcox","259","US-13315","13","315","8790","53","25","2946.53","284.41","125.14","11"
"Wilkes","315","US-13317","13","317","10014","35","7","3145.6","69.9","369.48","37"
"Wilkinson","372","US-13319","13","319","8919","65","17","4170.87","190.6","112.12","10"
"Worth","610","US-13321","13","321","20142","103","35","3028.5","173.77","109.22","22"
