"","ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE","source_type","source_url","who_by","access_date","notes","infection_date"
"4191","China","Inner Mongolia Autonomous Region","Hohhot",0,NA,NA,NA,NA,"2020-01-10","","","",NA,"",NA
"4192","China","Inner Mongolia Autonomous Region","Hulunbuir",0,NA,NA,NA,NA,"2020-01-10","","","",NA,"",NA
"4193","China","Inner Mongolia Autonomous Region","Ordos",0,NA,NA,NA,NA,"2020-01-10","","","",NA,"",NA
"4194","China","Inner Mongolia Autonomous Region","Tongliao",0,NA,NA,NA,NA,"2020-01-10","","","",NA,"",NA
"4195","China","Inner Mongolia Autonomous Region","Ulanqab",0,NA,NA,NA,NA,"2020-01-10","","","",NA,"",NA
"4196","China","Inner Mongolia Autonomous Region","Wuhai",0,NA,NA,NA,NA,"2020-01-10","","","",NA,"",NA
"4197","China","Inner Mongolia Autonomous Region","Xilingol League",0,NA,NA,NA,NA,"2020-01-10","","","",NA,"",NA
"4198","China","Inner Mongolia Autonomous Region","Alxa League",0,NA,NA,NA,NA,"2020-01-11","","","",NA,"",NA
"4199","China","Inner Mongolia Autonomous Region","Baotou",0,NA,NA,NA,NA,"2020-01-11","","","",NA,"",NA
"4200","China","Inner Mongolia Autonomous Region","Bayannur",0,NA,NA,NA,NA,"2020-01-11","","","",NA,"",NA
"4201","China","Inner Mongolia Autonomous Region","Chifeng",0,NA,NA,NA,NA,"2020-01-11","","","",NA,"",NA
"4202","China","Inner Mongolia Autonomous Region","Hinggan League",0,NA,NA,NA,NA,"2020-01-11","","","",NA,"",NA
"4203","China","Inner Mongolia Autonomous Region","Hohhot",0,NA,NA,NA,NA,"2020-01-11","","","",NA,"",NA
"4204","China","Inner Mongolia Autonomous Region","Hulunbuir",0,NA,NA,NA,NA,"2020-01-11","","","",NA,"",NA
"4205","China","Inner Mongolia Autonomous Region","Ordos",0,NA,NA,NA,NA,"2020-01-11","","","",NA,"",NA
"4206","China","Inner Mongolia Autonomous Region","Tongliao",0,NA,NA,NA,NA,"2020-01-11","","","",NA,"",NA
"4207","China","Inner Mongolia Autonomous Region","Ulanqab",0,NA,NA,NA,NA,"2020-01-11","","","",NA,"",NA
"4208","China","Inner Mongolia Autonomous Region","Wuhai",0,NA,NA,NA,NA,"2020-01-11","","","",NA,"",NA
"4209","China","Inner Mongolia Autonomous Region","Xilingol League",0,NA,NA,NA,NA,"2020-01-11","","","",NA,"",NA
"4210","China","Inner Mongolia Autonomous Region","Alxa League",0,NA,NA,NA,NA,"2020-01-12","","","",NA,"",NA
"4211","China","Inner Mongolia Autonomous Region","Baotou",0,NA,NA,NA,NA,"2020-01-12","","","",NA,"",NA
"4212","China","Inner Mongolia Autonomous Region","Bayannur",0,NA,NA,NA,NA,"2020-01-12","","","",NA,"",NA
"4213","China","Inner Mongolia Autonomous Region","Chifeng",0,NA,NA,NA,NA,"2020-01-12","","","",NA,"",NA
"4214","China","Inner Mongolia Autonomous Region","Hinggan League",0,NA,NA,NA,NA,"2020-01-12","","","",NA,"",NA
"4215","China","Inner Mongolia Autonomous Region","Hohhot",0,NA,NA,NA,NA,"2020-01-12","","","",NA,"",NA
"4216","China","Inner Mongolia Autonomous Region","Hulunbuir",0,NA,NA,NA,NA,"2020-01-12","","","",NA,"",NA
"4217","China","Inner Mongolia Autonomous Region","Ordos",0,NA,NA,NA,NA,"2020-01-12","","","",NA,"",NA
"4218","China","Inner Mongolia Autonomous Region","Tongliao",0,NA,NA,NA,NA,"2020-01-12","","","",NA,"",NA
"4219","China","Inner Mongolia Autonomous Region","Ulanqab",0,NA,NA,NA,NA,"2020-01-12","","","",NA,"",NA
"4220","China","Inner Mongolia Autonomous Region","Wuhai",0,NA,NA,NA,NA,"2020-01-12","","","",NA,"",NA
"4221","China","Inner Mongolia Autonomous Region","Xilingol League",0,NA,NA,NA,NA,"2020-01-12","","","",NA,"",NA
"4222","China","Inner Mongolia Autonomous Region","Alxa League",0,NA,NA,NA,NA,"2020-01-13","","","",NA,"",NA
"4223","China","Inner Mongolia Autonomous Region","Baotou",0,NA,NA,NA,NA,"2020-01-13","","","",NA,"",NA
"4224","China","Inner Mongolia Autonomous Region","Bayannur",0,NA,NA,NA,NA,"2020-01-13","","","",NA,"",NA
"4225","China","Inner Mongolia Autonomous Region","Chifeng",0,NA,NA,NA,NA,"2020-01-13","","","",NA,"",NA
"4226","China","Inner Mongolia Autonomous Region","Hinggan League",0,NA,NA,NA,NA,"2020-01-13","","","",NA,"",NA
"4227","China","Inner Mongolia Autonomous Region","Hohhot",0,NA,NA,NA,NA,"2020-01-13","","","",NA,"",NA
"4228","China","Inner Mongolia Autonomous Region","Hulunbuir",0,NA,NA,NA,NA,"2020-01-13","","","",NA,"",NA
"4229","China","Inner Mongolia Autonomous Region","Ordos",0,NA,NA,NA,NA,"2020-01-13","","","",NA,"",NA
"4230","China","Inner Mongolia Autonomous Region","Tongliao",0,NA,NA,NA,NA,"2020-01-13","","","",NA,"",NA
"4231","China","Inner Mongolia Autonomous Region","Ulanqab",0,NA,NA,NA,NA,"2020-01-13","","","",NA,"",NA
"4232","China","Inner Mongolia Autonomous Region","Wuhai",0,NA,NA,NA,NA,"2020-01-13","","","",NA,"",NA
"4233","China","Inner Mongolia Autonomous Region","Xilingol League",0,NA,NA,NA,NA,"2020-01-13","","","",NA,"",NA
"4234","China","Inner Mongolia Autonomous Region","Alxa League",0,NA,NA,NA,NA,"2020-01-14","","","",NA,"",NA
"4235","China","Inner Mongolia Autonomous Region","Baotou",0,NA,NA,NA,NA,"2020-01-14","","","",NA,"",NA
"4236","China","Inner Mongolia Autonomous Region","Bayannur",0,NA,NA,NA,NA,"2020-01-14","","","",NA,"",NA
"4237","China","Inner Mongolia Autonomous Region","Chifeng",0,NA,NA,NA,NA,"2020-01-14","","","",NA,"",NA
"4238","China","Inner Mongolia Autonomous Region","Hinggan League",0,NA,NA,NA,NA,"2020-01-14","","","",NA,"",NA
"4239","China","Inner Mongolia Autonomous Region","Hohhot",0,NA,NA,NA,NA,"2020-01-14","","","",NA,"",NA
"4240","China","Inner Mongolia Autonomous Region","Hulunbuir",0,NA,NA,NA,NA,"2020-01-14","","","",NA,"",NA
"4241","China","Inner Mongolia Autonomous Region","Ordos",0,NA,NA,NA,NA,"2020-01-14","","","",NA,"",NA
"4242","China","Inner Mongolia Autonomous Region","Tongliao",0,NA,NA,NA,NA,"2020-01-14","","","",NA,"",NA
"4243","China","Inner Mongolia Autonomous Region","Ulanqab",0,NA,NA,NA,NA,"2020-01-14","","","",NA,"",NA
"4244","China","Inner Mongolia Autonomous Region","Wuhai",0,NA,NA,NA,NA,"2020-01-14","","","",NA,"",NA
"4245","China","Inner Mongolia Autonomous Region","Xilingol League",0,NA,NA,NA,NA,"2020-01-14","","","",NA,"",NA
"4246","China","Inner Mongolia Autonomous Region","Alxa League",0,NA,NA,NA,NA,"2020-01-15","","","",NA,"",NA
"4247","China","Inner Mongolia Autonomous Region","Baotou",0,NA,NA,NA,NA,"2020-01-15","","","",NA,"",NA
"4248","China","Inner Mongolia Autonomous Region","Bayannur",0,NA,NA,NA,NA,"2020-01-15","","","",NA,"",NA
"4249","China","Inner Mongolia Autonomous Region","Chifeng",0,NA,NA,NA,NA,"2020-01-15","","","",NA,"",NA
"4250","China","Inner Mongolia Autonomous Region","Hinggan League",0,NA,NA,NA,NA,"2020-01-15","","","",NA,"",NA
"4251","China","Inner Mongolia Autonomous Region","Hohhot",0,NA,NA,NA,NA,"2020-01-15","","","",NA,"",NA
"4252","China","Inner Mongolia Autonomous Region","Hulunbuir",0,NA,NA,NA,NA,"2020-01-15","","","",NA,"",NA
"4253","China","Inner Mongolia Autonomous Region","Ordos",0,NA,NA,NA,NA,"2020-01-15","","","",NA,"",NA
"4254","China","Inner Mongolia Autonomous Region","Tongliao",0,NA,NA,NA,NA,"2020-01-15","","","",NA,"",NA
"4255","China","Inner Mongolia Autonomous Region","Ulanqab",0,NA,NA,NA,NA,"2020-01-15","","","",NA,"",NA
"4256","China","Inner Mongolia Autonomous Region","Wuhai",0,NA,NA,NA,NA,"2020-01-15","","","",NA,"",NA
"4257","China","Inner Mongolia Autonomous Region","Xilingol League",0,NA,NA,NA,NA,"2020-01-15","","","",NA,"",NA
"4258","China","Inner Mongolia Autonomous Region","Alxa League",0,NA,NA,NA,NA,"2020-01-16","","","",NA,"",NA
"4259","China","Inner Mongolia Autonomous Region","Baotou",0,NA,NA,NA,NA,"2020-01-16","","","",NA,"",NA
"4260","China","Inner Mongolia Autonomous Region","Bayannur",0,NA,NA,NA,NA,"2020-01-16","","","",NA,"",NA
"4261","China","Inner Mongolia Autonomous Region","Chifeng",0,NA,NA,NA,NA,"2020-01-16","","","",NA,"",NA
"4262","China","Inner Mongolia Autonomous Region","Hinggan League",0,NA,NA,NA,NA,"2020-01-16","","","",NA,"",NA
"4263","China","Inner Mongolia Autonomous Region","Hohhot",0,NA,NA,NA,NA,"2020-01-16","","","",NA,"",NA
"4264","China","Inner Mongolia Autonomous Region","Hulunbuir",0,NA,NA,NA,NA,"2020-01-16","","","",NA,"",NA
"4265","China","Inner Mongolia Autonomous Region","Ordos",0,NA,NA,NA,NA,"2020-01-16","","","",NA,"",NA
"4266","China","Inner Mongolia Autonomous Region","Tongliao",0,NA,NA,NA,NA,"2020-01-16","","","",NA,"",NA
"4267","China","Inner Mongolia Autonomous Region","Ulanqab",0,NA,NA,NA,NA,"2020-01-16","","","",NA,"",NA
"4268","China","Inner Mongolia Autonomous Region","Wuhai",0,NA,NA,NA,NA,"2020-01-16","","","",NA,"",NA
"4269","China","Inner Mongolia Autonomous Region","Xilingol League",0,NA,NA,NA,NA,"2020-01-16","","","",NA,"",NA
"4270","China","Inner Mongolia Autonomous Region","Alxa League",0,NA,NA,NA,NA,"2020-01-17","","","",NA,"",NA
"4271","China","Inner Mongolia Autonomous Region","Baotou",0,NA,NA,NA,NA,"2020-01-17","","","",NA,"",NA
"4272","China","Inner Mongolia Autonomous Region","Bayannur",0,NA,NA,NA,NA,"2020-01-17","","","",NA,"",NA
"4273","China","Inner Mongolia Autonomous Region","Chifeng",0,NA,NA,NA,NA,"2020-01-17","","","",NA,"",NA
"4274","China","Inner Mongolia Autonomous Region","Hinggan League",0,NA,NA,NA,NA,"2020-01-17","","","",NA,"",NA
"4275","China","Inner Mongolia Autonomous Region","Hohhot",0,NA,NA,NA,NA,"2020-01-17","","","",NA,"",NA
"4276","China","Inner Mongolia Autonomous Region","Hulunbuir",0,NA,NA,NA,NA,"2020-01-17","","","",NA,"",NA
"4277","China","Inner Mongolia Autonomous Region","Ordos",0,NA,NA,NA,NA,"2020-01-17","","","",NA,"",NA
"4278","China","Inner Mongolia Autonomous Region","Tongliao",0,NA,NA,NA,NA,"2020-01-17","","","",NA,"",NA
"4279","China","Inner Mongolia Autonomous Region","Ulanqab",0,NA,NA,NA,NA,"2020-01-17","","","",NA,"",NA
"4280","China","Inner Mongolia Autonomous Region","Wuhai",0,NA,NA,NA,NA,"2020-01-17","","","",NA,"",NA
"4281","China","Inner Mongolia Autonomous Region","Xilingol League",0,NA,NA,NA,NA,"2020-01-17","","","",NA,"",NA
"4282","China","Inner Mongolia Autonomous Region","Alxa League",0,NA,NA,NA,NA,"2020-01-18","","","",NA,"",NA
"4283","China","Inner Mongolia Autonomous Region","Baotou",0,NA,NA,NA,NA,"2020-01-18","","","",NA,"",NA
"4284","China","Inner Mongolia Autonomous Region","Bayannur",0,NA,NA,NA,NA,"2020-01-18","","","",NA,"",NA
"4285","China","Inner Mongolia Autonomous Region","Chifeng",0,NA,NA,NA,NA,"2020-01-18","","","",NA,"",NA
"4286","China","Inner Mongolia Autonomous Region","Hinggan League",0,NA,NA,NA,NA,"2020-01-18","","","",NA,"",NA
"4287","China","Inner Mongolia Autonomous Region","Hohhot",0,NA,NA,NA,NA,"2020-01-18","","","",NA,"",NA
"4288","China","Inner Mongolia Autonomous Region","Hulunbuir",0,NA,NA,NA,NA,"2020-01-18","","","",NA,"",NA
"4289","China","Inner Mongolia Autonomous Region","Ordos",0,NA,NA,NA,NA,"2020-01-18","","","",NA,"",NA
"4290","China","Inner Mongolia Autonomous Region","Tongliao",0,NA,NA,NA,NA,"2020-01-18","","","",NA,"",NA
"4291","China","Inner Mongolia Autonomous Region","Ulanqab",0,NA,NA,NA,NA,"2020-01-18","","","",NA,"",NA
"4292","China","Inner Mongolia Autonomous Region","Wuhai",0,NA,NA,NA,NA,"2020-01-18","","","",NA,"",NA
"4293","China","Inner Mongolia Autonomous Region","Xilingol League",0,NA,NA,NA,NA,"2020-01-18","","","",NA,"",NA
"4294","China","Inner Mongolia Autonomous Region","Alxa League",0,NA,NA,NA,NA,"2020-01-19","","","",NA,"",NA
"4295","China","Inner Mongolia Autonomous Region","Baotou",0,NA,NA,NA,NA,"2020-01-19","","","",NA,"",NA
"4296","China","Inner Mongolia Autonomous Region","Bayannur",0,NA,NA,NA,NA,"2020-01-19","","","",NA,"",NA
"4297","China","Inner Mongolia Autonomous Region","Chifeng",0,NA,NA,NA,NA,"2020-01-19","","","",NA,"",NA
"4298","China","Inner Mongolia Autonomous Region","Hinggan League",0,NA,NA,NA,NA,"2020-01-19","","","",NA,"",NA
"4299","China","Inner Mongolia Autonomous Region","Hohhot",0,NA,NA,NA,NA,"2020-01-19","","","",NA,"",NA
"4300","China","Inner Mongolia Autonomous Region","Hulunbuir",0,NA,NA,NA,NA,"2020-01-19","","","",NA,"",NA
"4301","China","Inner Mongolia Autonomous Region","Ordos",0,NA,NA,NA,NA,"2020-01-19","","","",NA,"",NA
"4302","China","Inner Mongolia Autonomous Region","Tongliao",0,NA,NA,NA,NA,"2020-01-19","","","",NA,"",NA
"4303","China","Inner Mongolia Autonomous Region","Ulanqab",0,NA,NA,NA,NA,"2020-01-19","","","",NA,"",NA
"4304","China","Inner Mongolia Autonomous Region","Wuhai",0,NA,NA,NA,NA,"2020-01-19","","","",NA,"",NA
"4305","China","Inner Mongolia Autonomous Region","Xilingol League",0,NA,NA,NA,NA,"2020-01-19","","","",NA,"",NA
"4306","China","Inner Mongolia Autonomous Region","Alxa League",0,NA,NA,NA,NA,"2020-01-20","","","",NA,"",NA
"4307","China","Inner Mongolia Autonomous Region","Baotou",0,NA,NA,NA,NA,"2020-01-20","","","",NA,"",NA
"4308","China","Inner Mongolia Autonomous Region","Bayannur",0,NA,NA,NA,NA,"2020-01-20","","","",NA,"",NA
"4309","China","Inner Mongolia Autonomous Region","Chifeng",0,NA,NA,NA,NA,"2020-01-20","","","",NA,"",NA
"4310","China","Inner Mongolia Autonomous Region","Hinggan League",0,NA,NA,NA,NA,"2020-01-20","","","",NA,"",NA
"4311","China","Inner Mongolia Autonomous Region","Hohhot",0,NA,NA,NA,NA,"2020-01-20","","","",NA,"",NA
"4312","China","Inner Mongolia Autonomous Region","Hulunbuir",0,NA,NA,NA,NA,"2020-01-20","","","",NA,"",NA
"4313","China","Inner Mongolia Autonomous Region","Ordos",0,NA,NA,NA,NA,"2020-01-20","","","",NA,"",NA
"4314","China","Inner Mongolia Autonomous Region","Tongliao",0,NA,NA,NA,NA,"2020-01-20","","","",NA,"",NA
"4315","China","Inner Mongolia Autonomous Region","Ulanqab",0,NA,NA,NA,NA,"2020-01-20","","","",NA,"",NA
"4316","China","Inner Mongolia Autonomous Region","Wuhai",0,NA,NA,NA,NA,"2020-01-20","","","",NA,"",NA
"4317","China","Inner Mongolia Autonomous Region","Xilingol League",0,NA,NA,NA,NA,"2020-01-20","","","",NA,"",NA
"4318","China","Inner Mongolia Autonomous Region","Alxa League",0,NA,NA,NA,NA,"2020-01-21","","","",NA,"",NA
"4319","China","Inner Mongolia Autonomous Region","Baotou",0,NA,NA,NA,NA,"2020-01-21","","","",NA,"",NA
"4320","China","Inner Mongolia Autonomous Region","Bayannur",0,NA,NA,NA,NA,"2020-01-21","","","",NA,"",NA
"4321","China","Inner Mongolia Autonomous Region","Chifeng",0,NA,NA,NA,NA,"2020-01-21","","","",NA,"",NA
"4322","China","Inner Mongolia Autonomous Region","Hinggan League",0,NA,NA,NA,NA,"2020-01-21","","","",NA,"",NA
"4323","China","Inner Mongolia Autonomous Region","Hohhot",0,NA,NA,NA,NA,"2020-01-21","","","",NA,"",NA
"4324","China","Inner Mongolia Autonomous Region","Hulunbuir",0,NA,NA,NA,NA,"2020-01-21","","","",NA,"",NA
"4325","China","Inner Mongolia Autonomous Region","Ordos",0,NA,NA,NA,NA,"2020-01-21","","","",NA,"",NA
"4326","China","Inner Mongolia Autonomous Region","Tongliao",0,NA,NA,NA,NA,"2020-01-21","","","",NA,"",NA
"4327","China","Inner Mongolia Autonomous Region","Ulanqab",0,NA,NA,NA,NA,"2020-01-21","","","",NA,"",NA
"4328","China","Inner Mongolia Autonomous Region","Wuhai",0,NA,NA,NA,NA,"2020-01-21","","","",NA,"",NA
"4329","China","Inner Mongolia Autonomous Region","Xilingol League",0,NA,NA,NA,NA,"2020-01-21","","","",NA,"",NA
"4330","China","Inner Mongolia Autonomous Region","Alxa League",0,NA,NA,NA,NA,"2020-01-22","","","",NA,"",NA
"4331","China","Inner Mongolia Autonomous Region","Baotou",0,NA,NA,NA,NA,"2020-01-22","","","",NA,"",NA
"4332","China","Inner Mongolia Autonomous Region","Bayannur",0,NA,NA,NA,NA,"2020-01-22","","","",NA,"",NA
"4333","China","Inner Mongolia Autonomous Region","Chifeng",0,NA,NA,NA,NA,"2020-01-22","","","",NA,"",NA
"4334","China","Inner Mongolia Autonomous Region","Hinggan League",0,NA,NA,NA,NA,"2020-01-22","","","",NA,"",NA
"4335","China","Inner Mongolia Autonomous Region","Hohhot",0,NA,NA,NA,NA,"2020-01-22","","","",NA,"",NA
"4336","China","Inner Mongolia Autonomous Region","Hulunbuir",0,NA,NA,NA,NA,"2020-01-22","","","",NA,"",NA
"4337","China","Inner Mongolia Autonomous Region","Ordos",0,NA,NA,NA,NA,"2020-01-22","","","",NA,"",NA
"4338","China","Inner Mongolia Autonomous Region","Tongliao",0,NA,NA,NA,NA,"2020-01-22","","","",NA,"",NA
"4339","China","Inner Mongolia Autonomous Region","Ulanqab",0,NA,NA,NA,NA,"2020-01-22","","","",NA,"",NA
"4340","China","Inner Mongolia Autonomous Region","Wuhai",0,NA,NA,NA,NA,"2020-01-22","","","",NA,"",NA
"4341","China","Inner Mongolia Autonomous Region","Xilingol League",0,NA,NA,NA,NA,"2020-01-22","","","",NA,"",NA
"4342","China","Jiangsu Province","Changzhou",0,NA,NA,NA,NA,"2019-12-31","","","",NA,"",NA
"4343","China","Jiangsu Province","Huai'an",0,NA,NA,NA,NA,"2019-12-31","","","",NA,"",NA
"4344","China","Jiangsu Province","Lianyungang",0,NA,NA,NA,NA,"2019-12-31","","","",NA,"",NA
"4345","China","Jiangsu Province","Nanjing",0,NA,NA,NA,NA,"2019-12-31","","","",NA,"",NA
"4346","China","Jiangsu Province","Nantong",0,NA,NA,NA,NA,"2019-12-31","","","",NA,"",NA
"4347","China","Jiangsu Province","Suqian",0,NA,NA,NA,NA,"2019-12-31","","","",NA,"",NA
"4348","China","Jiangsu Province","Suzhou",0,NA,NA,NA,NA,"2019-12-31","","","",NA,"","2020-01-22"
"4349","China","Jiangsu Province","Taizhou",0,NA,NA,NA,NA,"2019-12-31","","","",NA,"",NA
"4350","China","Jiangsu Province","Wuxi",0,NA,NA,NA,NA,"2019-12-31","","","",NA,"",NA
"4351","China","Jiangsu Province","Xuzhou",0,NA,NA,NA,NA,"2019-12-31","","","",NA,"",NA
"4352","China","Jiangsu Province","Yancheng",0,NA,NA,NA,NA,"2019-12-31","","","",NA,"",NA
"4353","China","Jiangsu Province","Yangzhou",0,NA,NA,NA,NA,"2019-12-31","","","",NA,"",NA
"4354","China","Jiangsu Province","Zhenjiang",0,NA,NA,NA,NA,"2019-12-31","","","",NA,"",NA
"4355","China","Jiangsu Province","Changzhou",0,NA,NA,NA,NA,"2020-01-01","","","",NA,"",NA
"4356","China","Jiangsu Province","Huai'an",0,NA,NA,NA,NA,"2020-01-01","","","",NA,"",NA
"4357","China","Jiangsu Province","Lianyungang",0,NA,NA,NA,NA,"2020-01-01","","","",NA,"",NA
"4358","China","Jiangsu Province","Nanjing",0,NA,NA,NA,NA,"2020-01-01","","","",NA,"",NA
"4359","China","Jiangsu Province","Nantong",0,NA,NA,NA,NA,"2020-01-01","","","",NA,"",NA
"4360","China","Jiangsu Province","Suqian",0,NA,NA,NA,NA,"2020-01-01","","","",NA,"",NA
"4361","China","Jiangsu Province","Suzhou",0,NA,NA,NA,NA,"2020-01-01","","","",NA,"","2020-01-22"
"4362","China","Jiangsu Province","Taizhou",0,NA,NA,NA,NA,"2020-01-01","","","",NA,"",NA
"4363","China","Jiangsu Province","Wuxi",0,NA,NA,NA,NA,"2020-01-01","","","",NA,"",NA
"4364","China","Jiangsu Province","Xuzhou",0,NA,NA,NA,NA,"2020-01-01","","","",NA,"",NA
"4365","China","Jiangsu Province","Yancheng",0,NA,NA,NA,NA,"2020-01-01","","","",NA,"",NA
"4366","China","Jiangsu Province","Yangzhou",0,NA,NA,NA,NA,"2020-01-01","","","",NA,"",NA
"4367","China","Jiangsu Province","Zhenjiang",0,NA,NA,NA,NA,"2020-01-01","","","",NA,"",NA
"4368","China","Jiangsu Province","Changzhou",0,NA,NA,NA,NA,"2020-01-02","","","",NA,"",NA
"4369","China","Jiangsu Province","Huai'an",0,NA,NA,NA,NA,"2020-01-02","","","",NA,"",NA
"4370","China","Jiangsu Province","Lianyungang",0,NA,NA,NA,NA,"2020-01-02","","","",NA,"",NA
"4371","China","Jiangsu Province","Nanjing",0,NA,NA,NA,NA,"2020-01-02","","","",NA,"",NA
"4372","China","Jiangsu Province","Nantong",0,NA,NA,NA,NA,"2020-01-02","","","",NA,"",NA
"4373","China","Jiangsu Province","Suqian",0,NA,NA,NA,NA,"2020-01-02","","","",NA,"",NA
"4374","China","Jiangsu Province","Suzhou",0,NA,NA,NA,NA,"2020-01-02","","","",NA,"","2020-01-22"
"4375","China","Jiangsu Province","Taizhou",0,NA,NA,NA,NA,"2020-01-02","","","",NA,"",NA
"4376","China","Jiangsu Province","Wuxi",0,NA,NA,NA,NA,"2020-01-02","","","",NA,"",NA
"4377","China","Jiangsu Province","Xuzhou",0,NA,NA,NA,NA,"2020-01-02","","","",NA,"",NA
"4378","China","Jiangsu Province","Yancheng",0,NA,NA,NA,NA,"2020-01-02","","","",NA,"",NA
"4379","China","Jiangsu Province","Yangzhou",0,NA,NA,NA,NA,"2020-01-02","","","",NA,"",NA
"4380","China","Jiangsu Province","Zhenjiang",0,NA,NA,NA,NA,"2020-01-02","","","",NA,"",NA
"4381","China","Jiangsu Province","Changzhou",0,NA,NA,NA,NA,"2020-01-03","","","",NA,"",NA
"4382","China","Jiangsu Province","Huai'an",0,NA,NA,NA,NA,"2020-01-03","","","",NA,"",NA
"4383","China","Jiangsu Province","Lianyungang",0,NA,NA,NA,NA,"2020-01-03","","","",NA,"",NA
"4384","China","Jiangsu Province","Nanjing",0,NA,NA,NA,NA,"2020-01-03","","","",NA,"",NA
"4385","China","Jiangsu Province","Nantong",0,NA,NA,NA,NA,"2020-01-03","","","",NA,"",NA
"4386","China","Jiangsu Province","Suqian",0,NA,NA,NA,NA,"2020-01-03","","","",NA,"",NA
"4387","China","Jiangsu Province","Suzhou",0,NA,NA,NA,NA,"2020-01-03","","","",NA,"","2020-01-22"
"4388","China","Jiangsu Province","Taizhou",0,NA,NA,NA,NA,"2020-01-03","","","",NA,"",NA
"4389","China","Jiangsu Province","Wuxi",0,NA,NA,NA,NA,"2020-01-03","","","",NA,"",NA
"4390","China","Jiangsu Province","Xuzhou",0,NA,NA,NA,NA,"2020-01-03","","","",NA,"",NA
"4391","China","Jiangsu Province","Yancheng",0,NA,NA,NA,NA,"2020-01-03","","","",NA,"",NA
"4392","China","Jiangsu Province","Yangzhou",0,NA,NA,NA,NA,"2020-01-03","","","",NA,"",NA
"4393","China","Jiangsu Province","Zhenjiang",0,NA,NA,NA,NA,"2020-01-03","","","",NA,"",NA
"4394","China","Jiangsu Province","Changzhou",0,NA,NA,NA,NA,"2020-01-04","","","",NA,"",NA
"4395","China","Jiangsu Province","Huai'an",0,NA,NA,NA,NA,"2020-01-04","","","",NA,"",NA
"4396","China","Jiangsu Province","Lianyungang",0,NA,NA,NA,NA,"2020-01-04","","","",NA,"",NA
"4397","China","Jiangsu Province","Nanjing",0,NA,NA,NA,NA,"2020-01-04","","","",NA,"",NA
"4398","China","Jiangsu Province","Nantong",0,NA,NA,NA,NA,"2020-01-04","","","",NA,"",NA
"4399","China","Jiangsu Province","Suqian",0,NA,NA,NA,NA,"2020-01-04","","","",NA,"",NA
"4400","China","Jiangsu Province","Suzhou",0,NA,NA,NA,NA,"2020-01-04","","","",NA,"","2020-01-22"
"4401","China","Jiangsu Province","Taizhou",0,NA,NA,NA,NA,"2020-01-04","","","",NA,"",NA
"4402","China","Jiangsu Province","Wuxi",0,NA,NA,NA,NA,"2020-01-04","","","",NA,"",NA
"4403","China","Jiangsu Province","Xuzhou",0,NA,NA,NA,NA,"2020-01-04","","","",NA,"",NA
"4404","China","Jiangsu Province","Yancheng",0,NA,NA,NA,NA,"2020-01-04","","","",NA,"",NA
"4405","China","Jiangsu Province","Yangzhou",0,NA,NA,NA,NA,"2020-01-04","","","",NA,"",NA
"4406","China","Jiangsu Province","Zhenjiang",0,NA,NA,NA,NA,"2020-01-04","","","",NA,"",NA
"4407","China","Jiangsu Province","Changzhou",0,NA,NA,NA,NA,"2020-01-05","","","",NA,"",NA
"4408","China","Jiangsu Province","Huai'an",0,NA,NA,NA,NA,"2020-01-05","","","",NA,"",NA
"4409","China","Jiangsu Province","Lianyungang",0,NA,NA,NA,NA,"2020-01-05","","","",NA,"",NA
"4410","China","Jiangsu Province","Nanjing",0,NA,NA,NA,NA,"2020-01-05","","","",NA,"",NA
"4411","China","Jiangsu Province","Nantong",0,NA,NA,NA,NA,"2020-01-05","","","",NA,"",NA
"4412","China","Jiangsu Province","Suqian",0,NA,NA,NA,NA,"2020-01-05","","","",NA,"",NA
"4413","China","Jiangsu Province","Suzhou",0,NA,NA,NA,NA,"2020-01-05","","","",NA,"","2020-01-22"
"4414","China","Jiangsu Province","Taizhou",0,NA,NA,NA,NA,"2020-01-05","","","",NA,"",NA
"4415","China","Jiangsu Province","Wuxi",0,NA,NA,NA,NA,"2020-01-05","","","",NA,"",NA
"4416","China","Jiangsu Province","Xuzhou",0,NA,NA,NA,NA,"2020-01-05","","","",NA,"",NA
"4417","China","Jiangsu Province","Yancheng",0,NA,NA,NA,NA,"2020-01-05","","","",NA,"",NA
"4418","China","Jiangsu Province","Yangzhou",0,NA,NA,NA,NA,"2020-01-05","","","",NA,"",NA
"4419","China","Jiangsu Province","Zhenjiang",0,NA,NA,NA,NA,"2020-01-05","","","",NA,"",NA
"4420","China","Jiangsu Province","Changzhou",0,NA,NA,NA,NA,"2020-01-06","","","",NA,"",NA
"4421","China","Jiangsu Province","Huai'an",0,NA,NA,NA,NA,"2020-01-06","","","",NA,"",NA
"4422","China","Jiangsu Province","Lianyungang",0,NA,NA,NA,NA,"2020-01-06","","","",NA,"",NA
"4423","China","Jiangsu Province","Nanjing",0,NA,NA,NA,NA,"2020-01-06","","","",NA,"",NA
"4424","China","Jiangsu Province","Nantong",0,NA,NA,NA,NA,"2020-01-06","","","",NA,"",NA
"4425","China","Jiangsu Province","Suqian",0,NA,NA,NA,NA,"2020-01-06","","","",NA,"",NA
"4426","China","Jiangsu Province","Suzhou",0,NA,NA,NA,NA,"2020-01-06","","","",NA,"","2020-01-22"
