"","Date","Country","Cases"
"5267","2020-02-15","Turkey",0
"5268","2020-02-15","Venezuela",0
"5269","2020-02-15","Kazakhstan",0
"5270","2020-02-15","Kosovo",0
"5271","2020-02-15","Uruguay",0
"5272","2020-02-15","Ghana",0
"5273","2020-02-15","Northern Cyprus",0
"5274","2020-02-15","Rwanda",0
"5275","2020-02-15","Ethiopia",0
"5276","2020-02-15","Kenya",0
"5277","2020-02-15","Namibia",0
"5278","2020-02-15","Saint Lucia",0
"5279","2020-02-15","Seychelles",0
"5280","2020-02-15","Trinidad and Tobago",0
"5281","2020-02-15","Sudan",0
"5282","2020-02-15","Antigua and Barbuda",0
"5283","2020-02-15","Central African Republic",0
"5284","2020-02-15","Republic of the Congo",0
"5285","2020-02-15","Equatorial Guinea",0
"5286","2020-02-15","Eswatini",0
"5287","2020-02-15","Gabon",0
"5288","2020-02-15","Guatemala",0
"5289","2020-02-15","Guinea",0
"5290","2020-02-15","Mauritania",0
"5291","2020-02-15","Suriname",0
"5292","2020-02-16","China_confirmed",53138
"5293","2020-02-16","China_clinical",17410
"5294","2020-02-16","China_inclusive",70548
"5295","2020-02-16","Hong Kong",57
"5296","2020-02-16","Macau",10
"5297","2020-02-16","Taipei and environs",20
"5298","2020-02-16","Japan",59
"5299","2020-02-16","South Korea",29
"5300","2020-02-16","Vietnam",16
"5301","2020-02-16","Cambodia",1
"5302","2020-02-16","Thailand",34
"5303","2020-02-16","Malaysia",22
"5304","2020-02-16","Singapore",75
"5305","2020-02-16","Philippines",3
"5306","2020-02-16","Australia",15
"5307","2020-02-16","New Zealand",0
"5308","2020-02-16","Nepal",1
"5309","2020-02-16","India",3
"5310","2020-02-16","Pakistan",0
"5311","2020-02-16","Sri Lanka",1
"5312","2020-02-16","Afghanistan",0
"5313","2020-02-16","Kuwait",0
"5314","2020-02-16","Qatar",0
"5315","2020-02-16","Oman",0
"5316","2020-02-16","Bahrain",0
"5317","2020-02-16","United Arab Emirates",9
"5318","2020-02-16","Iran",0
"5319","2020-02-16","Iraq",0
"5320","2020-02-16","Armenia",0
"5321","2020-02-16","Azerbaijan",0
"5322","2020-02-16","Georgia",0
"5323","2020-02-16","Lebanon",0
"5324","2020-02-16","Israel",0
"5325","2020-02-16","Egypt",1
"5326","2020-02-16","Algeria",0
"5327","2020-02-16","Nigeria",0
"5328","2020-02-16","Greece",0
"5329","2020-02-16","North Macedonia",0
"5330","2020-02-16","Croatia",0
"5331","2020-02-16","San Marino",0
"5332","2020-02-16","Italy",3
"5333","2020-02-16","Spain",2
"5334","2020-02-16","France",12
"5335","2020-02-16","Monaco",0
"5336","2020-02-16","Switzerland",0
"5337","2020-02-16","Austria",0
"5338","2020-02-16","Germany",16
"5339","2020-02-16","Luxembourg",0
"5340","2020-02-16","Belgium",1
"5341","2020-02-16","Netherlands",0
"5342","2020-02-16","United Kingdom",9
"5343","2020-02-16","Ireland",0
"5344","2020-02-16","Iceland",0
"5345","2020-02-16","Norway",0
"5346","2020-02-16","Denmark",0
"5347","2020-02-16","Sweden",1
"5348","2020-02-16","Finland",1
"5349","2020-02-16","Estonia",0
"5350","2020-02-16","Lithuania",0
"5351","2020-02-16","Romania",0
"5352","2020-02-16","Belarus",0
"5353","2020-02-16","Russia",2
"5354","2020-02-16","Czech Republic",0
"5355","2020-02-16","Canada",8
"5356","2020-02-16","United States",12
"5357","2020-02-16","Mexico",0
"5358","2020-02-16","Ecuador",0
"5359","2020-02-16","Brazil",0
"5360","2020-02-16","Dominican Republic",0
"5361","2020-02-16","Indonesia",0
"5362","2020-02-16","Portugal",0
"5363","2020-02-16","Andorra",0
"5364","2020-02-16","Jordan",0
"5365","2020-02-16","Latvia",0
"5366","2020-02-16","Morocco",0
"5367","2020-02-16","Saudi Arabia",0
"5368","2020-02-16","Senegal",0
"5369","2020-02-16","Tunisia",0
"5370","2020-02-16","Diamond Princess",355
"5371","2020-02-16","Ukraine",0
"5372","2020-02-16","Liechtenstein",0
"5373","2020-02-16","Chile",0
"5374","2020-02-16","Argentina",0
"5375","2020-02-16","Poland",0
"5376","2020-02-16","Hungary",0
"5377","2020-02-16","Slovenia",0
"5378","2020-02-16","Palestine",0
"5379","2020-02-16","Peru",0
"5380","2020-02-16","Costa Rica",0
"5381","2020-02-16","Slovakia",0
"5382","2020-02-16","Bulgaria",0
"5383","2020-02-16","Maldives",0
"5384","2020-02-16","Bangladesh",0
"5385","2020-02-16","Bosnia and Herzegovina",0
"5386","2020-02-16","Malta",0
"5387","2020-02-16","South Africa",0
"5388","2020-02-16","Albania",0
"5389","2020-02-16","Cameroon",0
"5390","2020-02-16","Bhutan",0
"5391","2020-02-16","Colombia",0
"5392","2020-02-16","Moldova",0
"5393","2020-02-16","Paraguay",0
"5394","2020-02-16","Serbia",0
"5395","2020-02-16","Togo",0
"5396","2020-02-16","Vatican City",0
"5397","2020-02-16","Panama",0
"5398","2020-02-16","Brunei",0
"5399","2020-02-16","Cyprus",0
"5400","2020-02-16","Cuba",0
"5401","2020-02-16","Bolivia",0
"5402","2020-02-16","Burkina Faso",0
"5403","2020-02-16","Honduras",0
"5404","2020-02-16","Jamaica",0
"5405","2020-02-16","DR Congo",0
"5406","2020-02-16","Guyana",0
"5407","2020-02-16","Ivory Coast",0
"5408","2020-02-16","Mongolia",0
"5409","2020-02-16","St. Vincent and the Grenadines",0
"5410","2020-02-16","Turkey",0
"5411","2020-02-16","Venezuela",0
"5412","2020-02-16","Kazakhstan",0
"5413","2020-02-16","Kosovo",0
"5414","2020-02-16","Uruguay",0
"5415","2020-02-16","Ghana",0
"5416","2020-02-16","Northern Cyprus",0
"5417","2020-02-16","Rwanda",0
"5418","2020-02-16","Ethiopia",0
"5419","2020-02-16","Kenya",0
"5420","2020-02-16","Namibia",0
"5421","2020-02-16","Saint Lucia",0
"5422","2020-02-16","Seychelles",0
"5423","2020-02-16","Trinidad and Tobago",0
"5424","2020-02-16","Sudan",0
"5425","2020-02-16","Antigua and Barbuda",0
"5426","2020-02-16","Central African Republic",0
"5427","2020-02-16","Republic of the Congo",0
"5428","2020-02-16","Equatorial Guinea",0
"5429","2020-02-16","Eswatini",0
"5430","2020-02-16","Gabon",0
"5431","2020-02-16","Guatemala",0
"5432","2020-02-16","Guinea",0
"5433","2020-02-16","Mauritania",0
"5434","2020-02-16","Suriname",0
"5435","2020-02-17","China_confirmed",55026
"5436","2020-02-17","China_clinical",17410
"5437","2020-02-17","China_inclusive",72436
"5438","2020-02-17","Hong Kong",60
"5439","2020-02-17","Macau",10
"5440","2020-02-17","Taipei and environs",22
"5441","2020-02-17","Japan",65
"5442","2020-02-17","South Korea",30
"5443","2020-02-17","Vietnam",16
"5444","2020-02-17","Cambodia",1
"5445","2020-02-17","Thailand",35
"5446","2020-02-17","Malaysia",22
"5447","2020-02-17","Singapore",77
"5448","2020-02-17","Philippines",3
"5449","2020-02-17","Australia",15
"5450","2020-02-17","New Zealand",0
"5451","2020-02-17","Nepal",1
"5452","2020-02-17","India",3
"5453","2020-02-17","Pakistan",0
"5454","2020-02-17","Sri Lanka",1
"5455","2020-02-17","Afghanistan",0
"5456","2020-02-17","Kuwait",0
"5457","2020-02-17","Qatar",0
"5458","2020-02-17","Oman",0
"5459","2020-02-17","Bahrain",0
"5460","2020-02-17","United Arab Emirates",9
"5461","2020-02-17","Iran",0
"5462","2020-02-17","Iraq",0
"5463","2020-02-17","Armenia",0
"5464","2020-02-17","Azerbaijan",0
"5465","2020-02-17","Georgia",0
"5466","2020-02-17","Lebanon",0
"5467","2020-02-17","Israel",0
"5468","2020-02-17","Egypt",1
"5469","2020-02-17","Algeria",0
"5470","2020-02-17","Nigeria",0
"5471","2020-02-17","Greece",0
"5472","2020-02-17","North Macedonia",0
"5473","2020-02-17","Croatia",0
"5474","2020-02-17","San Marino",0
"5475","2020-02-17","Italy",3
"5476","2020-02-17","Spain",2
"5477","2020-02-17","France",12
"5478","2020-02-17","Monaco",0
"5479","2020-02-17","Switzerland",0
"5480","2020-02-17","Austria",0
"5481","2020-02-17","Germany",16
"5482","2020-02-17","Luxembourg",0
"5483","2020-02-17","Belgium",1
"5484","2020-02-17","Netherlands",0
"5485","2020-02-17","United Kingdom",9
"5486","2020-02-17","Ireland",0
"5487","2020-02-17","Iceland",0
"5488","2020-02-17","Norway",0
"5489","2020-02-17","Denmark",0
"5490","2020-02-17","Sweden",1
"5491","2020-02-17","Finland",1
"5492","2020-02-17","Estonia",0
"5493","2020-02-17","Lithuania",0
"5494","2020-02-17","Romania",0
"5495","2020-02-17","Belarus",0
"5496","2020-02-17","Russia",2
"5497","2020-02-17","Czech Republic",0
"5498","2020-02-17","Canada",8
"5499","2020-02-17","United States",12
"5500","2020-02-17","Mexico",0
"5501","2020-02-17","Ecuador",0
"5502","2020-02-17","Brazil",0
"5503","2020-02-17","Dominican Republic",0
"5504","2020-02-17","Indonesia",0
"5505","2020-02-17","Portugal",0
"5506","2020-02-17","Andorra",0
"5507","2020-02-17","Jordan",0
"5508","2020-02-17","Latvia",0
"5509","2020-02-17","Morocco",0
"5510","2020-02-17","Saudi Arabia",0
"5511","2020-02-17","Senegal",0
"5512","2020-02-17","Tunisia",0
"5513","2020-02-17","Diamond Princess",454
"5514","2020-02-17","Ukraine",0
"5515","2020-02-17","Liechtenstein",0
"5516","2020-02-17","Chile",0
"5517","2020-02-17","Argentina",0
"5518","2020-02-17","Poland",0
"5519","2020-02-17","Hungary",0
"5520","2020-02-17","Slovenia",0
"5521","2020-02-17","Palestine",0
"5522","2020-02-17","Peru",0
"5523","2020-02-17","Costa Rica",0
"5524","2020-02-17","Slovakia",0
"5525","2020-02-17","Bulgaria",0
"5526","2020-02-17","Maldives",0
"5527","2020-02-17","Bangladesh",0
"5528","2020-02-17","Bosnia and Herzegovina",0
"5529","2020-02-17","Malta",0
"5530","2020-02-17","South Africa",0
"5531","2020-02-17","Albania",0
"5532","2020-02-17","Cameroon",0
"5533","2020-02-17","Bhutan",0
"5534","2020-02-17","Colombia",0
"5535","2020-02-17","Moldova",0
"5536","2020-02-17","Paraguay",0
"5537","2020-02-17","Serbia",0
"5538","2020-02-17","Togo",0
"5539","2020-02-17","Vatican City",0
"5540","2020-02-17","Panama",0
"5541","2020-02-17","Brunei",0
"5542","2020-02-17","Cyprus",0
"5543","2020-02-17","Cuba",0
"5544","2020-02-17","Bolivia",0
"5545","2020-02-17","Burkina Faso",0
"5546","2020-02-17","Honduras",0
"5547","2020-02-17","Jamaica",0
"5548","2020-02-17","DR Congo",0
"5549","2020-02-17","Guyana",0
"5550","2020-02-17","Ivory Coast",0
"5551","2020-02-17","Mongolia",0
"5552","2020-02-17","St. Vincent and the Grenadines",0
"5553","2020-02-17","Turkey",0
"5554","2020-02-17","Venezuela",0
"5555","2020-02-17","Kazakhstan",0
"5556","2020-02-17","Kosovo",0
"5557","2020-02-17","Uruguay",0
"5558","2020-02-17","Ghana",0
"5559","2020-02-17","Northern Cyprus",0
"5560","2020-02-17","Rwanda",0
"5561","2020-02-17","Ethiopia",0
"5562","2020-02-17","Kenya",0
"5563","2020-02-17","Namibia",0
"5564","2020-02-17","Saint Lucia",0
"5565","2020-02-17","Seychelles",0
"5566","2020-02-17","Trinidad and Tobago",0
"5567","2020-02-17","Sudan",0
"5568","2020-02-17","Antigua and Barbuda",0
"5569","2020-02-17","Central African Republic",0
"5570","2020-02-17","Republic of the Congo",0
"5571","2020-02-17","Equatorial Guinea",0
"5572","2020-02-17","Eswatini",0
"5573","2020-02-17","Gabon",0
"5574","2020-02-17","Guatemala",0
"5575","2020-02-17","Guinea",0
"5576","2020-02-17","Mauritania",0
"5577","2020-02-17","Suriname",0
"5578","2020-02-18","China_confirmed",56775
"5579","2020-02-18","China_clinical",17410
"5580","2020-02-18","China_inclusive",74185
"5581","2020-02-18","Hong Kong",62
"5582","2020-02-18","Macau",10
"5583","2020-02-18","Taipei and environs",22
"5584","2020-02-18","Japan",73
"5585","2020-02-18","South Korea",31
"5586","2020-02-18","Vietnam",16
"5587","2020-02-18","Cambodia",1
"5588","2020-02-18","Thailand",35
"5589","2020-02-18","Malaysia",22
"5590","2020-02-18","Singapore",81
"5591","2020-02-18","Philippines",3
"5592","2020-02-18","Australia",15
"5593","2020-02-18","New Zealand",0
"5594","2020-02-18","Nepal",1
"5595","2020-02-18","India",3
"5596","2020-02-18","Pakistan",0
"5597","2020-02-18","Sri Lanka",1
"5598","2020-02-18","Afghanistan",0
"5599","2020-02-18","Kuwait",0
"5600","2020-02-18","Qatar",0
"5601","2020-02-18","Oman",0
"5602","2020-02-18","Bahrain",0
"5603","2020-02-18","United Arab Emirates",9
"5604","2020-02-18","Iran",0
"5605","2020-02-18","Iraq",0
"5606","2020-02-18","Armenia",0
"5607","2020-02-18","Azerbaijan",0
"5608","2020-02-18","Georgia",0
"5609","2020-02-18","Lebanon",0
"5610","2020-02-18","Israel",0
"5611","2020-02-18","Egypt",1
"5612","2020-02-18","Algeria",0
"5613","2020-02-18","Nigeria",0
"5614","2020-02-18","Greece",0
"5615","2020-02-18","North Macedonia",0
"5616","2020-02-18","Croatia",0
"5617","2020-02-18","San Marino",0
"5618","2020-02-18","Italy",3
"5619","2020-02-18","Spain",2
"5620","2020-02-18","France",12
"5621","2020-02-18","Monaco",0
"5622","2020-02-18","Switzerland",0
"5623","2020-02-18","Austria",0
"5624","2020-02-18","Germany",16
"5625","2020-02-18","Luxembourg",0
"5626","2020-02-18","Belgium",1
"5627","2020-02-18","Netherlands",0
"5628","2020-02-18","United Kingdom",9
"5629","2020-02-18","Ireland",0
"5630","2020-02-18","Iceland",0
"5631","2020-02-18","Norway",0
"5632","2020-02-18","Denmark",0
"5633","2020-02-18","Sweden",1
"5634","2020-02-18","Finland",1
"5635","2020-02-18","Estonia",0
"5636","2020-02-18","Lithuania",0
"5637","2020-02-18","Romania",0
"5638","2020-02-18","Belarus",0
"5639","2020-02-18","Russia",2
"5640","2020-02-18","Czech Republic",0
"5641","2020-02-18","Canada",8
"5642","2020-02-18","United States",12
"5643","2020-02-18","Mexico",0
"5644","2020-02-18","Ecuador",0
"5645","2020-02-18","Brazil",0
"5646","2020-02-18","Dominican Republic",0
"5647","2020-02-18","Indonesia",0
"5648","2020-02-18","Portugal",0
"5649","2020-02-18","Andorra",0
"5650","2020-02-18","Jordan",0
"5651","2020-02-18","Latvia",0
"5652","2020-02-18","Morocco",0
"5653","2020-02-18","Saudi Arabia",0
"5654","2020-02-18","Senegal",0
"5655","2020-02-18","Tunisia",0
"5656","2020-02-18","Diamond Princess",542
"5657","2020-02-18","Ukraine",0
"5658","2020-02-18","Liechtenstein",0
"5659","2020-02-18","Chile",0
"5660","2020-02-18","Argentina",0
"5661","2020-02-18","Poland",0
"5662","2020-02-18","Hungary",0
"5663","2020-02-18","Slovenia",0
"5664","2020-02-18","Palestine",0
"5665","2020-02-18","Peru",0
"5666","2020-02-18","Costa Rica",0
"5667","2020-02-18","Slovakia",0
"5668","2020-02-18","Bulgaria",0
"5669","2020-02-18","Maldives",0
"5670","2020-02-18","Bangladesh",0
"5671","2020-02-18","Bosnia and Herzegovina",0
"5672","2020-02-18","Malta",0
"5673","2020-02-18","South Africa",0
"5674","2020-02-18","Albania",0
"5675","2020-02-18","Cameroon",0
"5676","2020-02-18","Bhutan",0
"5677","2020-02-18","Colombia",0
"5678","2020-02-18","Moldova",0
"5679","2020-02-18","Paraguay",0
"5680","2020-02-18","Serbia",0
"5681","2020-02-18","Togo",0
"5682","2020-02-18","Vatican City",0
"5683","2020-02-18","Panama",0
"5684","2020-02-18","Brunei",0
"5685","2020-02-18","Cyprus",0
"5686","2020-02-18","Cuba",0
"5687","2020-02-18","Bolivia",0
"5688","2020-02-18","Burkina Faso",0
"5689","2020-02-18","Honduras",0
"5690","2020-02-18","Jamaica",0
"5691","2020-02-18","DR Congo",0
"5692","2020-02-18","Guyana",0
"5693","2020-02-18","Ivory Coast",0
"5694","2020-02-18","Mongolia",0
"5695","2020-02-18","St. Vincent and the Grenadines",0
"5696","2020-02-18","Turkey",0
"5697","2020-02-18","Venezuela",0
"5698","2020-02-18","Kazakhstan",0
"5699","2020-02-18","Kosovo",0
"5700","2020-02-18","Uruguay",0
"5701","2020-02-18","Ghana",0
"5702","2020-02-18","Northern Cyprus",0
"5703","2020-02-18","Rwanda",0
"5704","2020-02-18","Ethiopia",0
"5705","2020-02-18","Kenya",0
"5706","2020-02-18","Namibia",0
"5707","2020-02-18","Saint Lucia",0
"5708","2020-02-18","Seychelles",0
"5709","2020-02-18","Trinidad and Tobago",0
"5710","2020-02-18","Sudan",0
"5711","2020-02-18","Antigua and Barbuda",0
"5712","2020-02-18","Central African Republic",0
"5713","2020-02-18","Republic of the Congo",0
"5714","2020-02-18","Equatorial Guinea",0
"5715","2020-02-18","Eswatini",0
"5716","2020-02-18","Gabon",0
"5717","2020-02-18","Guatemala",0
"5718","2020-02-18","Guinea",0
"5719","2020-02-18","Mauritania",0
"5720","2020-02-18","Suriname",0
"5721","2020-02-19","China_confirmed",57445
"5722","2020-02-19","China_clinical",17131
"5723","2020-02-19","China_inclusive",74576
"5724","2020-02-19","Hong Kong",65
"5725","2020-02-19","Macau",10
"5726","2020-02-19","Taipei and environs",24
"5727","2020-02-19","Japan",85
"5728","2020-02-19","South Korea",51
"5729","2020-02-19","Vietnam",16
"5730","2020-02-19","Cambodia",1
"5731","2020-02-19","Thailand",35
"5732","2020-02-19","Malaysia",22
"5733","2020-02-19","Singapore",84
"5734","2020-02-19","Philippines",3
"5735","2020-02-19","Australia",15
"5736","2020-02-19","New Zealand",0
"5737","2020-02-19","Nepal",1
"5738","2020-02-19","India",3
"5739","2020-02-19","Pakistan",0
"5740","2020-02-19","Sri Lanka",1
"5741","2020-02-19","Afghanistan",0
"5742","2020-02-19","Kuwait",0
"5743","2020-02-19","Qatar",0
"5744","2020-02-19","Oman",0
"5745","2020-02-19","Bahrain",0
"5746","2020-02-19","United Arab Emirates",9
"5747","2020-02-19","Iran",2
"5748","2020-02-19","Iraq",0
"5749","2020-02-19","Armenia",0
"5750","2020-02-19","Azerbaijan",0
"5751","2020-02-19","Georgia",0
"5752","2020-02-19","Lebanon",0
"5753","2020-02-19","Israel",0
"5754","2020-02-19","Egypt",1
"5755","2020-02-19","Algeria",0
"5756","2020-02-19","Nigeria",0
"5757","2020-02-19","Greece",0
"5758","2020-02-19","North Macedonia",0
"5759","2020-02-19","Croatia",0
"5760","2020-02-19","San Marino",0
"5761","2020-02-19","Italy",3
"5762","2020-02-19","Spain",2
"5763","2020-02-19","France",12
"5764","2020-02-19","Monaco",0
"5765","2020-02-19","Switzerland",0
"5766","2020-02-19","Austria",0
"5767","2020-02-19","Germany",16
"5768","2020-02-19","Luxembourg",0
"5769","2020-02-19","Belgium",1
"5770","2020-02-19","Netherlands",0
"5771","2020-02-19","United Kingdom",9
"5772","2020-02-19","Ireland",0
"5773","2020-02-19","Iceland",0
"5774","2020-02-19","Norway",0
"5775","2020-02-19","Denmark",0
"5776","2020-02-19","Sweden",1
"5777","2020-02-19","Finland",1
"5778","2020-02-19","Estonia",0
"5779","2020-02-19","Lithuania",0
"5780","2020-02-19","Romania",0
"5781","2020-02-19","Belarus",0
"5782","2020-02-19","Russia",2
"5783","2020-02-19","Czech Republic",0
"5784","2020-02-19","Canada",8
"5785","2020-02-19","United States",12
"5786","2020-02-19","Mexico",0
"5787","2020-02-19","Ecuador",0
"5788","2020-02-19","Brazil",0
"5789","2020-02-19","Dominican Republic",0
"5790","2020-02-19","Indonesia",0
"5791","2020-02-19","Portugal",0
"5792","2020-02-19","Andorra",0
"5793","2020-02-19","Jordan",0
"5794","2020-02-19","Latvia",0
"5795","2020-02-19","Morocco",0
"5796","2020-02-19","Saudi Arabia",0
"5797","2020-02-19","Senegal",0
"5798","2020-02-19","Tunisia",0
"5799","2020-02-19","Diamond Princess",621
"5800","2020-02-19","Ukraine",0
"5801","2020-02-19","Liechtenstein",0
"5802","2020-02-19","Chile",0
"5803","2020-02-19","Argentina",0
"5804","2020-02-19","Poland",0
"5805","2020-02-19","Hungary",0
"5806","2020-02-19","Slovenia",0
"5807","2020-02-19","Palestine",0
"5808","2020-02-19","Peru",0
"5809","2020-02-19","Costa Rica",0
"5810","2020-02-19","Slovakia",0
"5811","2020-02-19","Bulgaria",0
"5812","2020-02-19","Maldives",0
"5813","2020-02-19","Bangladesh",0
"5814","2020-02-19","Bosnia and Herzegovina",0
"5815","2020-02-19","Malta",0
"5816","2020-02-19","South Africa",0
"5817","2020-02-19","Albania",0
"5818","2020-02-19","Cameroon",0
"5819","2020-02-19","Bhutan",0
"5820","2020-02-19","Colombia",0
"5821","2020-02-19","Moldova",0
"5822","2020-02-19","Paraguay",0
"5823","2020-02-19","Serbia",0
"5824","2020-02-19","Togo",0
"5825","2020-02-19","Vatican City",0
"5826","2020-02-19","Panama",0
"5827","2020-02-19","Brunei",0
"5828","2020-02-19","Cyprus",0
"5829","2020-02-19","Cuba",0
"5830","2020-02-19","Bolivia",0
"5831","2020-02-19","Burkina Faso",0
"5832","2020-02-19","Honduras",0
"5833","2020-02-19","Jamaica",0
"5834","2020-02-19","DR Congo",0
"5835","2020-02-19","Guyana",0
"5836","2020-02-19","Ivory Coast",0
"5837","2020-02-19","Mongolia",0
"5838","2020-02-19","St. Vincent and the Grenadines",0
"5839","2020-02-19","Turkey",0
"5840","2020-02-19","Venezuela",0
"5841","2020-02-19","Kazakhstan",0
"5842","2020-02-19","Kosovo",0
"5843","2020-02-19","Uruguay",0
"5844","2020-02-19","Ghana",0
"5845","2020-02-19","Northern Cyprus",0
"5846","2020-02-19","Rwanda",0
"5847","2020-02-19","Ethiopia",0
"5848","2020-02-19","Kenya",0
"5849","2020-02-19","Namibia",0
"5850","2020-02-19","Saint Lucia",0
"5851","2020-02-19","Seychelles",0
"5852","2020-02-19","Trinidad and Tobago",0
"5853","2020-02-19","Sudan",0
"5854","2020-02-19","Antigua and Barbuda",0
"5855","2020-02-19","Central African Republic",0
"5856","2020-02-19","Republic of the Congo",0
"5857","2020-02-19","Equatorial Guinea",0
"5858","2020-02-19","Eswatini",0
"5859","2020-02-19","Gabon",0
"5860","2020-02-19","Guatemala",0
"5861","2020-02-19","Guinea",0
"5862","2020-02-19","Mauritania",0
"5863","2020-02-19","Suriname",0
"5864","2020-02-20","China_confirmed",58334
"5865","2020-02-20","China_clinical",17131
"5866","2020-02-20","China_inclusive",75465
"5867","2020-02-20","Hong Kong",69
"5868","2020-02-20","Macau",10
"5869","2020-02-20","Taipei and environs",24
"5870","2020-02-20","Japan",93
"5871","2020-02-20","South Korea",104
"5872","2020-02-20","Vietnam",16
"5873","2020-02-20","Cambodia",1
"5874","2020-02-20","Thailand",35
"5875","2020-02-20","Malaysia",22
"5876","2020-02-20","Singapore",85
"5877","2020-02-20","Philippines",3
"5878","2020-02-20","Australia",17
"5879","2020-02-20","New Zealand",0
"5880","2020-02-20","Nepal",1
"5881","2020-02-20","India",3
"5882","2020-02-20","Pakistan",0
"5883","2020-02-20","Sri Lanka",1
"5884","2020-02-20","Afghanistan",0
"5885","2020-02-20","Kuwait",0
"5886","2020-02-20","Qatar",0
"5887","2020-02-20","Oman",0
"5888","2020-02-20","Bahrain",0
"5889","2020-02-20","United Arab Emirates",9
"5890","2020-02-20","Iran",5
"5891","2020-02-20","Iraq",0
"5892","2020-02-20","Armenia",0
"5893","2020-02-20","Azerbaijan",0
"5894","2020-02-20","Georgia",0
"5895","2020-02-20","Lebanon",0
"5896","2020-02-20","Israel",0
"5897","2020-02-20","Egypt",1
"5898","2020-02-20","Algeria",0
"5899","2020-02-20","Nigeria",0
"5900","2020-02-20","Greece",0
"5901","2020-02-20","North Macedonia",0
"5902","2020-02-20","Croatia",0
"5903","2020-02-20","San Marino",0
"5904","2020-02-20","Italy",3
"5905","2020-02-20","Spain",2
"5906","2020-02-20","France",12
"5907","2020-02-20","Monaco",0
"5908","2020-02-20","Switzerland",0
"5909","2020-02-20","Austria",0
"5910","2020-02-20","Germany",16
"5911","2020-02-20","Luxembourg",0
"5912","2020-02-20","Belgium",1
"5913","2020-02-20","Netherlands",0
"5914","2020-02-20","United Kingdom",9
"5915","2020-02-20","Ireland",0
"5916","2020-02-20","Iceland",0
"5917","2020-02-20","Norway",0
"5918","2020-02-20","Denmark",0
"5919","2020-02-20","Sweden",1
"5920","2020-02-20","Finland",1
"5921","2020-02-20","Estonia",0
"5922","2020-02-20","Lithuania",0
"5923","2020-02-20","Romania",0
"5924","2020-02-20","Belarus",0
"5925","2020-02-20","Russia",2
"5926","2020-02-20","Czech Republic",0
"5927","2020-02-20","Canada",9
"5928","2020-02-20","United States",14
"5929","2020-02-20","Mexico",0
"5930","2020-02-20","Ecuador",0
"5931","2020-02-20","Brazil",0
"5932","2020-02-20","Dominican Republic",0
"5933","2020-02-20","Indonesia",0
"5934","2020-02-20","Portugal",0
"5935","2020-02-20","Andorra",0
"5936","2020-02-20","Jordan",0
"5937","2020-02-20","Latvia",0
"5938","2020-02-20","Morocco",0
"5939","2020-02-20","Saudi Arabia",0
"5940","2020-02-20","Senegal",0
"5941","2020-02-20","Tunisia",0
"5942","2020-02-20","Diamond Princess",634
"5943","2020-02-20","Ukraine",0
"5944","2020-02-20","Liechtenstein",0
"5945","2020-02-20","Chile",0
"5946","2020-02-20","Argentina",0
"5947","2020-02-20","Poland",0
"5948","2020-02-20","Hungary",0
"5949","2020-02-20","Slovenia",0
"5950","2020-02-20","Palestine",0
"5951","2020-02-20","Peru",0
"5952","2020-02-20","Costa Rica",0
"5953","2020-02-20","Slovakia",0
"5954","2020-02-20","Bulgaria",0
"5955","2020-02-20","Maldives",0
"5956","2020-02-20","Bangladesh",0
"5957","2020-02-20","Bosnia and Herzegovina",0
"5958","2020-02-20","Malta",0
"5959","2020-02-20","South Africa",0
"5960","2020-02-20","Albania",0
"5961","2020-02-20","Cameroon",0
"5962","2020-02-20","Bhutan",0
"5963","2020-02-20","Colombia",0
"5964","2020-02-20","Moldova",0
"5965","2020-02-20","Paraguay",0
"5966","2020-02-20","Serbia",0
"5967","2020-02-20","Togo",0
"5968","2020-02-20","Vatican City",0
"5969","2020-02-20","Panama",0
"5970","2020-02-20","Brunei",0
"5971","2020-02-20","Cyprus",0
"5972","2020-02-20","Cuba",0
"5973","2020-02-20","Bolivia",0
"5974","2020-02-20","Burkina Faso",0
"5975","2020-02-20","Honduras",0
"5976","2020-02-20","Jamaica",0
"5977","2020-02-20","DR Congo",0
"5978","2020-02-20","Guyana",0
"5979","2020-02-20","Ivory Coast",0
"5980","2020-02-20","Mongolia",0
"5981","2020-02-20","St. Vincent and the Grenadines",0
"5982","2020-02-20","Turkey",0
"5983","2020-02-20","Venezuela",0
"5984","2020-02-20","Kazakhstan",0
"5985","2020-02-20","Kosovo",0
"5986","2020-02-20","Uruguay",0
"5987","2020-02-20","Ghana",0
"5988","2020-02-20","Northern Cyprus",0
"5989","2020-02-20","Rwanda",0
"5990","2020-02-20","Ethiopia",0
"5991","2020-02-20","Kenya",0
"5992","2020-02-20","Namibia",0
"5993","2020-02-20","Saint Lucia",0
"5994","2020-02-20","Seychelles",0
"5995","2020-02-20","Trinidad and Tobago",0
"5996","2020-02-20","Sudan",0
"5997","2020-02-20","Antigua and Barbuda",0
"5998","2020-02-20","Central African Republic",0
"5999","2020-02-20","Republic of the Congo",0
"6000","2020-02-20","Equatorial Guinea",0
"6001","2020-02-20","Eswatini",0
"6002","2020-02-20","Gabon",0
"6003","2020-02-20","Guatemala",0
"6004","2020-02-20","Guinea",0
"6005","2020-02-20","Mauritania",0
"6006","2020-02-20","Suriname",0
"6007","2020-02-21","China_confirmed",59157
"6008","2020-02-21","China_clinical",17131
