"","NAME","DATE","prohibit_restaurants","school_closure","state_of_emergency","prohibit_gatherings","gathering_size","Intervention_Score"
"1418","New Mexico","2020-02-08",0,0,0,0,NA,0
"1419","New Mexico","2020-02-09",0,0,0,0,NA,0
"1420","New Mexico","2020-02-10",0,0,0,0,NA,0
"1421","New Mexico","2020-02-11",0,0,0,0,NA,0
"1422","New Mexico","2020-02-12",0,0,0,0,NA,0
"1423","New Mexico","2020-02-13",0,0,0,0,NA,0
"1424","New Mexico","2020-02-14",0,0,0,0,NA,0
"1425","New Mexico","2020-02-15",0,0,0,0,NA,0
"1426","New Mexico","2020-02-16",0,0,0,0,NA,0
"1427","New Mexico","2020-02-17",0,0,0,0,NA,0
"1428","New Mexico","2020-02-18",0,0,0,0,NA,0
"1429","New Mexico","2020-02-19",0,0,0,0,NA,0
"1430","New Mexico","2020-02-20",0,0,0,0,NA,0
"1431","New Mexico","2020-02-21",0,0,0,0,NA,0
"1432","New Mexico","2020-02-22",0,0,0,0,NA,0
"1433","New Mexico","2020-02-23",0,0,0,0,NA,0
"1434","New Mexico","2020-02-24",0,0,0,0,NA,0
"1435","New Mexico","2020-02-25",0,0,0,0,NA,0
"1436","New Mexico","2020-02-26",0,0,0,0,NA,0
"1437","New Mexico","2020-02-27",0,0,0,0,NA,0
"1438","New Mexico","2020-02-28",0,0,0,0,NA,0
"1439","New Mexico","2020-02-29",0,0,0,0,NA,0
"1440","New Mexico","2020-03-01",0,0,0,0,NA,0
"1441","New Mexico","2020-03-02",0,0,0,0,NA,0
"1442","New Mexico","2020-03-03",0,0,0,0,NA,0
"1443","New Mexico","2020-03-04",0,0,0,0,NA,0
"1444","New Mexico","2020-03-05",0,0,0,0,NA,0
"1445","New Mexico","2020-03-06",0,0,0,0,NA,0
"1446","New Mexico","2020-03-07",0,0,0,0,NA,0
"1447","New Mexico","2020-03-08",0,0,0,0,NA,0
"1448","New Mexico","2020-03-09",0,0,0,0,NA,0
"1449","New Mexico","2020-03-10",0,0,0,0,NA,0
"1450","New Mexico","2020-03-11",0,0,0,0,NA,0
"1451","New Mexico","2020-03-12",0,0,0,0,NA,0
"1452","New Mexico","2020-03-13",0,0,0,0,NA,0
"1453","New Mexico","2020-03-14",0,0,0,0,NA,0
"1454","New Mexico","2020-03-15",0,0,0,0,NA,0
"1455","New Mexico","2020-03-16",0,0,0,0,NA,0
"1456","New Mexico","2020-03-17",0,0,0,0,NA,0
"1457","New Mexico","2020-03-18",0,0,0,0,NA,0
"1458","New York","2020-02-01",0,0,0,0,NA,0
"1459","New York","2020-02-02",0,0,0,0,NA,0
"1460","New York","2020-02-03",0,0,0,0,NA,0
"1461","New York","2020-02-04",0,0,0,0,NA,0
"1462","New York","2020-02-05",0,0,0,0,NA,0
"1463","New York","2020-02-06",0,0,0,0,NA,0
"1464","New York","2020-02-07",0,0,0,0,NA,0
"1465","New York","2020-02-08",0,0,0,0,NA,0
"1466","New York","2020-02-09",0,0,0,0,NA,0
"1467","New York","2020-02-10",0,0,0,0,NA,0
"1468","New York","2020-02-11",0,0,0,0,NA,0
"1469","New York","2020-02-12",0,0,0,0,NA,0
"1470","New York","2020-02-13",0,0,0,0,NA,0
"1471","New York","2020-02-14",0,0,0,0,NA,0
"1472","New York","2020-02-15",0,0,0,0,NA,0
"1473","New York","2020-02-16",0,0,0,0,NA,0
"1474","New York","2020-02-17",0,0,0,0,NA,0
"1475","New York","2020-02-18",0,0,0,0,NA,0
"1476","New York","2020-02-19",0,0,0,0,NA,0
"1477","New York","2020-02-20",0,0,0,0,NA,0
"1478","New York","2020-02-21",0,0,0,0,NA,0
"1479","New York","2020-02-22",0,0,0,0,NA,0
"1480","New York","2020-02-23",0,0,0,0,NA,0
"1481","New York","2020-02-24",0,0,0,0,NA,0
"1482","New York","2020-02-25",0,0,0,0,NA,0
"1483","New York","2020-02-26",0,0,0,0,NA,0
"1484","New York","2020-02-27",0,0,0,0,NA,0
"1485","New York","2020-02-28",0,0,0,0,NA,0
"1486","New York","2020-02-29",0,0,0,0,NA,0
"1487","New York","2020-03-01",0,0,0,0,NA,0
"1488","New York","2020-03-02",0,0,0,0,NA,0
"1489","New York","2020-03-03",0,0,0,0,NA,0
"1490","New York","2020-03-04",0,0,0,0,NA,0
"1491","New York","2020-03-05",0,0,0,0,NA,0
"1492","New York","2020-03-06",0,0,0,0,NA,0
"1493","New York","2020-03-07",0,0,0,0,NA,0
"1494","New York","2020-03-08",0,0,0,0,NA,0
"1495","New York","2020-03-09",0,0,0,0,NA,0
"1496","New York","2020-03-10",0,0,0,0,NA,0
"1497","New York","2020-03-11",0,0,0,0,NA,0
"1498","New York","2020-03-12",0,0,0,0,NA,0
"1499","New York","2020-03-13",0,0,0,0,NA,0
"1500","New York","2020-03-14",0,0,0,0,NA,0
"1501","New York","2020-03-15",0,0,0,0,NA,0
"1502","New York","2020-03-16",0,0,0,0,NA,0
"1503","New York","2020-03-17",0,0,0,0,NA,0
"1504","New York","2020-03-18",0,0,0,0,NA,0
"1505","North Carolina","2020-02-01",0,0,0,0,NA,0
"1506","North Carolina","2020-02-02",0,0,0,0,NA,0
"1507","North Carolina","2020-02-03",0,0,0,0,NA,0
"1508","North Carolina","2020-02-04",0,0,0,0,NA,0
"1509","North Carolina","2020-02-05",0,0,0,0,NA,0
"1510","North Carolina","2020-02-06",0,0,0,0,NA,0
"1511","North Carolina","2020-02-07",0,0,0,0,NA,0
"1512","North Carolina","2020-02-08",0,0,0,0,NA,0
"1513","North Carolina","2020-02-09",0,0,0,0,NA,0
"1514","North Carolina","2020-02-10",0,0,0,0,NA,0
"1515","North Carolina","2020-02-11",0,0,0,0,NA,0
"1516","North Carolina","2020-02-12",0,0,0,0,NA,0
"1517","North Carolina","2020-02-13",0,0,0,0,NA,0
"1518","North Carolina","2020-02-14",0,0,0,0,NA,0
"1519","North Carolina","2020-02-15",0,0,0,0,NA,0
"1520","North Carolina","2020-02-16",0,0,0,0,NA,0
"1521","North Carolina","2020-02-17",0,0,0,0,NA,0
"1522","North Carolina","2020-02-18",0,0,0,0,NA,0
"1523","North Carolina","2020-02-19",0,0,0,0,NA,0
"1524","North Carolina","2020-02-20",0,0,0,0,NA,0
"1525","North Carolina","2020-02-21",0,0,0,0,NA,0
"1526","North Carolina","2020-02-22",0,0,0,0,NA,0
"1527","North Carolina","2020-02-23",0,0,0,0,NA,0
"1528","North Carolina","2020-02-24",0,0,0,0,NA,0
"1529","North Carolina","2020-02-25",0,0,0,0,NA,0
"1530","North Carolina","2020-02-26",0,0,0,0,NA,0
"1531","North Carolina","2020-02-27",0,0,0,0,NA,0
"1532","North Carolina","2020-02-28",0,0,0,0,NA,0
"1533","North Carolina","2020-02-29",0,0,0,0,NA,0
"1534","North Carolina","2020-03-01",0,0,0,0,NA,0
"1535","North Carolina","2020-03-02",0,0,0,0,NA,0
"1536","North Carolina","2020-03-03",0,0,0,0,NA,0
"1537","North Carolina","2020-03-04",0,0,0,0,NA,0
"1538","North Carolina","2020-03-05",0,0,0,0,NA,0
"1539","North Carolina","2020-03-06",0,0,0,0,NA,0
"1540","North Carolina","2020-03-07",0,0,0,0,NA,0
"1541","North Carolina","2020-03-08",0,0,0,0,NA,0
"1542","North Carolina","2020-03-09",0,0,0,0,NA,0
"1543","North Carolina","2020-03-10",0,0,0,0,NA,0
"1544","North Carolina","2020-03-11",0,0,0,0,NA,0
"1545","North Carolina","2020-03-12",0,0,0,0,NA,0
"1546","North Carolina","2020-03-13",0,0,0,0,NA,0
"1547","North Carolina","2020-03-14",0,1,0,0,NA,1
"1548","North Carolina","2020-03-15",0,1,0,0,NA,1
"1549","North Carolina","2020-03-16",0,1,0,1,100,2
"1550","North Carolina","2020-03-17",1,1,0,1,100,3
"1551","North Carolina","2020-03-18",1,1,0,1,100,3
"1552","North Dakota","2020-02-01",0,0,0,0,NA,0
"1553","North Dakota","2020-02-02",0,0,0,0,NA,0
"1554","North Dakota","2020-02-03",0,0,0,0,NA,0
"1555","North Dakota","2020-02-04",0,0,0,0,NA,0
"1556","North Dakota","2020-02-05",0,0,0,0,NA,0
"1557","North Dakota","2020-02-06",0,0,0,0,NA,0
"1558","North Dakota","2020-02-07",0,0,0,0,NA,0
"1559","North Dakota","2020-02-08",0,0,0,0,NA,0
"1560","North Dakota","2020-02-09",0,0,0,0,NA,0
"1561","North Dakota","2020-02-10",0,0,0,0,NA,0
"1562","North Dakota","2020-02-11",0,0,0,0,NA,0
"1563","North Dakota","2020-02-12",0,0,0,0,NA,0
"1564","North Dakota","2020-02-13",0,0,0,0,NA,0
"1565","North Dakota","2020-02-14",0,0,0,0,NA,0
"1566","North Dakota","2020-02-15",0,0,0,0,NA,0
"1567","North Dakota","2020-02-16",0,0,0,0,NA,0
"1568","North Dakota","2020-02-17",0,0,0,0,NA,0
"1569","North Dakota","2020-02-18",0,0,0,0,NA,0
"1570","North Dakota","2020-02-19",0,0,0,0,NA,0
"1571","North Dakota","2020-02-20",0,0,0,0,NA,0
"1572","North Dakota","2020-02-21",0,0,0,0,NA,0
"1573","North Dakota","2020-02-22",0,0,0,0,NA,0
"1574","North Dakota","2020-02-23",0,0,0,0,NA,0
"1575","North Dakota","2020-02-24",0,0,0,0,NA,0
"1576","North Dakota","2020-02-25",0,0,0,0,NA,0
"1577","North Dakota","2020-02-26",0,0,0,0,NA,0
"1578","North Dakota","2020-02-27",0,0,0,0,NA,0
"1579","North Dakota","2020-02-28",0,0,0,0,NA,0
"1580","North Dakota","2020-02-29",0,0,0,0,NA,0
"1581","North Dakota","2020-03-01",0,0,0,0,NA,0
"1582","North Dakota","2020-03-02",0,0,0,0,NA,0
"1583","North Dakota","2020-03-03",0,0,0,0,NA,0
"1584","North Dakota","2020-03-04",0,0,0,0,NA,0
"1585","North Dakota","2020-03-05",0,0,0,0,NA,0
"1586","North Dakota","2020-03-06",0,0,0,0,NA,0
"1587","North Dakota","2020-03-07",0,0,0,0,NA,0
"1588","North Dakota","2020-03-08",0,0,0,0,NA,0
"1589","North Dakota","2020-03-09",0,0,0,0,NA,0
"1590","North Dakota","2020-03-10",0,0,0,0,NA,0
"1591","North Dakota","2020-03-11",0,0,0,0,NA,0
"1592","North Dakota","2020-03-12",0,0,0,0,NA,0
"1593","North Dakota","2020-03-13",0,0,0,0,NA,0
"1594","North Dakota","2020-03-14",0,0,0,0,NA,0
"1595","North Dakota","2020-03-15",0,0,0,0,NA,0
"1596","North Dakota","2020-03-16",0,0,0,0,NA,0
"1597","North Dakota","2020-03-17",0,0,0,0,NA,0
"1598","North Dakota","2020-03-18",0,0,0,0,NA,0
"1599","Ohio","2020-02-01",0,0,0,0,NA,0
"1600","Ohio","2020-02-02",0,0,0,0,NA,0
"1601","Ohio","2020-02-03",0,0,0,0,NA,0
"1602","Ohio","2020-02-04",0,0,0,0,NA,0
"1603","Ohio","2020-02-05",0,0,0,0,NA,0
"1604","Ohio","2020-02-06",0,0,0,0,NA,0
"1605","Ohio","2020-02-07",0,0,0,0,NA,0
"1606","Ohio","2020-02-08",0,0,0,0,NA,0
"1607","Ohio","2020-02-09",0,0,0,0,NA,0
"1608","Ohio","2020-02-10",0,0,0,0,NA,0
"1609","Ohio","2020-02-11",0,0,0,0,NA,0
"1610","Ohio","2020-02-12",0,0,0,0,NA,0
"1611","Ohio","2020-02-13",0,0,0,0,NA,0
"1612","Ohio","2020-02-14",0,0,0,0,NA,0
"1613","Ohio","2020-02-15",0,0,0,0,NA,0
"1614","Ohio","2020-02-16",0,0,0,0,NA,0
"1615","Ohio","2020-02-17",0,0,0,0,NA,0
"1616","Ohio","2020-02-18",0,0,0,0,NA,0
"1617","Ohio","2020-02-19",0,0,0,0,NA,0
"1618","Ohio","2020-02-20",0,0,0,0,NA,0
"1619","Ohio","2020-02-21",0,0,0,0,NA,0
"1620","Ohio","2020-02-22",0,0,0,0,NA,0
"1621","Ohio","2020-02-23",0,0,0,0,NA,0
"1622","Ohio","2020-02-24",0,0,0,0,NA,0
"1623","Ohio","2020-02-25",0,0,0,0,NA,0
"1624","Ohio","2020-02-26",0,0,0,0,NA,0
"1625","Ohio","2020-02-27",0,0,0,0,NA,0
"1626","Ohio","2020-02-28",0,0,0,0,NA,0
"1627","Ohio","2020-02-29",0,0,0,0,NA,0
"1628","Ohio","2020-03-01",0,0,0,0,NA,0
"1629","Ohio","2020-03-02",0,0,0,0,NA,0
"1630","Ohio","2020-03-03",0,0,0,0,NA,0
"1631","Ohio","2020-03-04",0,0,0,0,NA,0
"1632","Ohio","2020-03-05",0,0,0,0,NA,0
"1633","Ohio","2020-03-06",0,0,0,0,NA,0
"1634","Ohio","2020-03-07",0,0,0,0,NA,0
"1635","Ohio","2020-03-08",0,0,0,0,NA,0
"1636","Ohio","2020-03-09",0,0,0,0,NA,0
"1637","Ohio","2020-03-10",0,0,0,0,NA,0
"1638","Ohio","2020-03-11",0,0,0,0,NA,0
"1639","Ohio","2020-03-12",0,0,0,0,NA,0
"1640","Ohio","2020-03-13",0,0,0,0,NA,0
"1641","Ohio","2020-03-14",0,0,0,0,NA,0
"1642","Ohio","2020-03-15",0,0,0,0,NA,0
"1643","Ohio","2020-03-16",0,0,0,0,NA,0
"1644","Ohio","2020-03-17",0,0,0,0,NA,0
"1645","Ohio","2020-03-18",0,0,0,0,NA,0
"1646","Oklahoma","2020-02-01",0,0,0,0,NA,0
"1647","Oklahoma","2020-02-02",0,0,0,0,NA,0
"1648","Oklahoma","2020-02-03",0,0,0,0,NA,0
"1649","Oklahoma","2020-02-04",0,0,0,0,NA,0
"1650","Oklahoma","2020-02-05",0,0,0,0,NA,0
"1651","Oklahoma","2020-02-06",0,0,0,0,NA,0
"1652","Oklahoma","2020-02-07",0,0,0,0,NA,0
"1653","Oklahoma","2020-02-08",0,0,0,0,NA,0
"1654","Oklahoma","2020-02-09",0,0,0,0,NA,0
"1655","Oklahoma","2020-02-10",0,0,0,0,NA,0
"1656","Oklahoma","2020-02-11",0,0,0,0,NA,0
"1657","Oklahoma","2020-02-12",0,0,0,0,NA,0
"1658","Oklahoma","2020-02-13",0,0,0,0,NA,0
"1659","Oklahoma","2020-02-14",0,0,0,0,NA,0
"1660","Oklahoma","2020-02-15",0,0,0,0,NA,0
"1661","Oklahoma","2020-02-16",0,0,0,0,NA,0
"1662","Oklahoma","2020-02-17",0,0,0,0,NA,0
"1663","Oklahoma","2020-02-18",0,0,0,0,NA,0
"1664","Oklahoma","2020-02-19",0,0,0,0,NA,0
"1665","Oklahoma","2020-02-20",0,0,0,0,NA,0
"1666","Oklahoma","2020-02-21",0,0,0,0,NA,0
"1667","Oklahoma","2020-02-22",0,0,0,0,NA,0
"1668","Oklahoma","2020-02-23",0,0,0,0,NA,0
"1669","Oklahoma","2020-02-24",0,0,0,0,NA,0
"1670","Oklahoma","2020-02-25",0,0,0,0,NA,0
"1671","Oklahoma","2020-02-26",0,0,0,0,NA,0
"1672","Oklahoma","2020-02-27",0,0,0,0,NA,0
"1673","Oklahoma","2020-02-28",0,0,0,0,NA,0
"1674","Oklahoma","2020-02-29",0,0,0,0,NA,0
"1675","Oklahoma","2020-03-01",0,0,0,0,NA,0
"1676","Oklahoma","2020-03-02",0,0,0,0,NA,0
"1677","Oklahoma","2020-03-03",0,0,0,0,NA,0
"1678","Oklahoma","2020-03-04",0,0,0,0,NA,0
"1679","Oklahoma","2020-03-05",0,0,0,0,NA,0
"1680","Oklahoma","2020-03-06",0,0,0,0,NA,0
"1681","Oklahoma","2020-03-07",0,0,0,0,NA,0
"1682","Oklahoma","2020-03-08",0,0,0,0,NA,0
"1683","Oklahoma","2020-03-09",0,0,0,0,NA,0
"1684","Oklahoma","2020-03-10",0,0,0,0,NA,0
"1685","Oklahoma","2020-03-11",0,0,0,0,NA,0
"1686","Oklahoma","2020-03-12",0,0,0,0,NA,0
"1687","Oklahoma","2020-03-13",0,0,0,0,NA,0
"1688","Oklahoma","2020-03-14",0,0,0,0,NA,0
"1689","Oklahoma","2020-03-15",0,0,0,0,NA,0
"1690","Oklahoma","2020-03-16",0,0,0,0,NA,0
"1691","Oklahoma","2020-03-17",0,0,0,0,NA,0
"1692","Oklahoma","2020-03-18",0,0,0,0,NA,0
"1693","Oregon","2020-02-01",0,0,0,0,NA,0
"1694","Oregon","2020-02-02",0,0,0,0,NA,0
"1695","Oregon","2020-02-03",0,0,0,0,NA,0
"1696","Oregon","2020-02-04",0,0,0,0,NA,0
"1697","Oregon","2020-02-05",0,0,0,0,NA,0
"1698","Oregon","2020-02-06",0,0,0,0,NA,0
"1699","Oregon","2020-02-07",0,0,0,0,NA,0
"1700","Oregon","2020-02-08",0,0,0,0,NA,0
"1701","Oregon","2020-02-09",0,0,0,0,NA,0
"1702","Oregon","2020-02-10",0,0,0,0,NA,0
"1703","Oregon","2020-02-11",0,0,0,0,NA,0
"1704","Oregon","2020-02-12",0,0,0,0,NA,0
"1705","Oregon","2020-02-13",0,0,0,0,NA,0
"1706","Oregon","2020-02-14",0,0,0,0,NA,0
"1707","Oregon","2020-02-15",0,0,0,0,NA,0
"1708","Oregon","2020-02-16",0,0,0,0,NA,0
"1709","Oregon","2020-02-17",0,0,0,0,NA,0
"1710","Oregon","2020-02-18",0,0,0,0,NA,0
"1711","Oregon","2020-02-19",0,0,0,0,NA,0
"1712","Oregon","2020-02-20",0,0,0,0,NA,0
"1713","Oregon","2020-02-21",0,0,0,0,NA,0
"1714","Oregon","2020-02-22",0,0,0,0,NA,0
"1715","Oregon","2020-02-23",0,0,0,0,NA,0
"1716","Oregon","2020-02-24",0,0,0,0,NA,0
"1717","Oregon","2020-02-25",0,0,0,0,NA,0
"1718","Oregon","2020-02-26",0,0,0,0,NA,0
"1719","Oregon","2020-02-27",0,0,0,0,NA,0
"1720","Oregon","2020-02-28",0,0,0,0,NA,0
"1721","Oregon","2020-02-29",0,0,0,0,NA,0
"1722","Oregon","2020-03-01",0,0,0,0,NA,0
"1723","Oregon","2020-03-02",0,0,0,0,NA,0
"1724","Oregon","2020-03-03",0,0,0,0,NA,0
"1725","Oregon","2020-03-04",0,0,0,0,NA,0
"1726","Oregon","2020-03-05",0,0,0,0,NA,0
"1727","Oregon","2020-03-06",0,0,0,0,NA,0
"1728","Oregon","2020-03-07",0,0,0,0,NA,0
"1729","Oregon","2020-03-08",0,0,0,0,NA,0
"1730","Oregon","2020-03-09",0,0,0,0,NA,0
"1731","Oregon","2020-03-10",0,0,0,0,NA,0
"1732","Oregon","2020-03-11",0,0,0,0,NA,0
"1733","Oregon","2020-03-12",0,0,0,0,NA,0
"1734","Oregon","2020-03-13",0,0,0,0,NA,0
"1735","Oregon","2020-03-14",0,0,0,0,NA,0
"1736","Oregon","2020-03-15",0,0,0,0,NA,0
"1737","Oregon","2020-03-16",0,0,0,0,NA,0
"1738","Oregon","2020-03-17",0,0,0,0,NA,0
"1739","Oregon","2020-03-18",0,0,0,0,NA,0
"1740","Pennsylvania","2020-02-01",0,0,0,0,NA,0
"1741","Pennsylvania","2020-02-02",0,0,0,0,NA,0
"1742","Pennsylvania","2020-02-03",0,0,0,0,NA,0
"1743","Pennsylvania","2020-02-04",0,0,0,0,NA,0
"1744","Pennsylvania","2020-02-05",0,0,0,0,NA,0
"1745","Pennsylvania","2020-02-06",0,0,0,0,NA,0
"1746","Pennsylvania","2020-02-07",0,0,0,0,NA,0
"1747","Pennsylvania","2020-02-08",0,0,0,0,NA,0
"1748","Pennsylvania","2020-02-09",0,0,0,0,NA,0
"1749","Pennsylvania","2020-02-10",0,0,0,0,NA,0
"1750","Pennsylvania","2020-02-11",0,0,0,0,NA,0
"1751","Pennsylvania","2020-02-12",0,0,0,0,NA,0
"1752","Pennsylvania","2020-02-13",0,0,0,0,NA,0
"1753","Pennsylvania","2020-02-14",0,0,0,0,NA,0
"1754","Pennsylvania","2020-02-15",0,0,0,0,NA,0
"1755","Pennsylvania","2020-02-16",0,0,0,0,NA,0
"1756","Pennsylvania","2020-02-17",0,0,0,0,NA,0
"1757","Pennsylvania","2020-02-18",0,0,0,0,NA,0
"1758","Pennsylvania","2020-02-19",0,0,0,0,NA,0
"1759","Pennsylvania","2020-02-20",0,0,0,0,NA,0
"1760","Pennsylvania","2020-02-21",0,0,0,0,NA,0
"1761","Pennsylvania","2020-02-22",0,0,0,0,NA,0
"1762","Pennsylvania","2020-02-23",0,0,0,0,NA,0
"1763","Pennsylvania","2020-02-24",0,0,0,0,NA,0
"1764","Pennsylvania","2020-02-25",0,0,0,0,NA,0
"1765","Pennsylvania","2020-02-26",0,0,0,0,NA,0
"1766","Pennsylvania","2020-02-27",0,0,0,0,NA,0
"1767","Pennsylvania","2020-02-28",0,0,0,0,NA,0
"1768","Pennsylvania","2020-02-29",0,0,0,0,NA,0
"1769","Pennsylvania","2020-03-01",0,0,0,0,NA,0
"1770","Pennsylvania","2020-03-02",0,0,0,0,NA,0
"1771","Pennsylvania","2020-03-03",0,0,0,0,NA,0
"1772","Pennsylvania","2020-03-04",0,0,0,0,NA,0
"1773","Pennsylvania","2020-03-05",0,0,0,0,NA,0
"1774","Pennsylvania","2020-03-06",0,0,0,0,NA,0
"1775","Pennsylvania","2020-03-07",0,0,0,0,NA,0
"1776","Pennsylvania","2020-03-08",0,0,0,0,NA,0
"1777","Pennsylvania","2020-03-09",0,0,0,0,NA,0
"1778","Pennsylvania","2020-03-10",0,0,0,0,NA,0
"1779","Pennsylvania","2020-03-11",0,0,0,0,NA,0
"1780","Pennsylvania","2020-03-12",0,0,0,0,NA,0
"1781","Pennsylvania","2020-03-13",0,0,0,0,NA,0
"1782","Pennsylvania","2020-03-14",0,0,0,0,NA,0
"1783","Pennsylvania","2020-03-15",0,0,0,0,NA,0
"1784","Pennsylvania","2020-03-16",0,0,0,0,NA,0
"1785","Pennsylvania","2020-03-17",0,0,0,0,NA,0
"1786","Pennsylvania","2020-03-18",0,0,0,0,NA,0
"1787","Rhode Island","2020-02-01",0,0,0,0,NA,0
"1788","Rhode Island","2020-02-02",0,0,0,0,NA,0
"1789","Rhode Island","2020-02-03",0,0,0,0,NA,0
"1790","Rhode Island","2020-02-04",0,0,0,0,NA,0
"1791","Rhode Island","2020-02-05",0,0,0,0,NA,0
"1792","Rhode Island","2020-02-06",0,0,0,0,NA,0
"1793","Rhode Island","2020-02-07",0,0,0,0,NA,0
"1794","Rhode Island","2020-02-08",0,0,0,0,NA,0
"1795","Rhode Island","2020-02-09",0,0,0,0,NA,0
"1796","Rhode Island","2020-02-10",0,0,0,0,NA,0
"1797","Rhode Island","2020-02-11",0,0,0,0,NA,0
"1798","Rhode Island","2020-02-12",0,0,0,0,NA,0
"1799","Rhode Island","2020-02-13",0,0,0,0,NA,0
"1800","Rhode Island","2020-02-14",0,0,0,0,NA,0
"1801","Rhode Island","2020-02-15",0,0,0,0,NA,0
"1802","Rhode Island","2020-02-16",0,0,0,0,NA,0
"1803","Rhode Island","2020-02-17",0,0,0,0,NA,0
"1804","Rhode Island","2020-02-18",0,0,0,0,NA,0
"1805","Rhode Island","2020-02-19",0,0,0,0,NA,0
"1806","Rhode Island","2020-02-20",0,0,0,0,NA,0
"1807","Rhode Island","2020-02-21",0,0,0,0,NA,0
"1808","Rhode Island","2020-02-22",0,0,0,0,NA,0
"1809","Rhode Island","2020-02-23",0,0,0,0,NA,0
"1810","Rhode Island","2020-02-24",0,0,0,0,NA,0
"1811","Rhode Island","2020-02-25",0,0,0,0,NA,0
"1812","Rhode Island","2020-02-26",0,0,0,0,NA,0
"1813","Rhode Island","2020-02-27",0,0,0,0,NA,0
"1814","Rhode Island","2020-02-28",0,0,0,0,NA,0
"1815","Rhode Island","2020-02-29",0,0,0,0,NA,0
"1816","Rhode Island","2020-03-01",0,0,0,0,NA,0
"1817","Rhode Island","2020-03-02",0,0,0,0,NA,0
"1818","Rhode Island","2020-03-03",0,0,0,0,NA,0
"1819","Rhode Island","2020-03-04",0,0,0,0,NA,0
"1820","Rhode Island","2020-03-05",0,0,0,0,NA,0
"1821","Rhode Island","2020-03-06",0,0,0,0,NA,0
"1822","Rhode Island","2020-03-07",0,0,0,0,NA,0
"1823","Rhode Island","2020-03-08",0,0,0,0,NA,0
"1824","Rhode Island","2020-03-09",0,0,0,0,NA,0
"1825","Rhode Island","2020-03-10",0,0,0,0,NA,0
"1826","Rhode Island","2020-03-11",0,0,0,0,NA,0
"1827","Rhode Island","2020-03-12",0,0,0,0,NA,0
"1828","Rhode Island","2020-03-13",0,0,0,0,NA,0
"1829","Rhode Island","2020-03-14",0,0,0,0,NA,0
"1830","Rhode Island","2020-03-15",0,0,0,0,NA,0
"1831","Rhode Island","2020-03-16",0,0,0,0,NA,0
"1832","Rhode Island","2020-03-17",0,0,0,0,NA,0
"1833","Rhode Island","2020-03-18",0,0,0,0,NA,0
"1834","South Carolina","2020-02-01",0,0,0,0,NA,0
"1835","South Carolina","2020-02-02",0,0,0,0,NA,0
"1836","South Carolina","2020-02-03",0,0,0,0,NA,0
"1837","South Carolina","2020-02-04",0,0,0,0,NA,0
"1838","South Carolina","2020-02-05",0,0,0,0,NA,0
"1839","South Carolina","2020-02-06",0,0,0,0,NA,0
"1840","South Carolina","2020-02-07",0,0,0,0,NA,0
"1841","South Carolina","2020-02-08",0,0,0,0,NA,0
"1842","South Carolina","2020-02-09",0,0,0,0,NA,0
"1843","South Carolina","2020-02-10",0,0,0,0,NA,0
"1844","South Carolina","2020-02-11",0,0,0,0,NA,0
"1845","South Carolina","2020-02-12",0,0,0,0,NA,0
"1846","South Carolina","2020-02-13",0,0,0,0,NA,0
"1847","South Carolina","2020-02-14",0,0,0,0,NA,0
"1848","South Carolina","2020-02-15",0,0,0,0,NA,0
"1849","South Carolina","2020-02-16",0,0,0,0,NA,0
"1850","South Carolina","2020-02-17",0,0,0,0,NA,0
"1851","South Carolina","2020-02-18",0,0,0,0,NA,0
"1852","South Carolina","2020-02-19",0,0,0,0,NA,0
"1853","South Carolina","2020-02-20",0,0,0,0,NA,0
"1854","South Carolina","2020-02-21",0,0,0,0,NA,0
"1855","South Carolina","2020-02-22",0,0,0,0,NA,0
"1856","South Carolina","2020-02-23",0,0,0,0,NA,0
"1857","South Carolina","2020-02-24",0,0,0,0,NA,0
"1858","South Carolina","2020-02-25",0,0,0,0,NA,0
"1859","South Carolina","2020-02-26",0,0,0,0,NA,0
"1860","South Carolina","2020-02-27",0,0,0,0,NA,0
"1861","South Carolina","2020-02-28",0,0,0,0,NA,0
"1862","South Carolina","2020-02-29",0,0,0,0,NA,0
"1863","South Carolina","2020-03-01",0,0,0,0,NA,0
"1864","South Carolina","2020-03-02",0,0,0,0,NA,0
"1865","South Carolina","2020-03-03",0,0,0,0,NA,0
"1866","South Carolina","2020-03-04",0,0,0,0,NA,0
"1867","South Carolina","2020-03-05",0,0,0,0,NA,0
"1868","South Carolina","2020-03-06",0,0,0,0,NA,0
"1869","South Carolina","2020-03-07",0,0,0,0,NA,0
"1870","South Carolina","2020-03-08",0,0,0,0,NA,0
"1871","South Carolina","2020-03-09",0,0,0,0,NA,0
"1872","South Carolina","2020-03-10",0,0,0,0,NA,0
"1873","South Carolina","2020-03-11",0,0,0,0,NA,0
"1874","South Carolina","2020-03-12",0,0,0,0,NA,0
"1875","South Carolina","2020-03-13",0,0,0,0,NA,0
"1876","South Carolina","2020-03-14",0,0,0,0,NA,0
"1877","South Carolina","2020-03-15",0,0,0,0,NA,0
"1878","South Carolina","2020-03-16",0,0,0,0,NA,0
"1879","South Carolina","2020-03-17",0,0,0,0,NA,0
"1880","South Carolina","2020-03-18",0,0,0,0,NA,0
"1881","South Dakota","2020-02-01",0,0,0,0,NA,0
"1882","South Dakota","2020-02-02",0,0,0,0,NA,0
"1883","South Dakota","2020-02-03",0,0,0,0,NA,0
